rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_precisão_de_passe_casa;stat_precisão_de_passe_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
36;05/11/2022;16:33;Santos;Avaí;1;1;O. Ribeiro;F. Bento da Cunha;Arena Barueri;9;16;5;6;57%;43%;477;377;86%;81%;14;13;3;0;0;0;1;0;9;4
36;05/11/2022;16:30;Fluminense;São Paulo;3;1;F. Diniz Silva;R. Ceni;Maracanã;18;8;8;4;66%;34%;633;333;88%;80%;16;16;1;0;0;1;1;2;8;3
36;05/11/2022;19:00;Bragantino;América-MG;1;4;M. Nogueira Barbieri;V. Carmo Mancini;Nabizão;14;13;4;8;59%;41%;447;320;80%;68%;17;9;6;2;0;0;3;1;5;3
36;05/11/2022;19:00;Goiás;Juventude;1;0;J. Ribeiro Ventura;C. Juarez Roth;Estádio da Serrinha;8;14;1;2;52%;48%;309;283;83%;78%;15;22;4;6;0;0;1;0;5;8
36;05/11/2022;20:33;Corinthians;Ceará SC;1;0;V. de Oliveira Lopes Pereira;J. Antonello;Neo Química Arena;15;12;2;4;64%;36%;566;319;85%;78%;10;12;4;4;0;0;4;2;9;11
36;05/11/2022;20:59;Internacional;Athletico-PR;2;0;L. Venker de Menezes;L. Scolari;Estádio José Pinheiro Borda;11;14;5;1;56%;44%;442;357;79%;77%;5;20;0;1;0;1;1;1;10;5
36;06/11/2022;16:00;Fortaleza;Atlético-GO;1;1;J. Vojvoda;E. do Nascimento Souza;Arena Castelão;18;13;6;6;57%;43%;415;333;82%;75%;9;12;2;4;0;1;2;1;11;3
36;06/11/2022;16:01;Coritiba;Flamengo;1;0;A. Ferreira;D. Silvestre Júnior;Couto Pereira;9;13;4;1;32%;68%;245;515;69%;87%;13;11;5;3;0;0;0;3;5;8
36;06/11/2022;18:30;Cuiabá;Palmeiras;1;1;A. Cardoso de Oliveira;A. Moreira Ferreira;Arena Pantanal;12;28;4;12;33%;67%;254;493;64%;81%;13;8;2;0;0;0;2;3;4;9
36;07/11/2022;20:01;Atlético-MG;Botafogo;0;2;A. Stival;L. Castro;Mineirão;11;8;1;2;67%;33%;530;270;84%;68%;10;19;2;5;0;0;5;2;6;2
37;08/11/2022;21:33;São Paulo;Internacional;0;1;R. Ceni;L. Venker de Menezes;Morumbi;10;8;2;3;59%;41%;511;374;89%;82%;11;12;4;5;0;0;2;2;7;2
37;09/11/2022;19:02;Coritiba;Corinthians;2;2;A. Ferreira;V. de Oliveira Lopes Pereira;Couto Pereira;13;9;5;3;52%;48%;384;375;83%;78%;15;8;4;5;0;1;1;1;5;7
37;09/11/2022;19:00;Fluminense;Goiás;3;0;F. Diniz Silva;J. Ribeiro Ventura;Maracanã;23;9;9;1;77%;23%;639;192;90%;72%;10;11;3;1;0;2;6;3;11;3
37;09/11/2022;19:02;Avaí;Ceará SC;2;0;F. Bento da Cunha;J. Antonello;Ressacada;14;15;3;3;41%;59%;300;428;79%;84%;17;21;4;5;0;0;2;1;6;6
37;09/11/2022;20:29;Fortaleza;Bragantino;6;0;J. Vojvoda;M. Nogueira Barbieri;Arena Castelão;26;4;13;1;56%;44%;432;350;87%;80%;17;12;1;4;0;0;1;0;7;0
37;09/11/2022;21:29;Juventude;Flamengo;2;2;C. Juarez Roth;D. Silvestre Júnior;Alfredo Jaconi;11;10;4;3;36%;64%;294;512;75%;86%;17;14;7;3;0;0;0;0;2;4
37;09/11/2022;21:30;Palmeiras;América-MG;2;1;A. Moreira Ferreira;V. Carmo Mancini;Allianz Parque;26;6;9;2;58%;42%;401;286;80%;72%;11;11;4;2;0;0;1;2;10;3
37;09/11/2022;21:28;Atlético-GO;Athletico-PR;1;1;E. do Nascimento Souza;L. Scolari;Estádio Antônio Accioly;26;12;7;4;64%;36%;497;283;80%;72%;8;12;1;0;0;0;1;0;7;4
37;10/11/2022;20:02;Botafogo;Santos;3;0;L. Castro;O. Ribeiro;Estádio Nilton Santos;14;4;7;0;45%;55%;391;467;83%;84%;15;17;2;4;0;1;6;1;3;4
37;10/11/2022;20:00;Atlético-MG;Cuiabá;3;0;A. Stival;A. Cardoso de Oliveira;Mineirão;14;6;7;1;66%;34%;635;326;90%;78%;12;11;1;4;0;0;1;1;3;5
38;12/11/2022;16:01;Flamengo;Avaí;1;2;D. Silvestre Júnior;F. Bento da Cunha;Maracanã;17;15;4;8;66%;34%;579;313;91%;81%;14;11;0;1;0;0;1;0;10;3
38;13/11/2022;16:03;Athletico-PR;Botafogo;3;0;L. Scolari;L. Castro;Estádio Joaquim Américo Guimarães;25;9;10;4;40%;60%;271;415;75%;83%;19;13;1;1;0;0;2;0;6;3
38;13/11/2022;16:03;Ceará SC;Juventude;4;1;J. Antonello;C. Juarez Roth;Arena Castelão;22;9;9;4;62%;38%;467;297;84%;76%;16;16;4;4;0;0;1;0;8;3
38;13/11/2022;16:03;América-MG;Atlético-GO;1;1;V. Carmo Mancini;E. do Nascimento Souza;Estádio Raimundo Sampaio;36;4;9;3;60%;40%;420;319;82%;73%;14;12;3;2;0;1;0;3;17;5
38;13/11/2022;16:03;Santos;Fortaleza;0;2;O. Ribeiro;J. Vojvoda;Estádio Urbano Caldeira;14;13;3;6;47%;53%;361;396;78%;79%;17;14;1;3;0;0;0;2;5;7
38;13/11/2022;16:03;Cuiabá;Coritiba;2;1;A. Cardoso de Oliveira;A. Ferreira;Arena Pantanal;17;4;8;2;57%;43%;505;389;88%;82%;9;8;1;3;0;1;2;2;8;1
38;13/11/2022;16:03;Bragantino;Fluminense;0;1;M. Nogueira Barbieri;F. Diniz Silva;Nabizão;13;8;4;4;41%;59%;319;463;77%;82%;16;15;3;2;0;0;5;0;4;9
38;13/11/2022;16:03;Corinthians;Atlético-MG;0;1;F. J. Monteiro Almeida;A. Stival;Neo Química Arena;17;17;4;7;59%;41%;494;351;84%;82%;11;19;3;6;0;0;1;0;5;4
38;13/11/2022;16:03;Internacional;Palmeiras;3;0;L. Venker de Menezes;A. Moreira Ferreira;Estádio José Pinheiro Borda;15;11;8;2;48%;52%;287;306;77%;82%;13;17;2;3;0;0;1;2;6;5
38;13/11/2022;16:03;Goiás;São Paulo;0;4;J. Ribeiro Ventura;R. Ceni;Estádio da Serrinha;6;13;2;7;35%;65%;330;591;80%;90%;12;14;2;1;0;0;1;0;3;4
