rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_precisão_de_passe_casa;stat_precisão_de_passe_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
13;02/07/2023;16:00;Athletico-PR;Palmeiras;2;2;W. Carvalho;J. M. Barreto Martins;Ligga Arena;27;11;5;5;54%;46%;437;381;83%;80%;20;9;4;0;0;1;1;4;7;2
13;02/07/2023;18:32;Cuiabá;Santos;3;0;B. Lazaroni;P. Turra;Arena Pantanal;15;5;6;2;48%;52%;362;396;83%;78%;7;16;0;2;0;0;1;1;9;5
13;03/07/2023;19:59;Goiás;Coritiba;1;2;A. Evangelista Macedo Freitas;T. Kosloski;Estádio Hailé Pinheiro - Serrinha;18;13;6;8;65%;35%;477;276;81%;68%;20;24;5;8;0;0;1;1;7;2
14;08/07/2023;15:59;Cuiabá;Bahia;1;1;A. Cardoso de Oliveira;R. Alves Paiva;Arena Pantanal;10;6;6;2;41%;59%;346;505;74%;83%;12;13;2;3;0;0;9;0;5;5
14;08/07/2023;16:00;Vasco da Gama;Cruzeiro;0;1;W. B. de Almeida;P. Marques da Costa Filipe;Estádio São Januário;9;7;1;5;57%;43%;465;363;82%;76%;7;18;2;3;0;0;3;1;4;6
14;08/07/2023;18:30;Atlético-MG;Corinthians;0;1;A. C. Pracidelli;V. Luxemburgo da Silva;Mineirão;26;8;6;2;60%;40%;562;397;84%;75%;15;7;3;2;0;0;0;0;10;2
14;08/07/2023;18:30;Coritiba;América-MG;3;1;T. Kosloski;V. Carmo Mancini;Couto Pereira;14;17;7;4;43%;57%;307;405;70%;79%;16;20;5;3;0;0;2;0;7;8
14;08/07/2023;21:00;Palmeiras;Flamengo;1;1;A. Moreira Ferreira;J. Sampaoli Moya;Allianz Parque;11;10;4;4;43%;57%;388;517;81%;88%;13;16;2;3;0;0;5;3;4;7
14;09/07/2023;11:00;Santos;Goiás;4;3;P. Turra;A. Evangelista Macedo Freitas;Estádio Urbano Caldeira;15;19;6;5;34%;66%;266;542;71%;85%;17;19;6;2;1;1;1;4;8;13
14;09/07/2023;16:00;Fluminense;Internacional;2;0;F. Diniz Silva;L. Venker de Menezes;Maracanã;14;10;8;0;56%;44%;510;403;85%;80%;18;16;2;3;0;0;3;0;7;4
14;09/07/2023;15:59;Bragantino;São Paulo;0;0;P. Faria Caixinha;D. Silvestre Júnior;Nabizão;26;6;4;1;59%;41%;418;295;75%;67%;16;9;2;2;0;0;0;0;6;4
14;09/07/2023;18:30;Fortaleza;Athletico-PR;1;0;J. Vojvoda;W. Carvalho;Arena Castelão;20;10;6;2;53%;47%;415;378;81%;79%;9;18;3;3;0;0;7;0;7;2
14;09/07/2023;18:31;Grêmio;Botafogo;0;2;Renato Gaúcho;C. da Silva;Arena do Grêmio;22;15;4;6;52%;48%;481;470;80%;83%;8;13;2;5;0;0;1;1;10;2
15;15/07/2023;21:00;Botafogo;Bragantino;2;0;C. da Silva;P. Faria Caixinha;Estádio Nilton Santos;10;17;3;8;37%;63%;301;503;66%;81%;16;11;1;1;0;0;1;3;4;11
15;16/07/2023;10:59;Cruzeiro;Coritiba;0;0;P. Marques da Costa Filipe;T. Kosloski;Estádio Raimundo Sampaio;13;14;2;6;56%;44%;436;343;80%;74%;14;11;1;4;0;0;1;5;11;8
15;16/07/2023;16:00;Fortaleza;Cuiabá;0;1;J. Vojvoda;A. Cardoso de Oliveira;Arena Castelão;21;7;6;1;69%;31%;494;242;84%;66%;17;17;5;4;0;0;2;2;10;0
15;16/07/2023;16:00;Fluminense;Flamengo;0;0;F. Diniz Silva;J. Sampaoli Moya;Maracanã;16;8;8;3;54%;46%;448;392;83%;80%;25;20;7;5;0;1;1;1;8;1
15;16/07/2023;16:00;São Paulo;Santos;4;1;D. Silvestre Júnior;F. Paiva Endres;Morumbi;24;8;7;3;65%;35%;463;246;84%;72%;21;16;3;5;0;0;2;2;4;3
15;16/07/2023;18:30;Athletico-PR;Bahia;2;0;W. Carvalho;R. Alves Paiva;Ligga Arena;15;8;7;6;53%;47%;493;448;84%;82%;14;9;2;1;0;0;4;0;5;3
15;16/07/2023;18:30;Internacional;Palmeiras;0;0;L. Venker de Menezes;A. Moreira Ferreira;Estádio Beira-Rio;9;16;4;5;47%;53%;392;446;80%;81%;18;13;1;3;0;0;1;2;4;7
15;17/07/2023;19:59;Goiás;Atlético-MG;0;0;A. Evangelista Macedo Freitas;L. Scolari;Estádio Hailé Pinheiro - Serrinha;17;6;3;1;38%;62%;315;515;75%;82%;16;14;5;4;0;1;0;0;6;4
15;18/09/2023;21:01;Corinthians;Grêmio;4;4;V. Luxemburgo da Silva;Renato Gaúcho;Neo Química Arena;21;16;8;7;55%;45%;511;431;88%;85%;17;10;1;1;0;0;1;1;6;4
15;25/09/2023;20:00;América-MG;Vasco da Gama;0;1;F. Bustos;R. Díaz;Estádio Raimundo Sampaio;18;15;8;3;33%;67%;301;572;74%;87%;16;15;3;2;2;0;1;2;3;8
16;22/07/2023;16:00;Palmeiras;Fortaleza;3;1;A. Moreira Ferreira;J. Vojvoda;Allianz Parque;14;11;7;6;65%;35%;432;241;83%;73%;17;28;3;6;0;0;1;1;4;4
16;22/07/2023;16:00;Flamengo;América-MG;1;1;J. Sampaoli Moya;V. Carmo Mancini;Maracanã;16;16;7;4;67%;33%;565;289;86%;71%;8;13;2;4;0;0;4;4;12;7
16;22/07/2023;18:30;Cuiabá;São Paulo;2;1;B. Lazaroni;D. Silvestre Júnior;Arena Pantanal;13;12;6;3;28%;72%;212;555;74%;88%;9;17;2;5;0;0;2;0;2;4
16;22/07/2023;18:31;Bahia;Corinthians;0;0;R. Alves Paiva;V. Luxemburgo da Silva;Itaipava Arena Fonte Nova;18;5;5;1;60%;40%;482;333;83%;73%;13;20;3;2;0;0;2;4;11;5
16;22/07/2023;21:00;Grêmio;Atlético-MG;1;0;Renato Gaúcho;L. Scolari;Arena do Grêmio;6;17;2;3;38%;62%;355;563;70%;83%;7;17;3;4;0;0;0;1;3;8
16;23/07/2023;16:00;Bragantino;Internacional;0;0;P. Faria Caixinha;E. Coudet;Nabizão;20;11;4;5;55%;45%;409;359;73%;73%;15;14;3;2;0;0;0;3;13;4
16;23/07/2023;16:02;Santos;Botafogo;2;2;P. Turra;B. Nascimento;Estádio Urbano Caldeira;7;18;2;7;36%;64%;294;502;70%;81%;23;20;3;3;0;0;1;0;2;8
16;23/07/2023;16:00;Cruzeiro;Goiás;0;1;P. Marques da Costa Filipe;A. Evangelista Macedo Freitas;Estádio Raimundo Sampaio;16;7;1;2;69%;31%;566;260;83%;70%;8;21;4;5;0;0;2;2;13;1
16;23/07/2023;18:30;Vasco da Gama;Athletico-PR;0;2;R. Díaz;W. Carvalho;Estádio São Januário;18;9;2;2;57%;43%;423;338;86%;78%;19;21;2;3;0;1;2;1;8;2
16;24/07/2023;19:01;Coritiba;Fluminense;2;0;T. Kosloski;F. Diniz Silva;Couto Pereira;9;15;5;3;27%;73%;225;614;68%;88%;15;7;2;1;0;0;0;1;7;11
17;29/07/2023;16:00;Fluminense;Santos;1;0;F. Diniz Silva;P. Turra;Maracanã;15;3;9;0;72%;28%;576;221;87%;75%;18;20;6;6;0;0;0;0;6;2
17;29/07/2023;16:00;Athletico-PR;Cruzeiro;3;3;W. Carvalho;P. Marques da Costa Filipe;Ligga Arena;15;14;6;5;53%;47%;413;361;82%;77%;16;23;1;4;0;0;1;1;7;5
17;29/07/2023;16:00;Internacional;Cuiabá;1;2;E. Coudet;A. Cardoso de Oliveira;Estádio Beira-Rio;17;12;4;5;70%;30%;744;324;88%;77%;14;11;3;2;1;0;2;1;7;5
17;29/07/2023;18:33;Corinthians;Vasco da Gama;3;1;V. Luxemburgo da Silva;R. Díaz;Neo Química Arena;12;23;6;5;56%;44%;648;517;89%;88%;12;11;2;0;0;0;0;0;0;6
17;29/07/2023;18:30;Fortaleza;Bragantino;0;3;J. Vojvoda;P. Faria Caixinha;Arena Castelão;10;22;2;11;45%;55%;374;432;73%;77%;16;24;2;3;0;0;5;1;2;9
17;29/07/2023;21:00;Atlético-MG;Flamengo;1;2;L. Scolari;J. Sampaoli Moya;Estádio Raimundo Sampaio;20;6;5;5;39%;61%;356;580;80%;86%;21;14;3;5;0;0;1;0;7;2
17;30/07/2023;11:02;São Paulo;Bahia;0;0;L. Silvestre;R. Alves Paiva;Morumbi;17;13;11;2;63%;37%;546;327;84%;74%;14;14;0;4;0;0;7;1;10;5
17;30/07/2023;16:00;América-MG;Palmeiras;1;4;V. Carmo Mancini;A. Moreira Ferreira;Estádio Raimundo Sampaio;15;14;7;7;48%;52%;411;438;83%;81%;13;12;2;1;0;0;1;7;5;4
17;30/07/2023;16:00;Botafogo;Coritiba;4;1;B. Nascimento;T. Kosloski;Estádio Nilton Santos;14;9;7;5;57%;43%;504;385;87%;84%;14;12;1;3;0;0;0;1;7;3
17;30/07/2023;18:29;Goiás;Grêmio;1;1;A. Evangelista Macedo Freitas;Renato Gaúcho;Estádio Hailé Pinheiro - Serrinha;16;9;2;2;44%;56%;415;522;80%;84%;20;11;4;2;0;0;2;1;6;5
18;05/08/2023;16:00;Santos;Athletico-PR;1;1;P. Turra;W. Carvalho;Estádio Urbano Caldeira;8;3;3;2;64%;36%;562;323;86%;78%;19;27;3;2;0;0;2;2;3;3
18;05/08/2023;18:32;Goiás;Fortaleza;1;0;A. Evangelista Macedo Freitas;J. Vojvoda;Estádio Hailé Pinheiro - Serrinha;9;12;3;6;36%;64%;317;563;76%;88%;15;10;1;3;0;0;2;0;5;2
18;05/08/2023;18:32;Internacional;Corinthians;2;2;E. Coudet;V. Luxemburgo da Silva;Estádio Beira-Rio;15;9;4;3;56%;44%;563;445;86%;84%;18;7;3;3;1;0;0;2;1;4
18;05/08/2023;21:00;Fluminense;Palmeiras;2;1;F. Diniz Silva;A. Moreira Ferreira;Maracanã;10;18;5;5;55%;45%;422;314;82%;79%;18;22;4;2;1;0;3;3;0;8
18;06/08/2023;16:00;Vasco da Gama;Grêmio;1;0;R. Díaz;Renato Gaúcho;Estádio São Januário;11;12;5;4;54%;46%;473;404;82%;76%;19;17;1;1;0;0;1;1;5;7
18;06/08/2023;16:02;São Paulo;Atlético-MG;0;2;D. Silvestre Júnior;L. Scolari;Morumbi;19;8;3;2;68%;32%;573;276;87%;73%;16;17;6;5;0;0;6;1;9;3
18;06/08/2023;18:30;Coritiba;Bragantino;0;1;T. Kosloski;P. Faria Caixinha;Couto Pereira;9;11;1;2;51%;49%;335;344;72%;69%;21;22;3;5;0;0;2;0;3;4
18;06/08/2023;18:31;Bahia;América-MG;3;1;R. Alves Paiva;V. Carmo Mancini;Itaipava Arena Fonte Nova;22;8;7;5;67%;33%;468;233;85%;67%;20;19;4;3;0;1;2;3;7;2
18;06/08/2023;18:30;Cruzeiro;Botafogo;0;0;S. De Azevedo Correia;B. Nascimento;Mineirão;13;2;4;1;68%;32%;563;279;84%;69%;17;7;1;2;0;0;1;1;8;1
18;06/08/2023;20:00;Cuiabá;Flamengo;3;0;A. Cardoso de Oliveira;J. Sampaoli Moya;Arena Pantanal;17;10;6;5;37%;63%;295;525;84%;89%;9;9;2;0;0;0;1;0;10;6
19;12/08/2023;21:01;Botafogo;Internacional;3;1;B. Nascimento;E. Coudet;Estádio Nilton Santos;18;10;10;4;51%;49%;481;482;82%;79%;15;10;3;3;0;0;0;4;7;3
19;13/08/2023;11:00;Atlético-MG;Bahia;1;0;L. Scolari;R. Alves Paiva;Mineirão;11;14;4;5;39%;61%;317;477;77%;85%;15;12;2;1;0;1;4;1;2;9
19;13/08/2023;15:59;América-MG;Goiás;0;1;F. Bustos;A. Evangelista Macedo Freitas;Estádio Raimundo Sampaio;15;9;2;3;67%;33%;655;344;88%;74%;12;12;0;1;1;0;2;1;7;3
19;13/08/2023;16:01;Corinthians;Coritiba;3;1;V. Luxemburgo da Silva;W. Alves;Neo Química Arena;17;12;9;4;54%;46%;529;447;86%;82%;17;13;2;2;0;0;2;0;4;2
19;13/08/2023;16:00;Grêmio;Fluminense;2;1;Renato Gaúcho;F. Diniz Silva;Arena do Grêmio;13;19;5;7;28%;72%;285;712;75%;90%;11;7;3;4;0;0;3;2;3;8
19;13/08/2023;18:30;Fortaleza;Santos;4;0;J. Vojvoda;D. Aguirre Camblor;Arena Castelão;25;9;10;3;55%;45%;363;305;80%;75%;19;20;2;1;0;0;1;3;10;6
19;13/08/2023;18:30;Flamengo;São Paulo;1;1;J. Sampaoli Moya;D. Silvestre Júnior;Maracanã;19;8;7;1;54%;46%;561;502;87%;84%;13;15;2;6;0;0;3;4;8;2
19;14/08/2023;19:01;Palmeiras;Cruzeiro;1;0;A. Moreira Ferreira;P. Marques da Costa Filipe;Allianz Parque;12;13;4;5;53%;47%;423;396;81%;80%;13;26;2;3;0;0;1;1;3;5
19;14/08/2023;21:00;Bragantino;Vasco da Gama;1;1;P. Faria Caixinha;R. Díaz;Nabizão;24;8;7;4;64%;36%;497;281;84%;66%;12;17;3;5;0;0;0;3;7;6
19;15/08/2023;20:00;Athletico-PR;Cuiabá;2;0;W. Carvalho;A. Cardoso de Oliveira;Ligga Arena;12;11;6;1;54%;46%;428;358;80%;80%;22;12;5;3;0;0;1;1;5;3
20;19/08/2023;16:02;São Paulo;Botafogo;0;0;L. Silvestre;B. Nascimento;Morumbi;13;12;4;1;64%;36%;564;319;85%;74%;12;9;4;2;0;0;7;0;5;2
20;19/08/2023;15:59;Internacional;Fortaleza;0;1;E. Coudet;J. Vojvoda;Estádio Beira-Rio;19;8;5;3;77%;23%;656;201;87%;56%;14;12;4;5;0;0;1;1;10;6
20;19/08/2023;18:30;Cuiabá;Palmeiras;0;2;A. Cardoso de Oliveira;A. Moreira Ferreira;Arena Pantanal;13;18;3;5;53%;47%;388;373;84%;81%;17;18;2;6;0;0;2;1;9;2
20;19/08/2023;18:30;Fluminense;América-MG;3;1;F. Diniz Silva;F. Bustos;Maracanã;19;13;5;3;72%;28%;656;256;91%;75%;7;12;1;1;0;0;3;0;7;1
20;19/08/2023;21:00;Cruzeiro;Corinthians;1;1;P. Marques da Costa Filipe;V. Luxemburgo da Silva;Mineirão;19;5;8;2;46%;54%;399;480;83%;86%;17;13;3;3;0;0;1;1;10;3
20;20/08/2023;11:00;Vasco da Gama;Atlético-MG;1;0;R. Díaz;A. C. Pracidelli;Maracanã;16;10;3;5;41%;59%;350;508;76%;85%;20;14;6;3;0;0;1;0;3;7
20;20/08/2023;16:01;Coritiba;Flamengo;2;3;T. Kosloski;J. Sampaoli Moya;Couto Pereira;15;17;4;5;37%;63%;298;522;75%;84%;10;10;3;3;0;0;2;0;4;5
20;20/08/2023;16:00;Bahia;Bragantino;4;0;R. Alves Paiva;P. Faria Caixinha;Itaipava Arena Fonte Nova;13;11;5;7;47%;53%;350;384;68%;76%;11;18;2;5;0;0;1;5;4;7
20;20/08/2023;16:00;Santos;Grêmio;2;1;D. Aguirre Camblor;Renato Gaúcho;Estádio Urbano Caldeira;19;9;7;3;56%;44%;395;334;81%;78%;16;21;6;4;0;1;0;2;9;4
20;21/08/2023;19:59;Goiás;Athletico-PR;1;1;A. Evangelista Macedo Freitas;W. Carvalho;Estádio Hailé Pinheiro - Serrinha;13;14;3;5;46%;54%;357;426;77%;83%;15;16;2;4;0;0;2;2;4;7
21;26/08/2023;18:31;Flamengo;Internacional;0;0;J. Sampaoli Moya;L. González;Maracanã;8;5;4;1;60%;40%;529;367;85%;81%;13;20;2;4;0;0;2;3;6;3
21;26/08/2023;21:02;Corinthians;Goiás;1;1;V. Luxemburgo da Silva;A. Evangelista Macedo Freitas;Neo Química Arena;20;19;7;5;65%;35%;626;343;89%;80%;16;15;3;1;0;0;0;0;7;6
21;27/08/2023;11:00;Bragantino;Cuiabá;2;0;P. Faria Caixinha;A. Cardoso de Oliveira;Nabizão;11;6;4;3;64%;36%;520;297;81%;63%;21;14;4;3;0;0;1;0;11;4
21;27/08/2023;16:00;Botafogo;Bahia;3;0;B. Nascimento;R. Alves Paiva;Estádio Nilton Santos;10;19;5;6;43%;57%;380;493;75%;81%;14;10;2;3;0;0;1;3;4;7
21;27/08/2023;16:01;Atlético-MG;Santos;2;0;L. Scolari;D. Aguirre Camblor;Arena MRV;15;13;6;0;57%;43%;471;367;89%;88%;22;12;5;2;0;0;2;1;5;2
21;27/08/2023;16:00;América-MG;São Paulo;2;1;F. Bustos;D. Silvestre Júnior;Estádio Raimundo Sampaio;9;13;4;5;25%;75%;218;630;67%;87%;21;9;5;1;2;1;2;0;4;6
21;27/08/2023;18:30;Palmeiras;Vasco da Gama;1;0;A. Moreira Ferreira;R. Díaz;Allianz Parque;13;4;5;2;55%;45%;513;427;87%;85%;20;15;2;3;0;0;2;1;9;2
21;27/08/2023;18:30;Fortaleza;Coritiba;3;1;J. Vojvoda;T. Kosloski;Estádio Presidente Vargas;12;10;6;2;53%;47%;419;370;81%;78%;22;22;3;6;0;0;1;0;2;3
21;27/08/2023;18:30;Athletico-PR;Fluminense;2;2;W. Carvalho;F. Diniz Silva;Ligga Arena;10;23;4;10;28%;72%;226;571;61%;87%;9;15;3;3;1;0;1;4;2;8
21;27/08/2023;18:59;Grêmio;Cruzeiro;3;0;A. P. Mendes;P. Marques da Costa Filipe;Arena do Grêmio;10;6;4;1;39%;61%;340;528;71%;82%;12;20;4;3;0;0;5;0;6;5
22;02/09/2023;15:59;Goiás;Internacional;0;0;A. Evangelista Macedo Freitas;E. Coudet;Estádio Hailé Pinheiro - Serrinha;11;11;2;2;37%;63%;330;575;76%;86%;16;13;1;3;2;1;3;2;5;5
22;02/09/2023;16:00;Athletico-PR;Atlético-MG;1;1;W. Carvalho;L. Scolari;Ligga Arena;23;9;6;7;52%;48%;445;435;82%;78%;13;13;1;3;1;0;1;1;12;7
22;02/09/2023;21:18;Botafogo;Flamengo;1;2;B. Nascimento;J. Sampaoli Moya;Estádio Nilton Santos;17;12;7;4;47%;53%;405;464;82%;86%;14;8;3;3;1;0;1;2;12;6
22;03/09/2023;11:00;Grêmio;Cuiabá;2;0;Renato Gaúcho;A. Cardoso de Oliveira;Arena do Grêmio;11;17;5;3;41%;59%;413;553;80%;89%;18;16;2;1;0;0;3;0;2;9
22;03/09/2023;16:03;Corinthians;Palmeiras;0;0;V. Luxemburgo da Silva;A. Moreira Ferreira;Neo Química Arena;6;16;2;4;43%;57%;380;474;86%;85%;13;17;1;2;1;1;2;1;2;11
22;03/09/2023;16:00;Fluminense;Fortaleza;1;0;F. Diniz Silva;J. Vojvoda;Estádio Municipal General Raulino de Oliveira;13;20;5;5;65%;35%;535;293;85%;76%;13;16;4;3;0;0;4;2;5;7
22;03/09/2023;18:30;Bahia;Vasco da Gama;1;1;R. Alves Paiva;R. Díaz;Itaipava Arena Fonte Nova;11;6;3;1;54%;46%;477;419;81%;78%;22;17;2;3;0;1;2;2;6;0
22;03/09/2023;18:30;Cruzeiro;Bragantino;0;0;F. Seabra;P. Faria Caixinha;Mineirão;15;13;3;5;49%;51%;317;341;70%;69%;16;15;1;5;0;0;4;3;8;5
22;03/09/2023;18:30;América-MG;Santos;2;0;F. Bustos;D. Aguirre Camblor;Estádio Raimundo Sampaio;12;10;7;2;37%;63%;346;587;73%;86%;14;16;1;4;0;1;4;2;3;5
22;27/set;19:00;São Paulo;Coritiba;2;1;D. Silvestre Júnior;T. Kosloski;Morumbi;14;7;6;2;64%;36%;553;314;85%;77%;12;12;2;3;0;0;2;0;4;3
23;13/09/2023;21:30;Flamengo;Athletico-PR;0;3;J. Sampaoli Moya;W. Carvalho;Kléber Andrade;13;15;5;9;59%;41%;512;371;85%;77%;12;19;2;2;1;0;4;0;8;2
23;13/09/2023;21:30;Internacional;São Paulo;2;1;E. Coudet;D. Silvestre Júnior;Estádio Beira-Rio;15;11;5;3;43%;57%;438;574;82%;84%;17;14;5;4;0;0;0;0;4;7
23;14/09/2023;19:01;Santos;Cruzeiro;0;3;D. Aguirre Camblor;J. Mannarino;Estádio Urbano Caldeira;12;15;1;7;55%;45%;430;354;78%;72%;8;13;3;2;0;0;2;1;8;9
23;14/09/2023;19:02;Fortaleza;Corinthians;2;1;J. Vojvoda;V. Luxemburgo da Silva;Arena Castelão;23;6;6;2;52%;48%;451;439;85%;82%;14;17;1;2;0;0;0;1;6;3
23;14/09/2023;20:03;Coritiba;Bahia;2;4;T. Kosloski;R. Ceni;Couto Pereira;15;18;6;10;55%;45%;430;358;84%;77%;14;17;3;1;0;0;5;1;7;2
23;14/09/2023;21:30;Bragantino;Grêmio;2;0;P. Faria Caixinha;Renato Gaúcho;Nabizão;16;10;4;4;59%;41%;538;382;83%;75%;21;16;4;2;0;0;3;1;5;1
23;15/09/2023;20:00;Cuiabá;América-MG;2;2;A. Cardoso de Oliveira;F. Bustos;Arena Pantanal;20;7;8;3;64%;36%;549;334;85%;70%;11;18;1;4;0;1;3;1;9;1
23;15/09/2023;21:30;Palmeiras;Goiás;1;0;A. Moreira Ferreira;A. Evangelista Macedo Freitas;Allianz Parque;18;8;6;3;68%;32%;555;285;87%;71%;12;19;3;1;0;1;2;5;6;3
23;16/09/2023;16:00;Vasco da Gama;Fluminense;4;2;R. Díaz;E. de Barros;Estádio Nilton Santos;9;19;4;8;28%;72%;240;592;77%;90%;12;7;4;1;0;0;0;1;4;11
23;16/09/2023;21:01;Atlético-MG;Botafogo;1;0;L. Scolari;B. Nascimento;Arena MRV;13;7;6;0;41%;59%;377;543;81%;88%;15;12;2;1;0;0;4;1;5;3
24;18/09/2023;20:03;Bahia;Santos;1;2;R. Ceni;M. Fernandes;Itaipava Arena Fonte Nova;19;16;5;7;63%;37%;543;317;86%;75%;13;13;1;2;0;0;2;2;6;8
24;19/09/2023;21:30;América-MG;Bragantino;0;2;F. Bustos;P. Faria Caixinha;Estádio Raimundo Sampaio;7;21;2;6;36%;64%;290;503;63%;80%;7;17;1;2;0;0;0;2;2;14
24;20/09/2023;18:59;Goiás;Flamengo;0;0;A. Evangelista Macedo Freitas;J. Sampaoli Moya;Estádio Hailé Pinheiro - Serrinha;7;10;1;2;34%;66%;304;589;71%;84%;15;14;1;3;0;0;3;1;3;2
24;20/09/2023;21:30;Fluminense;Cruzeiro;1;0;F. Diniz Silva;J. Mannarino;Maracanã;11;7;4;3;60%;40%;568;382;88%;81%;6;15;6;1;0;0;3;2;7;3
24;20/09/2023;21:31;São Paulo;Fortaleza;1;2;D. Silvestre Júnior;J. Vojvoda;Morumbi;13;8;7;4;74%;26%;658;245;87%;69%;21;14;3;6;0;0;0;0;9;0
24;21/09/2023;19:00;Vasco da Gama;Coritiba;5;1;R. Díaz;T. Kosloski;Estádio São Januário;19;8;12;3;54%;46%;465;412;86%;85%;10;15;1;3;0;0;1;2;6;0
24;21/09/2023;19:30;Athletico-PR;Internacional;2;1;W. Carvalho;E. Coudet;Ligga Arena;15;13;6;4;43%;57%;353;457;79%;82%;12;17;3;5;0;0;1;1;7;5
24;21/09/2023;21:31;Grêmio;Palmeiras;1;0;Renato Gaúcho;A. Moreira Ferreira;Arena do Grêmio;7;18;2;4;34%;66%;236;420;67%;84%;15;14;3;3;1;0;1;3;2;11
24;22/09/2023;20:02;Corinthians;Botafogo;1;0;V. Luxemburgo da Silva;B. Nascimento;Neo Química Arena;19;9;5;2;67%;33%;668;342;89%;78%;18;8;4;4;0;1;2;1;6;1
24;23/09/2023;21:00;Atlético-MG;Cuiabá;1;0;L. Scolari;B. Lazaroni;Arena MRV;7;9;3;3;65%;35%;582;311;87%;80%;15;14;3;3;0;0;3;1;6;3
25;30/set;16:00;Flamengo;Bahia;1;0;M. J;R. Ceni;Maracanã;15;6;5;4;67%;33%;535;272;86%;73%;11;13;1;2;0;1;1;3;12;2
25;30/set;16:00;Fortaleza;Grêmio;1;1;J. Vojvoda;Renato Gaúcho;Arena Castelão;18;15;6;3;51%;49%;482;466;86%;84%;10;12;1;2;0;0;1;1;3;7
25;30/set;18:30;São Paulo;Corinthians;2;1;D. Silvestre Júnior;S. Lobo;Morumbi;22;6;8;2;54%;46%;470;404;89%;86%;14;14;5;2;0;0;2;1;11;4
25;30/set;18:30;Cuiabá;Fluminense;3;0;A. Cardoso de Oliveira;F. Diniz Silva;Arena Pantanal;17;7;6;2;60%;40%;538;371;89%;86%;18;12;3;2;0;1;2;3;7;0
25;30/set;21:00;Internacional;Atlético-MG;0;2;E. Coudet;L. Scolari;Estádio Beira-Rio;15;8;4;5;64%;36%;570;323;87%;77%;17;11;1;1;1;0;0;1;4;4
25;01/out;16:00;Cruzeiro;América-MG;1;1;J. Mannarino;F. Bustos;Mineirão;17;18;2;7;60%;40%;525;343;84%;75%;15;10;3;3;1;0;2;1;9;7
25;01/out;16:01;Coritiba;Athletico-PR;2;0;T. Kosloski;W. Carvalho;Couto Pereira;7;11;3;5;35%;65%;249;441;75%;83%;21;12;2;4;0;0;3;2;2;11
25;01/out;16:00;Santos;Vasco da Gama;4;1;M. Fernandes;R. Díaz;Estádio Urbano Caldeira;17;13;5;5;35%;65%;292;545;79%;87%;19;12;5;1;2;1;4;2;5;11
25;01/out;18:29;Bragantino;Palmeiras;2;1;P. Faria Caixinha;A. Moreira Ferreira;Nabizão;22;10;8;3;68%;32%;529;256;85%;65%;14;20;4;2;0;0;0;3;6;4
25;02/out;20:00;Botafogo;Goiás;1;1;B. Nascimento;A. Evangelista Macedo Freitas;Estádio Nilton Santos;18;8;6;3;61%;39%;501;350;84%;76%;18;16;4;4;0;0;1;2;8;3
26;07/out;16:01;Goiás;Bahia;4;6;A. Evangelista Macedo Freitas;R. Ceni;Estádio Hailé Pinheiro - Serrinha;22;13;7;9;63%;37%;481;290;84%;74%;8;6;2;2;0;0;2;1;6;4
26;07/out;18:32;Vasco da Gama;São Paulo;0;0;R. Díaz;D. Silvestre Júnior;Estádio São Januário;11;12;2;4;38%;62%;335;562;82%;88%;15;7;4;1;0;0;3;1;7;3
26;07/out;20:59;Corinthians;Flamengo;1;1;L. Venker de Menezes;M. J;Neo Química Arena;14;20;5;7;42%;58%;368;515;80%;85%;5;13;3;3;0;0;2;0;2;8
26;08/out;16:00;Internacional;Grêmio;3;2;E. Coudet;Renato Gaúcho;Estádio Beira-Rio;16;7;7;2;45%;55%;383;446;77%;82%;15;9;6;4;0;0;5;4;4;1
26;08/out;16:01;Palmeiras;Santos;1;2;A. Moreira Ferreira;M. Fernandes;Arena Barueri;26;12;6;10;70%;30%;506;228;88%;68%;8;11;2;3;0;0;7;1;6;2
26;08/out;16:00;Fluminense;Botafogo;0;2;F. Diniz Silva;L. Flávio;Maracanã;19;12;5;5;67%;33%;612;304;87%;77%;15;14;2;2;0;0;3;1;3;2
26;08/out;18:30;Athletico-PR;Bragantino;1;1;W. Carvalho;P. Faria Caixinha;Ligga Arena;23;12;6;3;43%;57%;323;429;71%;77%;15;15;2;4;0;0;6;0;8;7
26;08/out;18:30;Atlético-MG;Coritiba;1;2;L. Scolari;T. Kosloski;Arena MRV;13;9;3;4;63%;37%;587;355;84%;76%;12;7;2;2;0;0;1;1;2;5
26;08/out;18:30;Fortaleza;América-MG;3;2;J. Vojvoda;F. Bustos;Arena Castelão;18;15;5;3;60%;40%;491;351;85%;76%;11;12;2;1;0;0;3;2;8;2
