rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_precisão_de_passe_casa;stat_precisão_de_passe_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
26;23/09/2018;18:01;EC Vitória;Botafogo;3;4;P. Carpegiani;J. Mannarino;Barradão;13;11;3;7;61%;39%;519;352;87%;78%;15;17;1;4;0;0;2;2;3;1
26;23/09/2018;18:58;Cruzeiro;Santos;2;1;L. Venker de Menezes;A. Stival;Mineirão;6;13;4;7;46%;54%;428;508;83%;81%;17;12;2;2;0;0;1;1;4;6
26;24/09/2018;20:00;Chapecoense;Fluminense;1;2;A. Ferreira;M. de Oliveira Santos;Arena Condá;11;9;4;5;57%;43%;394;316;80%;73%;19;19;2;3;1;0;1;0;7;2
26;24/09/2018;20:00;Vasco da Gama;Bahia;2;1;A. Valentim do Carmo Neto;E. Alves Moreira;Estádio Vasco da Gama;10;15;3;6;62%;38%;480;292;82%;72%;12;15;5;2;0;1;6;1;4;8
27;29/09/2018;16:00;Fluminense;Grêmio;0;1;M. de Oliveira Santos;Renato Gaúcho;Estádio Nilton Santos;14;7;2;6;51%;49%;532;540;87%;86%;10;13;1;2;0;0;0;1;7;2
27;29/09/2018;19:00;América-MG;Corinthians;0;0;A. Batista;J. Ribeiro Ventura;Estádio Raimundo Sampaio;10;16;2;7;39%;61%;453;707;86%;91%;8;4;0;1;0;0;1;3;1;5
27;29/09/2018;21:00;Bahia;Flamengo;0;0;E. Alves Moreira;D. Silvestre Júnior;Itaipava Arena Fonte Nova;13;11;3;5;32%;68%;257;562;72%;84%;16;17;2;1;0;0;2;2;4;3
27;30/09/2018;11:00;Palmeiras;Cruzeiro;3;1;L. Scolari;L. Venker de Menezes;Estádio Municipal Paulo Machado de Carvalho;17;4;4;1;44%;56%;334;433;76%;81%;15;19;5;6;0;0;3;1;7;2
27;30/09/2018;15:59;Atlético-MG;Sport Recife;5;2;T. Mendes Larghi;M. Mendes;Estádio Raimundo Sampaio;22;6;8;1;63%;37%;563;326;87%;80%;18;16;1;3;0;1;2;0;6;6
27;30/09/2018;16:01;Santos;Athletico-PR;1;0;A. Stival;T. Retzalff Nunes;Estádio Urbano Caldeira;15;10;5;4;63%;37%;512;317;88%;75%;8;17;2;6;0;0;2;2;12;5
27;30/09/2018;16:02;Botafogo;São Paulo;2;2;J. Mannarino;D. Aguirre Camblor;Estádio Nilton Santos;9;16;4;7;39%;61%;276;423;72%;81%;20;18;1;2;0;0;2;2;7;7
27;30/09/2018;16:00;Internacional;EC Vitória;2;1;O. Hellmann;P. Carpegiani;Estádio José Pinheiro Borda;12;7;5;1;61%;39%;483;314;82%;71%;19;18;3;6;0;1;4;1;7;0
27;30/09/2018;19:00;Ceará SC;Chapecoense;3;1;L. Cirne Lima de Lorenzi;A. Ferreira;Arena Castelão;13;10;6;4;44%;56%;335;421;77%;81%;15;20;4;5;0;0;0;1;5;8
27;01/10/2018;19:59;Paraná;Vasco da Gama;1;1;C. dos Santos Oliveira;A. Valentim do Carmo Neto;Vila Capanema;20;17;5;4;40%;60%;317;480;76%;82%;15;11;1;0;0;1;2;2;11;5
28;05/10/2018;19:01;Sport Recife;Internacional;2;1;M. Mendes;O. Hellmann;Adelmar da Costa Carvalho;12;7;3;2;43%;57%;382;534;79%;85%;10;10;4;1;0;0;3;0;8;4
28;05/10/2018;21:00;Corinthians;Flamengo;0;3;J. Ribeiro Ventura;D. Silvestre Júnior;Neo Química Arena;11;13;3;7;54%;46%;504;432;85%;82%;9;18;2;1;0;0;1;0;4;10
28;05/10/2018;21:30;EC Vitória;Santos;0;1;P. Carpegiani;A. Stival;Barradão;18;12;2;3;59%;41%;447;327;83%;80%;17;24;3;2;1;0;0;1;8;2
28;06/10/2018;16:02;Athletico-PR;América-MG;4;0;T. Retzalff Nunes;A. Batista;Estádio Joaquim Américo Guimarães;10;6;4;3;64%;36%;678;397;90%;85%;10;13;3;3;0;0;0;3;5;1
28;06/10/2018;16:00;Chapecoense;Atlético-MG;1;0;A. Ferreira;T. Mendes Larghi;Arena Condá;9;17;1;2;36%;64%;279;497;76%;86%;20;15;3;3;0;0;2;1;5;9
28;06/10/2018;18:00;São Paulo;Palmeiras;0;2;D. Aguirre Camblor;L. Scolari;Morumbi;7;8;1;4;61%;39%;458;312;81%;67%;21;17;2;3;0;0;2;3;4;2
28;06/10/2018;21:00;Grêmio;Bahia;2;2;Renato Gaúcho;E. Alves Moreira;Arena do Grêmio;20;10;6;5;76%;24%;603;203;86%;66%;13;25;2;3;0;1;5;0;9;5
28;08/10/2018;19:59;Fluminense;Paraná;4;0;M. de Oliveira Santos;C. dos Santos Oliveira;Maracanã;17;8;8;0;70%;30%;618;269;92%;76%;8;18;1;2;0;0;3;0;8;2
28;09/10/2018;21:00;Botafogo;Vasco da Gama;1;1;J. Mannarino;A. Valentim do Carmo Neto;Estádio Nilton Santos;18;10;5;4;51%;49%;444;428;83%;83%;13;13;3;2;0;0;0;0;7;6
28;24/10/2018;19:31;Cruzeiro;Ceará SC;0;2;L. Venker de Menezes;L. Cirne Lima de Lorenzi;Mineirão;18;7;6;3;62%;38%;552;346;87%;78%;7;18;1;3;0;0;2;1;10;1
29;13/10/2018;17:00;Flamengo;Fluminense;3;0;D. Silvestre Júnior;M. de Oliveira Santos;Maracanã;16;13;6;5;52%;48%;404;389;81%;82%;16;15;2;3;0;0;0;0;6;3
29;13/10/2018;19:00;Santos;Corinthians;1;0;A. Stival;J. Ribeiro Ventura;Estádio Municipal Paulo Machado de Carvalho;12;8;4;2;44%;56%;359;466;77%;82%;19;19;3;3;0;0;3;1;5;2
29;13/10/2018;21:00;Bahia;Paraná;2;0;E. Alves Moreira;C. dos Santos Oliveira;Estádio de Pituaçu;20;7;7;3;68%;32%;542;276;86%;67%;5;10;3;3;0;0;3;0;12;1
29;14/10/2018;11:00;Chapecoense;EC Vitória;0;1;A. Ferreira;P. Carpegiani;Arena Condá;15;17;1;3;58%;42%;409;314;78%;72%;14;20;3;2;0;0;1;0;7;3
29;14/10/2018;16:00;Vasco da Gama;Cruzeiro;2;0;A. Valentim do Carmo Neto;L. Venker de Menezes;Estádio Vasco da Gama;18;14;6;4;56%;44%;511;410;87%;82%;14;17;6;2;0;1;1;1;10;9
29;14/10/2018;16:00;Internacional;São Paulo;3;1;O. Hellmann;D. Aguirre Camblor;Estádio José Pinheiro Borda;17;9;6;1;58%;42%;386;289;82%;73%;16;23;0;3;0;1;6;1;6;4
29;14/10/2018;16:00;Palmeiras;Grêmio;2;0;L. Scolari;Renato Gaúcho;Estádio Municipal Paulo Machado de Carvalho;8;3;6;0;33%;67%;326;648;74%;87%;16;16;4;2;0;0;0;0;4;5
29;14/10/2018;19:00;Atlético-MG;América-MG;0;0;T. Mendes Larghi;A. Batista;Estádio Raimundo Sampaio;10;15;2;8;60%;40%;510;362;86%;83%;16;15;1;0;0;0;1;2;16;3
29;14/10/2018;18:59;Athletico-PR;Sport Recife;4;0;T. Retzalff Nunes;M. Mendes;Estádio Joaquim Américo Guimarães;27;7;8;2;70%;30%;566;256;91%;77%;13;12;0;3;0;0;0;2;10;3
29;15/10/2018;20:00;Ceará SC;Botafogo;0;0;L. Cirne Lima de Lorenzi;J. Mannarino;Arena Castelão;21;8;7;0;57%;43%;474;377;84%;77%;13;10;1;3;0;0;1;1;6;3
30;20/10/2018;15:59;América-MG;Grêmio;1;1;A. Batista;Renato Gaúcho;Estádio Raimundo Sampaio;10;13;3;4;52%;48%;486;462;82%;84%;17;8;0;0;0;0;1;2;5;4
30;20/10/2018;16:01;Botafogo;Bahia;0;1;J. Mannarino;E. Alves Moreira;Estádio Nilton Santos;9;9;4;2;65%;35%;492;274;82%;70%;10;21;2;1;0;0;0;0;8;2
30;20/10/2018;18:59;São Paulo;Athletico-PR;0;0;D. Aguirre Camblor;T. Retzalff Nunes;Morumbi;14;10;5;1;32%;68%;252;559;73%;84%;20;15;3;2;0;0;5;2;4;7
30;20/10/2018;19:00;Sport Recife;Vasco da Gama;2;1;M. Mendes;A. Valentim do Carmo Neto;Adelmar da Costa Carvalho;15;12;6;3;48%;52%;447;468;81%;81%;16;18;0;3;0;0;1;0;1;4
30;21/10/2018;16:00;EC Vitória;Corinthians;2;2;P. Carpegiani;J. Ribeiro Ventura;Barradão;12;9;6;4;43%;57%;375;502;81%;81%;18;23;1;4;0;0;1;1;5;5
30;21/10/2018;16:01;Fluminense;Atlético-MG;1;0;M. de Oliveira Santos;L. Culpi;Estádio Nilton Santos;13;12;6;2;55%;45%;500;417;81%;77%;14;19;2;2;1;0;2;0;4;7
30;21/10/2018;16:01;Palmeiras;Ceará SC;2;1;L. Scolari;L. Cirne Lima de Lorenzi;Estádio Municipal Paulo Machado de Carvalho;16;21;6;6;38%;62%;300;448;76%;85%;14;13;5;2;1;0;1;2;4;12
30;21/10/2018;18:59;Cruzeiro;Chapecoense;3;0;L. Venker de Menezes;C. dos Santos Oliveira;Estádio Raimundo Sampaio;12;15;5;2;55%;45%;516;424;82%;81%;9;15;2;1;0;0;1;1;4;4
30;21/10/2018;19:00;Paraná;Flamengo;0;4;L. Cavalcanti;D. Silvestre Júnior;Vila Capanema;7;11;2;6;31%;69%;317;699;75%;88%;17;13;1;0;1;0;1;2;4;1
30;22/10/2018;20:03;Internacional;Santos;2;2;O. Hellmann;A. Stival;Estádio José Pinheiro Borda;14;8;9;3;48%;52%;387;418;82%;78%;14;15;1;3;0;0;2;2;5;7
31;26/10/2018;19:31;EC Vitória;São Paulo;0;1;P. Carpegiani;D. Aguirre Camblor;Barradão;15;14;3;6;61%;39%;483;315;87%;77%;8;24;1;2;0;1;0;0;4;6
31;26/10/2018;21:30;Vasco da Gama;Internacional;1;1;A. Valentim do Carmo Neto;O. Hellmann;Estádio Vasco da Gama;16;10;7;3;49%;51%;372;391;81%;81%;17;20;3;5;0;1;1;2;6;4
31;27/10/2018;16:29;Santos;Fluminense;3;0;A. Stival;M. de Oliveira Santos;Estádio Urbano Caldeira;24;8;10;1;70%;30%;531;240;86%;65%;15;17;2;3;0;0;2;1;12;2
31;27/10/2018;16:30;Grêmio;Sport Recife;3;4;Renato Gaúcho;M. Mendes;Arena do Grêmio;17;8;4;4;69%;31%;617;293;86%;71%;10;16;2;2;0;0;0;0;10;0
31;27/10/2018;19:01;Corinthians;Bahia;2;1;J. Ribeiro Ventura;E. Alves Moreira;Neo Química Arena;14;11;3;2;55%;45%;429;363;80%;77%;11;15;3;3;0;0;2;0;5;5
31;27/10/2018;19:00;Chapecoense;América-MG;1;0;C. dos Santos Oliveira;A. Batista;Arena Condá;10;8;5;2;40%;60%;317;486;76%;80%;12;24;3;4;0;0;1;1;4;4
31;27/10/2018;19:00;Flamengo;Palmeiras;1;1;D. Silvestre Júnior;L. Scolari;Maracanã;22;8;4;3;71%;29%;496;210;82%;61%;19;17;2;5;0;0;0;2;15;4
31;27/10/2018;20:59;Cruzeiro;Paraná;3;1;L. Venker de Menezes;L. Cavalcanti;Mineirão;13;5;5;0;61%;39%;600;400;88%;85%;13;18;0;2;0;0;3;1;9;0
31;27/10/2018;19:59;Athletico-PR;Botafogo;2;1;T. Retzalff Nunes;J. Mannarino;Estádio Joaquim Américo Guimarães;16;9;7;4;70%;30%;565;242;87%;73%;19;30;2;5;0;0;1;1;5;2
31;29/10/2018;20:01;Ceará SC;Atlético-MG;2;1;L. Cirne Lima de Lorenzi;L. Culpi;Arena Castelão;11;14;5;3;37%;63%;288;494;75%;87%;13;21;2;4;0;0;2;3;3;6
32;03/11/2018;17:00;Fluminense;Vasco da Gama;0;1;M. de Oliveira Santos;A. Valentim do Carmo Neto;Maracanã;23;10;5;4;67%;33%;534;273;85%;72%;14;12;2;3;1;0;1;2;9;2
32;03/11/2018;17:00;Atlético-MG;Grêmio;0;1;L. Culpi;Renato Gaúcho;Estádio Raimundo Sampaio;17;13;2;7;56%;44%;484;398;83%;77%;12;12;4;1;0;0;0;4;8;3
32;03/11/2018;18:59;Palmeiras;Santos;3;2;L. Scolari;A. Stival;Allianz Parque;11;6;5;5;39%;61%;309;473;77%;86%;26;23;3;4;0;1;0;0;3;5
32;04/11/2018;17:00;América-MG;Cruzeiro;1;2;A. Batista;L. Venker de Menezes;Estádio Raimundo Sampaio;16;10;5;3;55%;45%;506;439;83%;81%;18;8;3;1;0;0;0;1;8;2
32;04/11/2018;17:01;Paraná;EC Vitória;1;1;L. Cavalcanti;P. Carpegiani;Vila Capanema;5;14;1;4;45%;55%;316;368;72%;75%;19;19;3;4;0;1;0;2;2;5
32;04/11/2018;17:00;São Paulo;Flamengo;2;2;D. Aguirre Camblor;D. Silvestre Júnior;Morumbi;7;20;3;8;37%;63%;290;470;71%;80%;17;13;2;1;0;0;1;0;8;7
32;04/11/2018;16:59;Botafogo;Corinthians;1;0;J. Mannarino;J. Ribeiro Ventura;Estádio Nilton Santos;18;9;6;5;39%;61%;288;439;74%;79%;25;19;1;2;0;0;0;1;5;3
32;04/11/2018;18:59;Internacional;Athletico-PR;2;1;O. Hellmann;T. Retzalff Nunes;Estádio José Pinheiro Borda;12;9;5;4;63%;37%;512;318;84%;78%;9;20;2;3;0;0;1;1;11;5
32;04/11/2018;19:00;Bahia;Chapecoense;1;0;E. Alves Moreira;C. dos Santos Oliveira;Itaipava Arena Fonte Nova;15;8;6;2;60%;40%;410;279;79%;71%;15;22;1;1;0;0;1;5;5;3
32;05/11/2018;20:01;Sport Recife;Ceará SC;1;0;M. Mendes;L. Cirne Lima de Lorenzi;Adelmar da Costa Carvalho;9;13;4;2;52%;48%;427;419;75%;78%;13;16;3;3;0;0;1;1;8;3
33;10/11/2018;17:00;América-MG;Paraná;0;1;A. Batista;L. Cavalcanti;Estádio Raimundo Sampaio;17;8;1;2;65%;35%;508;277;83%;66%;10;10;2;1;1;1;8;1;13;6
33;10/11/2018;17:02;Corinthians;São Paulo;1;1;J. Ribeiro Ventura;D. Aguirre Camblor;Neo Química Arena;15;10;5;2;47%;53%;346;397;75%;81%;10;18;0;3;1;0;1;4;7;2
33;10/11/2018;19:00;Botafogo;Flamengo;2;1;J. Mannarino;D. Silvestre Júnior;Estádio Nilton Santos;13;13;4;4;34%;66%;258;501;68%;81%;30;16;4;6;0;0;4;2;4;3
33;10/11/2018;19:01;Athletico-PR;Cruzeiro;2;0;T. Retzalff Nunes;L. Venker de Menezes;Estádio Joaquim Américo Guimarães;10;12;3;3;44%;56%;445;550;82%;86%;17;14;4;7;0;0;0;1;4;3
33;11/11/2018;16:59;EC Vitória;Bahia;2;2;J. Burse;E. Alves Moreira;Barradão;8;16;3;2;51%;49%;332;326;72%;70%;18;25;3;4;0;0;3;3;4;5
33;11/11/2018;17:01;Ceará SC;Internacional;1;1;L. Cirne Lima de Lorenzi;O. Hellmann;Arena Castelão;21;5;5;4;40%;60%;330;515;82%;84%;11;15;2;5;0;0;2;1;6;5
33;11/11/2018;17:00;Atlético-MG;Palmeiras;1;1;L. Culpi;L. Scolari;Estádio Raimundo Sampaio;18;7;8;3;56%;44%;430;346;78%;73%;22;14;3;2;0;0;0;4;6;4
33;11/11/2018;17:00;Grêmio;Vasco da Gama;2;1;Renato Gaúcho;A. Valentim do Carmo Neto;Arena do Grêmio;19;6;4;2;71%;29%;611;256;89%;71%;12;17;2;4;0;0;1;0;7;2
33;11/11/2018;18:59;Fluminense;Sport Recife;0;0;M. de Oliveira Santos;M. Mendes;Maracanã;16;3;7;0;61%;39%;542;345;84%;72%;18;16;0;2;0;0;3;2;4;5
33;12/11/2018;20:00;Santos;Chapecoense;0;1;A. Stival;C. dos Santos Oliveira;Estádio Municipal Paulo Machado de Carvalho;19;7;2;3;64%;36%;447;262;78%;61%;15;24;2;1;0;0;3;4;5;4
34;14/11/2018;19:30;Vasco da Gama;Athletico-PR;1;1;A. Valentim do Carmo Neto;T. Retzalff Nunes;Estádio Vasco da Gama;15;17;8;5;45%;55%;396;461;83%;83%;13;9;1;0;0;0;0;4;5;7
34;14/11/2018;21:00;Bahia;Ceará SC;2;1;E. Alves Moreira;L. Cirne Lima de Lorenzi;Itaipava Arena Fonte Nova;23;7;11;3;62%;38%;539;341;85%;78%;11;15;2;3;0;0;0;1;10;0
34;14/11/2018;21:00;Paraná;Atlético-MG;0;1;L. Cavalcanti;L. Culpi;Vila Capanema;5;11;1;4;24%;76%;212;672;66%;90%;19;14;3;3;2;0;0;2;0;5
34;14/11/2018;21:45;Sport Recife;EC Vitória;0;0;M. Mendes;J. Burse;Adelmar da Costa Carvalho;14;14;2;6;55%;45%;392;312;74%;74%;21;17;4;4;0;0;2;3;7;8
34;14/11/2018;21:45;Palmeiras;Fluminense;3;0;L. Scolari;M. de Oliveira Santos;Allianz Parque;18;5;7;2;47%;53%;318;354;76%;80%;20;24;6;4;0;1;2;3;6;4
34;14/11/2018;21:45;Cruzeiro;Corinthians;1;0;L. Venker de Menezes;J. Ribeiro Ventura;Mineirão;13;14;5;5;47%;53%;458;513;84%;87%;13;6;2;1;0;1;1;1;6;10
34;15/11/2018;17:00;Chapecoense;Botafogo;0;1;C. dos Santos Oliveira;J. Mannarino;Arena Condá;18;10;4;4;51%;49%;349;364;72%;71%;12;14;1;2;0;0;1;1;10;5
34;15/11/2018;17:00;Flamengo;Santos;1;0;D. Silvestre Júnior;A. Stival;Maracanã;20;11;4;4;56%;44%;440;359;84%;80%;22;18;3;5;0;0;0;0;8;2
34;15/11/2018;18:59;São Paulo;Grêmio;1;1;A. Soares Jardine;Renato Gaúcho;Morumbi;15;6;5;2;59%;41%;489;359;82%;76%;14;13;1;2;0;0;2;0;2;3
34;15/11/2018;21:00;Internacional;América-MG;2;0;O. Hellmann;G. de Oliveira;Estádio José Pinheiro Borda;12;10;5;2;46%;54%;409;458;83%;85%;19;20;1;2;0;0;2;2;7;4
35;17/11/2018;18:59;Corinthians;Vasco da Gama;1;0;J. Ribeiro Ventura;A. Valentim do Carmo Neto;Neo Química Arena;12;16;2;3;43%;57%;339;442;71%;74%;22;14;2;2;0;0;3;1;5;9
35;17/11/2018;18:59;EC Vitória;Athletico-PR;1;2;J. Burse;T. Retzalff Nunes;Barradão;11;17;2;6;52%;48%;427;410;87%;84%;15;23;2;3;1;0;0;4;3;4
35;17/11/2018;21:00;Atlético-MG;Bahia;1;0;L. Culpi;E. Alves Moreira;Estádio Raimundo Sampaio;12;8;4;2;49%;51%;376;386;75%;79%;16;24;2;3;1;0;3;2;10;4
35;18/11/2018;17:00;Paraná;Palmeiras;1;1;L. Cavalcanti;L. Scolari;Estádio do Café;9;22;3;7;34%;66%;266;493;62%;80%;22;8;4;2;0;0;0;5;4;11
35;18/11/2018;17:01;América-MG;Santos;2;1;G. de Oliveira;A. Stival;Estádio Raimundo Sampaio;16;8;7;3;48%;52%;420;444;80%;83%;20;14;6;1;0;0;1;2;4;6
35;18/11/2018;17:01;Sport Recife;Flamengo;0;1;M. Mendes;D. Silvestre Júnior;Adelmar da Costa Carvalho;13;13;2;5;59%;41%;438;321;81%;71%;9;13;1;0;0;1;3;0;6;8
35;18/11/2018;17:01;Botafogo;Internacional;1;0;J. Mannarino;O. Hellmann;Estádio Nilton Santos;12;5;4;1;40%;60%;333;472;74%;83%;13;18;2;3;0;2;1;3;1;9
35;18/11/2018;19:00;São Paulo;Cruzeiro;1;0;A. Soares Jardine;L. Venker de Menezes;Morumbi;8;7;3;0;51%;49%;441;427;79%;79%;14;17;2;2;0;0;4;3;3;1
35;18/11/2018;19:00;Grêmio;Chapecoense;2;0;Renato Gaúcho;C. dos Santos Oliveira;Arena do Grêmio;16;10;11;3;65%;35%;544;285;88%;75%;12;21;2;2;0;0;3;0;4;2
35;19/11/2018;20:00;Fluminense;Ceará SC;0;0;M. de Oliveira Santos;L. Cirne Lima de Lorenzi;Maracanã;14;13;2;4;58%;42%;415;293;80%;68%;16;24;4;3;0;0;5;1;2;4
36;21/11/2018;19:30;Internacional;Atlético-MG;1;2;O. Hellmann;L. Culpi;Estádio José Pinheiro Borda;15;12;3;2;55%;45%;485;422;76%;75%;10;17;1;2;0;0;2;0;11;4
36;21/11/2018;21:00;Santos;Botafogo;1;1;A. Stival;J. Mannarino;Estádio Urbano Caldeira;19;16;6;3;52%;48%;437;419;85%;84%;19;16;2;2;0;0;0;1;9;5
36;21/11/2018;21:45;Athletico-PR;Corinthians;1;0;T. Retzalff Nunes;J. Ribeiro Ventura;Estádio Joaquim Américo Guimarães;18;10;7;1;49%;51%;428;444;82%;82%;18;14;2;4;0;0;1;0;8;5
36;21/11/2018;21:46;Palmeiras;América-MG;4;0;L. Scolari;G. de Oliveira;Allianz Parque;24;1;9;1;48%;52%;339;370;78%;76%;13;20;0;6;0;0;3;0;9;2
36;21/11/2018;21:45;Flamengo;Grêmio;2;0;D. Silvestre Júnior;Renato Gaúcho;Maracanã;18;16;7;4;43%;57%;387;527;82%;85%;17;14;2;3;0;0;0;0;9;4
36;21/11/2018;21:45;Cruzeiro;EC Vitória;3;0;L. Venker de Menezes;J. Burse;Mineirão;13;16;7;1;54%;46%;470;409;86%;88%;18;15;2;1;0;0;2;4;6;8
36;22/11/2018;20:00;Vasco da Gama;São Paulo;2;0;A. Valentim do Carmo Neto;A. Soares Jardine;Estádio Vasco da Gama;8;10;2;2;35%;65%;246;445;73%;84%;19;22;2;4;0;0;1;2;3;7
36;22/11/2018;21:01;Ceará SC;Paraná;1;0;L. Cirne Lima de Lorenzi;L. Cavalcanti;Arena Castelão;17;5;6;0;59%;41%;450;302;80%;74%;17;12;2;1;0;0;2;1;7;6
36;22/11/2018;21:01;Bahia;Fluminense;2;0;E. Alves Moreira;M. de Oliveira Santos;Itaipava Arena Fonte Nova;13;6;7;1;56%;44%;478;390;81%;77%;23;9;2;1;0;0;1;2;3;1
36;22/11/2018;21:00;Chapecoense;Sport Recife;2;1;C. dos Santos Oliveira;M. Mendes;Arena Condá;18;13;8;6;36%;64%;283;502;69%;78%;22;13;2;1;0;0;1;1;7;6
37;24/11/2018;20:01;Santos;Atlético-MG;3;2;A. Stival;L. Culpi;Estádio Urbano Caldeira;21;16;9;4;41%;59%;354;508;78%;87%;19;15;4;1;1;0;0;0;9;8
37;25/11/2018;17:01;Athletico-PR;Ceará SC;2;2;T. Retzalff Nunes;L. Cirne Lima de Lorenzi;Estádio Joaquim Américo Guimarães;17;13;3;5;65%;35%;530;285;88%;72%;19;18;3;4;0;0;5;2;10;4
37;25/11/2018;17:00;Cruzeiro;Flamengo;0;2;L. Venker de Menezes;D. Silvestre Júnior;Mineirão;24;9;7;5;56%;44%;540;429;87%;79%;10;9;6;3;0;0;0;0;8;6
37;25/11/2018;17:01;EC Vitória;Grêmio;0;0;J. Burse;Renato Gaúcho;Barradão;13;19;3;7;39%;61%;347;544;81%;85%;15;20;2;4;0;0;0;1;7;9
37;25/11/2018;17:01;Vasco da Gama;Palmeiras;0;1;A. Valentim do Carmo Neto;L. Scolari;Estádio Vasco da Gama;9;9;3;3;49%;51%;394;387;78%;78%;17;18;4;5;1;0;0;2;5;14
37;25/11/2018;18:59;Internacional;Fluminense;2;0;O. Hellmann;M. de Oliveira Santos;Estádio José Pinheiro Borda;22;10;3;3;63%;37%;477;291;81%;73%;12;17;3;1;0;1;1;1;8;4
37;25/11/2018;19:00;América-MG;Bahia;1;0;G. de Oliveira;E. Alves Moreira;Estádio Raimundo Sampaio;10;15;3;3;47%;53%;382;407;74%;79%;19;21;2;1;0;1;3;2;1;4
37;25/11/2018;19:01;Corinthians;Chapecoense;0;0;J. Ribeiro Ventura;C. dos Santos Oliveira;Neo Química Arena;12;14;1;2;68%;32%;581;276;84%;65%;13;13;2;1;0;0;0;1;9;4
37;26/11/2018;20:00;Botafogo;Paraná;2;1;J. Mannarino;L. Cavalcanti;Estádio Nilton Santos;14;10;5;4;57%;43%;475;359;84%;77%;13;16;1;3;0;0;4;2;5;4
37;26/11/2018;20:01;São Paulo;Sport Recife;0;0;A. Soares Jardine;M. Mendes;Morumbi;18;8;7;3;69%;31%;514;237;85%;63%;14;21;2;3;0;1;7;1;7;5
38;01/12/2018;19:00;Flamengo;Athletico-PR;1;2;D. Silvestre Júnior;T. Retzalff Nunes;Maracanã;16;11;5;3;55%;45%;445;386;83%;81%;17;17;3;1;1;1;1;0;6;1
38;01/12/2018;19:00;Atlético-MG;Botafogo;1;0;L. Culpi;J. Mannarino;Estádio Raimundo Sampaio;13;10;4;1;48%;52%;379;397;79%;80%;15;17;4;3;0;0;0;2;5;10
38;02/12/2018;17:04;Ceará SC;Vasco da Gama;0;0;L. Cirne Lima de Lorenzi;A. Valentim do Carmo Neto;Arena Castelão;13;8;1;1;56%;44%;485;390;81%;79%;17;11;2;2;1;0;1;4;6;3
38;02/12/2018;17:04;Grêmio;Corinthians;1;0;Renato Gaúcho;J. Ribeiro Ventura;Arena do Grêmio;10;3;3;1;53%;47%;560;507;87%;85%;11;15;2;4;0;0;1;0;7;5
38;02/12/2018;17:00;Bahia;Cruzeiro;0;0;E. Alves Moreira;L. Venker de Menezes;Estádio de Pituaçu;13;17;0;3;46%;54%;341;394;71%;78%;18;15;4;1;0;0;0;3;7;8
38;02/12/2018;17:04;Sport Recife;Santos;2;1;M. Mendes;A. Stival;Adelmar da Costa Carvalho;8;12;3;3;49%;51%;420;443;83%;82%;21;21;3;1;0;0;5;0;1;1
38;02/12/2018;17:00;Paraná;Internacional;1;1;L. Cavalcanti;O. Hellmann;Vila Capanema;16;8;4;1;42%;58%;339;458;74%;78%;14;15;1;2;1;0;2;3;5;6
38;02/12/2018;17:04;Fluminense;América-MG;1;0;F. Ribeiro Moreno;G. de Oliveira;Maracanã;11;22;4;6;42%;58%;300;400;67%;77%;15;19;5;2;0;0;3;0;4;8
38;02/12/2018;17:04;Chapecoense;São Paulo;1;0;C. dos Santos Oliveira;A. Soares Jardine;Arena Condá;10;7;1;1;46%;54%;354;432;71%;79%;11;23;0;3;0;0;2;3;5;1
38;02/12/2018;17:00;Palmeiras;EC Vitória;3;2;L. Scolari;J. Burse;Allianz Parque;25;16;8;3;59%;41%;457;334;86%;81%;11;6;2;2;0;0;3;0;10;2
