rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
1;14/05/2016;16:03;Palmeiras;Athletico-PR;4;0;A. Stival;P. Autuori de Mello;Allianz Parque;12;4;6;0;65%;35%;577;316;14;17;1;3;0;1;2;0;8;1
1;14/05/2016;16:01;Flamengo;Sport Recife;1;0;M. Ramalho;O. de Oliveira Filho;Estádio Municipal General Raulino de Oliveira;11;1;0;0;56%;44%;553;437;18;15;2;1;0;1;2;3;4;4
1;14/05/2016;18:29;Atlético-MG;Santos;1;0;D. Aguirre Camblor;D. Silvestre Júnior;Estádio Raimundo Sampaio;23;12;0;0;40%;60%;361;517;18;12;2;2;0;0;3;5;4;2
1;14/05/2016;21:01;Coritiba;Cruzeiro;1;0;G. Kleina;G. Delamore;Couto Pereira;15;6;0;0;51%;49%;444;442;19;23;1;2;0;2;1;4;5;0
1;15/05/2016;11:00;Santa Cruz;EC Vitória;4;1;E. Da Conceição Silva;V. Carmo Mancini;Estádio do Arruda;7;11;0;0;38%;62%;227;380;11;17;3;0;0;0;6;1;6;1
1;15/05/2016;11:01;Botafogo;São Paulo;0;1;R. Gomes Raymundo;E. Bauza;Estádio Municipal General Raulino de Oliveira;11;6;0;0;67%;33%;590;310;7;10;1;5;0;0;3;3;7;4
1;15/05/2016;16:02;Figueirense;Ponte Preta;0;0;V. Eutrópio;E. Baptista;Orlando Scarpelli;13;20;0;0;54%;46%;376;332;8;21;2;5;0;0;1;1;6;9
1;15/05/2016;16:04;Corinthians;Grêmio;0;0;A. Bacchi;R. Machado Marques;Neo Química Arena;15;6;0;0;61%;39%;579;391;12;20;1;4;0;0;2;3;10;2
1;15/05/2016;16:00;América-MG;Fluminense;0;1;G. de Oliveira;L. Culpi;Estádio Raimundo Sampaio;17;14;0;0;39%;61%;317;490;8;9;0;0;0;0;2;4;8;15
1;15/05/2016;18:30;Internacional;Chapecoense;0;0;A. Fucks;A. Ferreira;Estádio José Pinheiro Borda;12;6;0;0;69%;31%;494;227;14;20;3;3;0;1;1;1;9;4
2;21/05/2016;16:02;Ponte Preta;Palmeiras;2;1;E. Baptista;A. Stival;Moisés Lucarelli;11;11;0;0;34%;66%;268;497;21;16;3;4;0;0;3;3;4;6
2;21/05/2016;18:29;Fluminense;Santa Cruz;2;2;L. Culpi;M. Mendes;Estádio Municipal General Raulino de Oliveira;15;10;0;0;58%;42%;462;341;20;23;3;5;0;0;0;0;6;5
2;21/05/2016;21:00;Cruzeiro;Figueirense;2;2;P. Gomes Bento;V. Eutrópio;Mineirão;17;13;0;0;70%;30%;533;229;11;14;3;1;0;0;1;1;5;4
2;22/05/2016;11:02;Santos;Coritiba;2;1;D. Silvestre Júnior;G. Kleina;Estádio Urbano Caldeira;12;4;0;0;59%;41%;622;451;12;15;5;2;0;0;6;3;2;1
2;22/05/2016;11:03;Athletico-PR;Atlético-MG;1;1;P. Autuori de Mello;M. de Oliveira Santos;Estádio Joaquim Américo Guimarães;9;25;0;0;42%;58%;391;523;18;7;3;1;0;0;1;3;5;14
2;22/05/2016;15:59;EC Vitória;Corinthians;3;2;V. Carmo Mancini;A. Bacchi;Barradão;10;13;0;0;34%;66%;270;529;20;24;4;4;1;0;5;3;5;5
2;22/05/2016;16:00;Chapecoense;América-MG;3;1;A. Ferreira;G. de Oliveira;Arena Condá;18;9;0;0;62%;38%;495;313;12;26;0;4;0;0;3;1;6;2
2;22/05/2016;16:00;São Paulo;Internacional;1;2;E. Bauza;A. Fucks;Morumbi;17;12;0;0;54%;46%;406;362;11;16;4;6;0;1;0;2;11;5
2;22/05/2016;16:00;Grêmio;Flamengo;1;0;R. Machado Marques;J. de Almeida Filho;Arena do Grêmio;20;14;0;0;44%;56%;434;535;17;8;3;2;0;0;4;4;11;5
2;22/05/2016;18:34;Sport Recife;Botafogo;1;1;O. de Oliveira Filho;R. Gomes Raymundo;Adelmar da Costa Carvalho;13;19;0;0;56%;44%;537;443;14;10;3;2;0;0;1;5;10;1
3;25/05/2016;19:31;Figueirense;Santos;2;2;V. Eutrópio;D. Silvestre Júnior;Orlando Scarpelli;13;8;0;0;46%;54%;403;484;21;12;2;3;0;1;2;1;7;2
3;25/05/2016;19:31;Botafogo;Athletico-PR;2;1;R. Gomes Raymundo;B. Marques Fernandes Pivetti;Helenão;10;16;3;4;34%;66%;333;645;8;12;2;2;0;0;5;1;3;5
3;25/05/2016;20:59;Flamengo;Chapecoense;2;2;J. de Almeida Filho;A. Ferreira;Estádio Municipal General Raulino de Oliveira;8;12;0;0;63%;37%;536;318;10;24;4;1;1;0;3;3;2;5
3;25/05/2016;21:00;América-MG;EC Vitória;1;1;G. de Oliveira;V. Carmo Mancini;Estádio Raimundo Sampaio;12;7;0;0;54%;46%;420;373;22;18;4;1;0;1;1;3;4;1
3;25/05/2016;21:45;Santa Cruz;Cruzeiro;4;1;M. Mendes;P. Gomes Bento;Estádio do Arruda;9;20;0;0;34%;66%;282;537;16;15;2;3;0;0;3;1;1;7
3;25/05/2016;21:47;Palmeiras;Fluminense;2;0;A. Stival;L. Culpi;Allianz Parque;15;14;0;0;53%;47%;390;360;20;12;1;0;0;0;1;3;8;4
3;25/05/2016;21:46;Coritiba;São Paulo;1;1;E. Pacheco;E. Bauza;Couto Pereira;13;11;0;0;51%;49%;419;407;18;12;2;2;0;0;0;1;6;3
3;26/05/2016;11:01;Corinthians;Ponte Preta;3;0;A. Bacchi;E. Baptista;Neo Química Arena;14;6;0;0;58%;42%;562;411;23;15;3;3;0;0;0;1;5;3
3;26/05/2016;15:59;Internacional;Sport Recife;1;0;A. Fucks;O. de Oliveira Filho;Estádio José Pinheiro Borda;11;10;0;0;52%;48%;430;426;14;13;3;1;0;0;3;1;7;5
3;26/05/2016;21:00;Atlético-MG;Grêmio;0;3;M. de Oliveira Santos;R. Machado Marques;Estádio Raimundo Sampaio;15;10;0;0;55%;45%;530;449;8;14;1;5;0;0;0;1;5;4
4;28/05/2016;15:59;Cruzeiro;América-MG;1;1;P. Gomes Bento;G. de Oliveira;Mineirão;27;6;0;0;66%;34%;544;293;7;9;1;1;0;0;1;1;15;4
4;28/05/2016;18:31;Athletico-PR;Figueirense;2;1;P. Autuori de Mello;V. Eutrópio;Estádio Joaquim Américo Guimarães;10;11;8;4;48%;52%;426;447;17;17;2;1;0;0;3;1;7;5
4;28/05/2016;21:02;Chapecoense;Santa Cruz;1;1;A. Ferreira;M. Mendes;Arena Condá;17;4;0;0;66%;34%;527;298;16;19;1;4;0;0;0;1;9;1
4;29/05/2016;11:01;Ponte Preta;Flamengo;1;2;E. Baptista;J. Mannarino;Moisés Lucarelli;18;6;0;0;61%;39%;518;346;19;13;2;1;0;1;1;1;8;2
4;29/05/2016;11:03;Sport Recife;Corinthians;0;2;O. de Oliveira Filho;A. Bacchi;Adelmar da Costa Carvalho;11;12;0;0;56%;44%;581;479;7;12;2;1;0;0;4;0;8;1
4;29/05/2016;16:00;Fluminense;Botafogo;1;0;L. Culpi;R. Gomes Raymundo;Estádio Municipal General Raulino de Oliveira;15;6;3;0;44%;56%;377;459;16;17;1;1;0;0;0;0;2;7
4;29/05/2016;16:02;EC Vitória;Atlético-MG;1;1;V. Carmo Mancini;M. de Oliveira Santos;Itaipava Arena Fonte Nova;16;16;0;0;43%;57%;342;447;21;18;4;6;0;0;1;2;4;5
4;29/05/2016;16:02;São Paulo;Palmeiras;1;0;E. Bauza;A. Stival;Morumbi;15;8;0;0;45%;55%;335;403;18;21;2;5;0;0;3;3;13;2
4;29/05/2016;18:30;Grêmio;Coritiba;2;0;R. Machado Marques;G. Kleina;Arena do Grêmio;12;13;0;0;55%;45%;572;471;19;18;0;3;0;0;1;4;4;2
4;29/05/2016;18:30;Santos;Internacional;0;1;D. Silvestre Júnior;A. Fucks;Estádio Urbano Caldeira;13;11;0;0;49%;51%;457;454;9;14;1;1;0;0;2;0;5;5
5;01/06/2016;19:30;Internacional;Athletico-PR;1;0;A. Fucks;P. Autuori de Mello;Estádio José Pinheiro Borda;9;13;1;0;48%;52%;418;449;30;15;5;2;0;0;3;4;7;4
5;01/06/2016;21:02;Corinthians;Santos;1;0;A. Bacchi;D. Silvestre Júnior;Neo Química Arena;14;3;0;0;67%;33%;648;331;14;14;0;2;0;0;0;3;7;3
5;01/06/2016;21:01;Santa Cruz;Sport Recife;0;1;M. Mendes;O. de Oliveira Filho;Estádio do Arruda;8;17;0;0;52%;48%;385;368;25;15;5;2;1;0;1;2;6;2
5;01/06/2016;20:59;Coritiba;Chapecoense;3;4;G. Kleina;A. Ferreira;Vila Capanema;19;15;0;0;51%;49%;387;376;17;23;4;5;0;0;1;1;6;9
5;01/06/2016;21:45;Atlético-MG;Fluminense;1;1;M. de Oliveira Santos;L. Culpi;Estádio Raimundo Sampaio;17;11;0;0;62%;38%;593;373;16;19;2;5;0;0;4;5;0;2
5;01/06/2016;21:46;Figueirense;São Paulo;1;0;V. Eutrópio;E. Bauza;Orlando Scarpelli;17;12;0;0;37%;63%;257;456;16;19;2;1;0;0;0;1;5;5
5;01/06/2016;21:45;Botafogo;Cruzeiro;0;1;R. Gomes Raymundo;P. Gomes Bento;Estádio Nacional de Brasília;5;14;0;0;51%;49%;419;399;11;23;1;3;0;0;3;2;9;7
5;02/06/2016;19:29;América-MG;Ponte Preta;1;2;C. Prates;E. Baptista;Estádio Raimundo Sampaio;14;13;0;0;55%;45%;529;433;7;15;1;3;0;0;5;2;3;7
5;02/06/2016;21:02;Palmeiras;Grêmio;4;3;A. Stival;R. Machado Marques;Estádio Municipal Paulo Machado de Carvalho;16;11;0;0;45%;55%;330;415;24;19;5;4;0;0;3;1;4;1
5;02/06/2016;20:59;Flamengo;EC Vitória;1;0;J. Mannarino;V. Carmo Mancini;Estádio Municipal General Raulino de Oliveira;17;5;0;0;51%;49%;391;384;14;18;2;3;0;0;1;1;5;2
6;04/06/2016;16:01;Athletico-PR;Santa Cruz;1;0;P. Autuori de Mello;M. Mendes;Estádio Joaquim Américo Guimarães;12;10;4;1;61%;39%;561;363;12;18;0;2;0;0;0;0;4;2
6;04/06/2016;20:31;Chapecoense;Fluminense;0;0;A. Ferreira;L. Culpi;Arena Condá;8;12;0;0;45%;55%;439;520;12;11;3;0;0;0;0;3;2;3
6;04/06/2016;20:34;Corinthians;Coritiba;2;1;A. Bacchi;E. Pacheco;Neo Química Arena;20;6;0;0;76%;24%;718;238;13;12;2;5;0;0;1;3;11;3
6;05/06/2016;11:00;América-MG;Figueirense;1;0;C. Prates;V. Eutrópio;Estádio Raimundo Sampaio;18;13;0;0;51%;49%;354;374;20;14;2;3;0;0;1;2;9;2
6;05/06/2016;11:00;Santos;Botafogo;3;0;D. Silvestre Júnior;R. Gomes Raymundo;Estádio Municipal Paulo Machado de Carvalho;7;11;0;0;53%;47%;499;441;12;12;1;1;0;0;2;1;7;5
6;05/06/2016;16:00;EC Vitória;Internacional;1;0;V. Carmo Mancini;A. Fucks;Barradão;11;10;0;0;40%;60%;270;386;16;19;1;6;0;0;1;1;2;5
6;05/06/2016;16:01;Sport Recife;Atlético-MG;4;4;O. de Oliveira Filho;M. de Oliveira Santos;Adelmar da Costa Carvalho;12;10;0;0;52%;48%;502;477;10;17;1;3;0;0;2;2;2;4
6;05/06/2016;16:02;Flamengo;Palmeiras;1;2;J. Mannarino;A. Stival;Estádio Nacional de Brasília;7;15;0;0;38%;62%;310;479;11;12;1;2;1;0;1;1;2;7
6;05/06/2016;16:01;Grêmio;Ponte Preta;1;0;R. Machado Marques;E. Baptista;Arena do Grêmio;27;8;0;0;72%;28%;662;271;14;13;2;4;1;1;0;0;10;2
6;05/06/2016;18:29;Cruzeiro;São Paulo;0;1;P. Gomes Bento;E. Bauza;Mineirão;12;10;0;0;60%;40%;541;372;12;9;2;0;0;0;4;3;3;5
7;11/06/2016;16:00;Internacional;América-MG;3;1;A. Fucks;S. de Oliveira Vieira;Estádio José Pinheiro Borda;12;19;0;0;51%;49%;464;432;16;15;2;3;0;0;1;1;3;9
7;11/06/2016;16:00;Ponte Preta;Chapecoense;2;1;E. Baptista;A. Ferreira;Moisés Lucarelli;10;7;0;0;60%;40%;461;312;22;22;3;4;0;0;0;1;9;3
7;11/06/2016;18:30;Fluminense;Grêmio;1;1;L. Culpi;R. Machado Marques;Estádio Municipal General Raulino de Oliveira;26;6;0;0;61%;39%;548;384;9;10;4;2;0;1;1;0;6;1
7;11/06/2016;21:00;São Paulo;Athletico-PR;1;2;E. Bauza;P. Autuori de Mello;Morumbi;13;6;4;5;62%;38%;546;337;12;17;1;2;0;0;1;2;4;4
7;12/06/2016;11:04;Coritiba;Sport Recife;3;2;E. Pacheco;O. de Oliveira Filho;Couto Pereira;18;9;0;0;55%;45%;411;358;18;26;4;3;1;1;4;1;7;0
7;12/06/2016;11:01;Botafogo;EC Vitória;1;1;R. Gomes Raymundo;V. Carmo Mancini;Estádio Municipal General Raulino de Oliveira;13;18;0;0;52%;48%;358;338;20;18;3;1;0;0;5;1;6;8
7;12/06/2016;16:00;Atlético-MG;Cruzeiro;2;3;M. de Oliveira Santos;P. Gomes Bento;Estádio Raimundo Sampaio;12;11;0;0;69%;31%;489;229;15;15;4;5;1;3;4;1;7;4
7;12/06/2016;16:01;Palmeiras;Corinthians;1;0;A. Stival;A. Bacchi;Allianz Parque;16;8;0;0;51%;49%;368;373;19;18;4;4;0;0;3;2;2;2
7;12/06/2016;16:02;Figueirense;Flamengo;1;0;V. Eutrópio;J. Mannarino;Orlando Scarpelli;8;16;0;0;37%;63%;282;474;17;17;2;2;0;0;1;0;4;4
7;12/06/2016;19:00;Santa Cruz;Santos;0;2;M. Mendes;D. Silvestre Júnior;Estádio do Arruda;16;12;0;0;48%;52%;451;501;19;11;1;2;0;0;0;0;6;3
8;15/06/2016;19:34;São Paulo;EC Vitória;2;0;E. Bauza;V. Carmo Mancini;Morumbi;10;10;0;0;55%;45%;422;357;22;22;5;2;0;0;5;2;3;2
8;15/06/2016;19:31;Chapecoense;Grêmio;3;3;A. Ferreira;R. Machado Marques;Arena Condá;8;17;0;0;46%;54%;376;452;19;15;2;2;0;0;0;0;7;5
8;15/06/2016;19:30;Ponte Preta;Athletico-PR;3;2;E. Baptista;P. Autuori de Mello;Moisés Lucarelli;12;9;3;4;53%;47%;498;449;9;15;0;2;0;0;2;0;4;4
8;15/06/2016;21:02;Santos;Sport Recife;2;0;D. Silvestre Júnior;O. de Oliveira Filho;Estádio Urbano Caldeira;20;12;0;0;61%;39%;617;398;10;10;1;3;0;0;2;0;9;5
8;15/06/2016;21:00;Santa Cruz;Figueirense;1;0;M. Mendes;V. Eutrópio;Estádio do Arruda;12;8;0;0;54%;46%;424;396;25;8;3;3;0;1;3;0;9;3
8;15/06/2016;20:59;Botafogo;América-MG;3;1;R. Gomes Raymundo;S. de Oliveira Vieira;Estádio Municipal General Raulino de Oliveira;22;10;0;0;46%;54%;434;481;17;20;2;2;0;0;2;1;5;2
8;15/06/2016;21:45;Coritiba;Palmeiras;2;2;E. Pacheco;A. Stival;Couto Pereira;9;9;0;0;39%;61%;291;462;14;19;4;3;0;0;1;2;6;4
8;15/06/2016;21:45;Cruzeiro;Flamengo;0;1;P. Gomes Bento;J. Mannarino;Mineirão;15;9;0;0;62%;38%;538;336;9;9;0;0;0;0;0;4;9;5
8;16/06/2016;19:30;Internacional;Atlético-MG;2;0;A. Fucks;M. de Oliveira Santos;Estádio José Pinheiro Borda;12;15;0;0;45%;55%;399;494;23;12;2;1;0;0;6;1;7;5
8;16/06/2016;19:59;Fluminense;Corinthians;1;0;L. Culpi;F. Carille;Estádio Nacional de Brasília;12;16;0;0;43%;57%;410;547;12;7;2;0;0;1;5;1;4;9
9;18/06/2016;15:59;Palmeiras;Santa Cruz;3;1;A. Stival;M. Mendes;Allianz Parque;22;13;0;0;60%;40%;521;349;18;24;1;3;0;1;2;0;2;3
9;18/06/2016;18:02;Athletico-PR;Santos;1;0;P. Autuori de Mello;D. Silvestre Júnior;Estádio Joaquim Américo Guimarães;10;7;5;3;33%;67%;323;652;16;7;2;1;0;0;1;2;3;5
9;18/06/2016;21:00;América-MG;Coritiba;2;1;S. de Oliveira Vieira;E. Pacheco;Estádio Raimundo Sampaio;17;15;0;0;49%;51%;395;415;17;12;0;3;0;0;3;1;3;3
9;19/06/2016;11:02;EC Vitória;Chapecoense;1;2;V. Carmo Mancini;A. Ferreira;Barradão;25;10;0;0;52%;48%;344;336;20;18;1;4;0;0;2;2;11;2
9;19/06/2016;11:00;Atlético-MG;Ponte Preta;3;0;M. de Oliveira Santos;E. Baptista;Estádio Raimundo Sampaio;20;9;0;0;53%;47%;488;445;9;17;0;1;0;0;1;1;10;3
9;19/06/2016;15:59;Corinthians;Botafogo;3;1;F. Carille;R. Gomes Raymundo;Neo Química Arena;12;10;0;0;61%;39%;562;363;15;15;2;2;0;0;1;4;4;6
9;19/06/2016;16:00;Flamengo;São Paulo;2;2;J. Mannarino;E. Bauza;Estádio Nacional de Brasília;30;8;0;0;62%;38%;501;315;9;19;1;2;0;1;0;1;14;2
9;19/06/2016;16:02;Figueirense;Internacional;3;2;V. Eutrópio;A. Fucks;Orlando Scarpelli;16;19;0;0;41%;59%;277;370;16;15;3;0;0;0;4;0;7;12
9;19/06/2016;15:59;Sport Recife;Fluminense;2;1;O. de Oliveira Filho;L. Culpi;Adelmar da Costa Carvalho;10;19;0;0;35%;65%;345;617;12;12;2;0;0;0;2;4;2;7
9;19/06/2016;19:00;Grêmio;Cruzeiro;2;0;R. Machado Marques;P. Gomes Bento;Arena do Grêmio;17;7;0;0;56%;44%;572;453;13;16;0;2;0;0;4;2;5;1
10;21/06/2016;21:30;Palmeiras;América-MG;2;0;A. Stival;S. de Oliveira Vieira;Allianz Parque;21;11;0;0;68%;32%;663;316;6;8;0;1;0;0;4;1;6;4
10;22/06/2016;19:30;Ponte Preta;Cruzeiro;0;4;E. Baptista;P. Gomes Bento;Moisés Lucarelli;15;7;0;0;64%;36%;473;294;11;14;4;4;0;0;3;0;12;2
10;22/06/2016;20:58;Botafogo;Figueirense;0;0;R. Gomes Raymundo;V. Eutrópio;Helenão;20;9;0;0;65%;35%;513;296;12;14;0;1;0;0;5;0;14;1
10;22/06/2016;21:01;Santa Cruz;Flamengo;0;1;M. Mendes;J. Mannarino;Estádio do Arruda;14;9;0;0;48%;52%;427;483;13;12;1;0;0;0;2;2;7;3
10;22/06/2016;21:45;Fluminense;Santos;2;4;L. Culpi;D. Silvestre Júnior;Kléber Andrade;22;17;0;0;52%;48%;501;479;9;11;1;1;0;0;0;3;4;3
10;22/06/2016;21:45;Atlético-MG;Corinthians;2;1;M. de Oliveira Santos;C. Borges dos Santos;Mineirão;9;10;0;0;49%;51%;456;479;24;11;3;1;0;0;4;2;3;2
10;23/06/2016;19:32;Chapecoense;Athletico-PR;0;0;A. Ferreira;P. Autuori de Mello;Arena Condá;11;13;3;4;51%;49%;315;305;16;17;2;2;0;0;3;3;5;5
10;23/06/2016;19:17;Grêmio;EC Vitória;1;2;R. Machado Marques;V. Carmo Mancini;Arena do Grêmio;21;15;0;0;63%;37%;557;334;11;17;3;4;1;0;1;4;2;3
10;23/06/2016;21:01;São Paulo;Sport Recife;0;0;E. Bauza;O. de Oliveira Filho;Morumbi;21;8;0;0;63%;37%;511;313;9;19;0;2;0;0;2;0;3;3
10;23/06/2016;21:32;Coritiba;Internacional;1;1;E. Pacheco;A. Fucks;Couto Pereira;14;10;0;0;56%;44%;355;301;13;27;1;5;1;0;1;1;7;5
11;25/06/2016;19:01;Cruzeiro;Palmeiras;2;1;P. Gomes Bento;A. Stival;Mineirão;20;10;0;0;51%;49%;390;384;13;14;4;2;0;0;1;3;5;6
11;25/06/2016;20:59;Corinthians;Santa Cruz;2;1;C. Borges dos Santos;M. Mendes;Neo Química Arena;18;9;0;0;62%;38%;537;338;14;16;3;1;0;0;2;2;12;1
11;26/06/2016;11:01;América-MG;Atlético-MG;0;1;S. de Oliveira Vieira;M. de Oliveira Santos;Estádio Raimundo Sampaio;17;7;0;0;58%;42%;476;354;19;17;3;3;0;0;3;5;2;4
11;26/06/2016;16:00;Flamengo;Fluminense;1;2;J. Mannarino;L. Culpi;Arena das Dunas;19;18;0;0;57%;43%;505;400;9;14;0;1;0;0;0;2;8;3
11;26/06/2016;16:00;EC Vitória;Ponte Preta;1;1;V. Carmo Mancini;E. Baptista;Barradão;14;15;0;0;61%;39%;469;320;17;22;3;2;0;0;3;0;8;3
11;26/06/2016;16:01;Athletico-PR;Grêmio;2;0;P. Autuori de Mello;R. Machado Marques;Estádio Joaquim Américo Guimarães;18;7;12;1;48%;52%;461;480;12;16;1;0;0;1;4;3;6;7
11;26/06/2016;16:00;Internacional;Botafogo;2;3;A. Fucks;R. Gomes Raymundo;Estádio José Pinheiro Borda;22;15;0;0;62%;38%;450;299;21;18;4;3;1;0;1;0;13;4
11;26/06/2016;16:07;Santos;São Paulo;3;0;D. Silvestre Júnior;E. Bauza;Estádio Municipal Paulo Machado de Carvalho;11;8;0;0;64%;36%;558;305;8;14;2;2;0;1;1;0;4;10
11;26/06/2016;18:34;Sport Recife;Chapecoense;5;1;O. de Oliveira Filho;E. Hartkopp;Adelmar da Costa Carvalho;15;7;0;0;57%;43%;494;382;22;10;3;2;0;0;0;3;13;2
11;26/06/2016;18:32;Figueirense;Coritiba;0;0;V. Eutrópio;E. Pacheco;Orlando Scarpelli;8;16;0;0;51%;49%;368;370;19;23;3;4;0;0;4;4;4;3
12;29/06/2016;19:30;Flamengo;Internacional;1;0;J. Mannarino;A. Fucks;Kléber Andrade;21;7;0;0;41%;59%;373;550;11;22;1;1;0;0;1;1;8;0
12;29/06/2016;19:29;EC Vitória;Sport Recife;3;2;V. Carmo Mancini;O. de Oliveira Filho;Barradão;20;8;0;0;66%;34%;472;260;22;19;4;2;0;2;3;2;7;3
12;29/06/2016;19:30;Grêmio;Santos;3;2;R. Machado Marques;D. Silvestre Júnior;Arena do Grêmio;17;18;0;0;36%;64%;375;655;10;14;3;3;0;0;2;3;4;5
12;29/06/2016;21:00;Coritiba;Athletico-PR;1;0;M. Dias Noleto;P. Autuori de Mello;Couto Pereira;12;8;3;2;52%;48%;345;336;22;16;3;2;0;0;2;2;7;3
12;29/06/2016;21:00;Chapecoense;Cruzeiro;3;2;L. Saroli Caio Júnior;P. Gomes Bento;Arena Condá;15;7;0;0;47%;53%;339;401;19;20;4;6;0;0;2;1;8;3
12;29/06/2016;21:45;São Paulo;Fluminense;2;1;E. Bauza;L. Culpi;Morumbi;19;9;0;0;43%;57%;383;508;17;15;4;3;0;0;1;1;7;4
12;29/06/2016;21:44;América-MG;Corinthians;0;2;S. de Oliveira Vieira;C. Borges dos Santos;Estádio Raimundo Sampaio;14;8;0;0;59%;41%;539;381;10;13;2;1;0;0;3;2;8;4
12;30/06/2016;19:31;Santa Cruz;Ponte Preta;0;3;M. Mendes;E. Baptista;Estádio do Arruda;9;13;0;0;57%;43%;453;355;15;16;2;1;0;0;4;2;8;0
12;30/06/2016;19:29;Palmeiras;Figueirense;4;0;A. Stival;V. Eutrópio;Allianz Parque;14;8;0;0;63%;37%;513;302;26;24;1;1;0;0;1;4;4;3
12;30/06/2016;20:59;Atlético-MG;Botafogo;5;3;M. de Oliveira Santos;R. Gomes Raymundo;Mineirão;12;20;0;0;45%;55%;373;438;15;9;0;0;0;0;2;6;9;9
13;02/07/2016;16:00;Fluminense;Coritiba;0;0;L. Culpi;E. Pacheco;Estádio Municipal General Raulino de Oliveira;13;5;0;0;56%;44%;467;373;14;19;1;2;0;0;6;1;10;2
13;02/07/2016;18:30;Athletico-PR;América-MG;1;0;P. Autuori de Mello;S. de Oliveira Vieira;Estádio Joaquim Américo Guimarães;15;11;2;0;56%;44%;484;386;9;12;2;2;0;0;1;1;6;6
13;03/07/2016;11:01;Cruzeiro;EC Vitória;2;2;P. Gomes Bento;V. Carmo Mancini;Mineirão;18;20;0;0;60%;40%;366;238;12;18;3;2;0;1;5;5;8;10
13;03/07/2016;11:03;Internacional;Grêmio;0;1;A. Fucks;R. Machado Marques;Estádio José Pinheiro Borda;19;11;0;0;55%;45%;371;335;11;11;4;5;0;0;3;1;12;3
13;03/07/2016;16:00;Santos;Chapecoense;3;0;D. Silvestre Júnior;L. Saroli Caio Júnior;Estádio Urbano Caldeira;9;11;0;0;64%;36%;639;359;13;12;1;1;0;0;1;1;11;6
13;03/07/2016;16:00;Ponte Preta;São Paulo;1;0;E. Baptista;E. Bauza;Moisés Lucarelli;22;6;0;0;65%;35%;480;277;20;16;3;2;0;1;0;3;6;2
13;03/07/2016;15:59;Corinthians;Flamengo;4;0;C. Borges dos Santos;J. Mannarino;Neo Química Arena;17;13;0;0;49%;51%;450;475;15;10;2;3;0;0;1;5;6;7
13;03/07/2016;16:00;Botafogo;Santa Cruz;2;1;R. Gomes Raymundo;M. Mendes;Helenão;10;15;0;0;45%;55%;401;477;11;13;1;3;0;0;1;2;6;6
13;03/07/2016;19:00;Figueirense;Atlético-MG;1;1;V. Eutrópio;M. de Oliveira Santos;Orlando Scarpelli;17;9;0;0;54%;46%;407;361;18;21;2;4;1;1;1;1;4;2
13;04/07/2016;20:01;Sport Recife;Palmeiras;1;3;O. de Oliveira Filho;A. Stival;Adelmar da Costa Carvalho;17;13;0;0;61%;39%;428;297;18;21;4;5;0;0;2;1;5;0
14;09/07/2016;16:31;Chapecoense;Corinthians;0;2;L. Saroli Caio Júnior;C. Borges dos Santos;Arena Condá;9;12;0;0;39%;61%;333;522;17;13;0;1;1;0;3;3;3;5
14;09/07/2016;16:32;Coritiba;Botafogo;0;0;E. Pacheco;R. Gomes Raymundo;Couto Pereira;16;9;0;0;51%;49%;414;408;21;14;1;3;0;0;0;1;11;8
14;09/07/2016;20:59;Ponte Preta;Sport Recife;2;1;E. Baptista;O. de Oliveira Filho;Moisés Lucarelli;11;9;0;0;38%;62%;268;436;17;12;2;2;0;0;5;0;4;4
14;10/07/2016;11:00;Grêmio;Figueirense;2;1;R. Machado Marques;V. Eutrópio;Arena do Grêmio;27;12;0;0;62%;38%;543;345;11;14;1;1;0;0;1;1;9;7
14;10/07/2016;11:00;Flamengo;Atlético-MG;2;0;J. Mannarino;M. de Oliveira Santos;Estádio Nacional de Brasília;7;13;0;0;45%;55%;360;428;10;23;1;4;0;0;0;2;6;5
