rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_precisão_de_passe_casa;stat_precisão_de_passe_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
27;16/10/2021;18:59;Chapecoense;Fortaleza;1;2;L. de Oliveira Preto;J. Vojvoda;Arena Condá;8;14;1;5;37%;63%;291;498;72%;83%;20;12;3;1;0;0;2;4;3;3
27;16/10/2021;21:00;América-MG;Bahia;0;0;D. Giacomini;A. Ferreira;Estádio Raimundo Sampaio;15;13;6;3;55%;45%;382;320;75%;69%;12;22;1;2;0;0;3;2;8;7
27;17/10/2021;16:00;Athletico-PR;Fluminense;0;1;A. Valentim do Carmo Neto;M. de Oliveira;Estádio Joaquim Américo Guimarães;16;6;6;2;52%;48%;439;420;83%;83%;22;15;2;1;0;0;0;1;6;1
27;17/10/2021;16:00;Palmeiras;Internacional;1;0;A. Moreira Ferreira;D. Aguirre Camblor;Allianz Parque;16;14;3;4;53%;47%;449;423;88%;83%;13;21;3;4;0;1;4;0;5;6
27;17/10/2021;18:15;Ceará SC;Bragantino;2;2;T. Retzalff Nunes;M. Nogueira Barbieri;Arena Castelão;23;19;9;6;59%;41%;458;326;79%;72%;13;14;2;7;0;0;2;0;11;1
27;17/10/2021;18:15;Grêmio;Juventude;3;2;V. Carmo Mancini;M. dos Santos Gonçalves;Arena do Grêmio;14;6;7;3;55%;45%;492;408;82%;81%;24;15;1;3;0;0;1;0;6;1
27;17/10/2021;18:16;Atlético-GO;Atlético-MG;2;1;E. de Souza Barroca;A. Stival;Estádio Antônio Accioly;9;22;4;3;36%;64%;335;593;77%;88%;8;7;1;0;0;0;1;1;3;8
27;17/10/2021;20:30;Sport Recife;Santos;0;0;G. Florentín;F. Carille;Adelmar da Costa Carvalho;14;10;3;2;46%;54%;385;461;77%;83%;14;11;1;3;0;0;0;2;8;4
27;17/10/2021;20:30;Flamengo;Cuiabá;0;0;Renato Gaúcho;J. de Amorim Campos;Maracanã;16;2;4;0;71%;29%;691;303;86%;67%;12;7;1;1;0;0;1;2;12;2
27;18/10/2021;20:00;São Paulo;Corinthians;1;0;R. Ceni;S. Campos Junior;Morumbi;8;10;2;2;45%;55%;420;500;81%;86%;21;8;3;2;0;0;4;2;6;5
28;23/10/2021;16:59;Santos;América-MG;0;2;F. Carille;M. dos Santos Gonçalves;Estádio Urbano Caldeira;14;16;6;4;49%;51%;431;441;80%;82%;10;12;1;2;1;0;1;3;3;5
28;23/10/2021;17:00;Juventude;Ceará SC;0;0;J. Ribeiro Ventura;T. Retzalff Nunes;Alfredo Jaconi;26;4;8;2;63%;37%;496;294;87%;72%;15;20;1;2;0;0;0;2;9;3
28;23/10/2021;19:00;Fluminense;Flamengo;3;1;M. de Oliveira;Renato Gaúcho;Maracanã;11;16;6;3;27%;73%;206;543;64%;84%;22;16;6;3;0;0;1;1;5;7
28;23/10/2021;19:16;Fortaleza;Athletico-PR;3;0;J. Vojvoda;A. Valentim do Carmo Neto;Arena Castelão;16;13;7;4;54%;46%;442;365;84%;81%;13;12;2;2;0;0;0;0;4;10
28;24/10/2021;16:00;Internacional;Corinthians;2;2;D. Aguirre Camblor;S. Campos Junior;Estádio José Pinheiro Borda;11;13;6;2;49%;51%;482;514;84%;83%;23;11;3;3;1;1;4;1;3;2
28;24/10/2021;16:00;Atlético-MG;Cuiabá;2;1;A. Stival;J. de Amorim Campos;Mineirão;21;7;9;2;54%;46%;487;428;85%;82%;12;13;0;0;0;0;1;0;7;2
28;24/10/2021;18:16;Bragantino;São Paulo;1;0;M. Nogueira Barbieri;R. Ceni;Nabizão;16;15;5;5;44%;56%;357;441;80%;82%;14;19;3;0;0;0;1;2;3;5
28;24/10/2021;20:29;Bahia;Chapecoense;3;0;A. Ferreira;L. de Oliveira Preto;Itaipava Arena Fonte Nova;15;11;6;1;53%;47%;519;450;87%;84%;6;11;1;1;0;0;0;0;4;9
28;25/10/2021;19:59;Atlético-GO;Grêmio;2;0;E. do Nascimento Souza;V. Carmo Mancini;Estádio Antônio Accioly;11;19;6;5;46%;54%;360;404;79%;84%;11;17;2;7;0;1;0;1;3;11
28;25/10/2021;21:30;Palmeiras;Sport Recife;2;1;A. Moreira Ferreira;G. Florentín;Allianz Parque;37;6;16;1;65%;35%;472;284;84%;70%;10;20;1;3;0;0;1;0;23;0
34;28/10/2021;19:00;Bragantino;Sport Recife;3;0;M. Nogueira Barbieri;G. Florentín;Nabizão;16;17;3;4;45%;55%;387;472;82%;83%;17;14;3;6;0;0;0;0;8;7
34;20/nov;19:00;Atlético-MG;Juventude;2;0;A. Stival;J. Ribeiro Ventura;Mineirão;18;2;5;0;61%;39%;588;387;90%;80%;20;13;1;2;0;0;1;0;5;1
34;20/nov;19:02;Fortaleza;Palmeiras;1;0;J. Vojvoda;A. Moreira Ferreira;Arena Castelão;8;13;3;4;33%;67%;267;528;70%;83%;22;12;3;2;0;0;2;2;2;6
34;20/nov;19:00;Chapecoense;Grêmio;1;3;F. Paiva Endres;V. Carmo Mancini;Arena Condá;10;24;4;6;37%;63%;308;518;70%;84%;19;18;1;1;0;0;0;0;4;4
34;20/nov;21:00;Atlético-GO;Ceará SC;1;1;M. Ribeiro Cabo;T. Retzalff Nunes;Estádio Antônio Accioly;20;5;4;2;60%;40%;459;320;84%;76%;10;21;0;3;0;0;0;5;10;1
34;20/nov;21:30;Internacional;Flamengo;1;2;D. Aguirre Camblor;Renato Gaúcho;Estádio José Pinheiro Borda;22;15;9;8;52%;48%;452;439;84%;83%;14;13;2;1;0;0;3;3;8;5
34;21/nov;16:01;Corinthians;Santos;2;0;S. Campos Junior;F. Carille;Neo Química Arena;23;9;11;1;65%;35%;640;344;90%;86%;6;8;1;0;0;0;0;1;11;4
34;21/nov;17:01;Fluminense;América-MG;2;0;M. de Oliveira;M. dos Santos Gonçalves;Maracanã;11;9;5;3;48%;52%;384;415;80%;82%;21;17;1;2;0;0;1;0;2;1
34;21/nov;19:00;Bahia;Cuiabá;0;0;A. Ferreira;J. de Amorim Campos;Itaipava Arena Fonte Nova;19;8;3;0;55%;45%;470;391;82%;76%;12;9;1;0;0;0;0;4;8;4
34;24/nov;21:31;São Paulo;Athletico-PR;0;0;R. Ceni;A. Valentim do Carmo Neto;Morumbi;20;3;2;0;71%;29%;597;252;84%;64%;14;15;3;2;0;0;1;2;9;0
29;30/10/2021;17:00;Athletico-PR;Santos;0;1;A. Valentim do Carmo Neto;F. Carille;Estádio Joaquim Américo Guimarães;29;10;6;2;67%;33%;584;305;83%;72%;11;9;1;2;0;0;0;1;8;2
29;30/10/2021;19:01;Flamengo;Atlético-MG;1;0;Renato Gaúcho;A. Stival;Maracanã;8;16;3;2;37%;63%;269;453;70%;77%;22;19;4;2;0;0;1;1;2;7
29;30/10/2021;19:15;Juventude;Bahia;0;0;J. Ribeiro Ventura;A. Ferreira;Alfredo Jaconi;18;9;3;0;60%;40%;475;326;82%;66%;13;17;2;1;0;0;2;0;7;3
29;30/10/2021;22:01;América-MG;Fortaleza;2;1;M. dos Santos Gonçalves;J. Vojvoda;Estádio Raimundo Sampaio;23;12;8;8;45%;55%;335;401;71%;75%;13;19;0;5;0;0;1;2;7;5
29;31/10/2021;16:01;Grêmio;Palmeiras;1;3;V. Carmo Mancini;A. Moreira Ferreira;Arena do Grêmio;15;11;5;5;49%;51%;397;410;80%;81%;26;12;5;2;0;0;2;0;4;2
29;31/10/2021;16:02;Ceará SC;Fluminense;1;0;T. Retzalff Nunes;M. de Oliveira;Arena Castelão;8;17;2;0;27%;73%;217;546;70%;88%;8;7;4;2;1;0;1;3;4;7
29;31/10/2021;18:15;São Paulo;Internacional;1;0;R. Ceni;D. Aguirre Camblor;Morumbi;21;9;8;3;53%;47%;494;457;85%;81%;17;13;0;2;0;0;4;0;5;1
29;31/10/2021;20:29;Sport Recife;Atlético-GO;2;0;G. Florentín;E. de Souza Barroca;Arena de Pernambuco;22;16;6;3;49%;51%;403;429;84%;81%;15;13;4;3;0;0;2;0;6;3
29;01/11/2021;20:00;Cuiabá;Bragantino;1;0;J. de Amorim Campos;M. Nogueira Barbieri;Arena Pantanal;20;13;6;8;58%;42%;484;363;86%;83%;8;16;2;3;0;0;1;1;7;2
29;01/11/2021;21:29;Corinthians;Chapecoense;1;0;S. Campos Junior;F. Paiva Endres;Neo Química Arena;18;2;5;2;80%;20%;746;200;90%;68%;12;19;1;4;0;0;0;0;14;0
31;04/11/2021;21:00;Cuiabá;Chapecoense;0;0;J. de Amorim Campos;F. Paiva Endres;Arena Pantanal;16;7;3;2;57%;43%;480;385;86%;81%;13;15;1;1;0;0;3;0;6;2
31;09/11/2021;21:33;Grêmio;Fluminense;1;0;V. Carmo Mancini;M. de Oliveira;Arena do Grêmio;25;11;7;5;46%;54%;445;513;83%;84%;18;9;3;1;0;0;0;1;6;0
31;10/11/2021;18:31;Athletico-PR;Ceará SC;2;1;A. Valentim do Carmo Neto;T. Retzalff Nunes;Estádio Joaquim Américo Guimarães;13;14;4;4;52%;48%;429;407;82%;76%;9;10;4;3;0;1;0;2;6;3
31;10/11/2021;19:01;Atlético-MG;Corinthians;3;0;A. Stival;S. Campos Junior;Mineirão;11;7;5;0;46%;54%;434;493;87%;88%;20;4;2;2;0;0;1;1;8;5
31;10/11/2021;18:59;Santos;Bragantino;2;0;F. Carille;M. Nogueira Barbieri;Estádio Urbano Caldeira;11;14;5;3;42%;58%;361;478;78%;82%;11;10;2;1;0;0;3;0;5;7
31;10/11/2021;20:29;Palmeiras;Atlético-GO;4;0;A. Moreira Ferreira;E. de Souza Barroca;Allianz Parque;14;10;7;0;49%;51%;443;442;89%;88%;10;13;1;3;0;0;1;0;5;8
31;10/11/2021;21:31;Fortaleza;São Paulo;1;1;J. Vojvoda;R. Ceni;Arena Castelão;15;11;3;3;40%;60%;333;471;77%;83%;15;11;4;5;0;0;5;3;6;5
31;10/11/2021;21:31;Sport Recife;América-MG;2;3;G. Florentín;M. dos Santos Gonçalves;Arena de Pernambuco;11;14;3;6;41%;59%;346;497;76%;82%;11;14;2;3;1;0;0;1;6;9
31;10/11/2021;21:30;Juventude;Internacional;2;1;J. Ribeiro Ventura;D. Aguirre Camblor;Alfredo Jaconi;14;14;3;3;46%;54%;416;483;86%;85%;19;15;2;4;0;0;1;0;2;3
31;11/11/2021;19:01;Flamengo;Bahia;3;0;Renato Gaúcho;A. Ferreira;Maracanã;17;7;6;2;68%;32%;557;268;89%;74%;14;9;0;1;1;2;3;2;8;3
30;06/11/2021;17:00;Corinthians;Fortaleza;1;0;S. Campos Junior;J. Vojvoda;Neo Química Arena;14;9;6;2;59%;41%;501;367;86%;79%;18;26;3;3;0;0;0;2;8;4
30;06/11/2021;19:00;Internacional;Grêmio;1;0;D. Aguirre Camblor;V. Carmo Mancini;Estádio José Pinheiro Borda;9;8;2;5;39%;61%;296;451;72%;80%;19;17;1;3;1;1;1;1;4;8
30;06/11/2021;21:00;Fluminense;Sport Recife;1;0;M. de Oliveira;C. de Lucena;Maracanã;21;8;3;2;62%;38%;534;325;85%;77%;11;12;1;1;0;0;2;2;5;4
30;07/11/2021;16:00;Bragantino;Athletico-PR;0;2;M. Nogueira Barbieri;A. Valentim do Carmo Neto;Nabizão;11;8;3;5;59%;41%;452;337;82%;75%;16;25;2;3;0;0;1;1;5;1
30;07/11/2021;16:00;Atlético-MG;América-MG;1;0;A. Stival;M. dos Santos Gonçalves;Mineirão;18;16;7;4;57%;43%;479;372;81%;79%;21;10;3;2;0;0;1;2;9;1
30;07/11/2021;13:58;Santos;Palmeiras;0;2;F. Carille;A. Moreira Ferreira;Estádio Urbano Caldeira;12;15;4;6;49%;51%;426;453;83%;83%;14;17;3;2;0;0;1;2;4;2
30;07/11/2021;18:15;Bahia;São Paulo;1;0;A. Ferreira;R. Ceni;Itaipava Arena Fonte Nova;15;8;4;3;43%;57%;378;521;79%;85%;11;18;1;2;0;0;4;4;11;6
30;07/11/2021;20:31;Ceará SC;Cuiabá;1;0;T. Retzalff Nunes;J. de Amorim Campos;Arena Castelão;16;7;4;1;49%;51%;333;347;78%;76%;15;13;3;1;0;0;2;4;8;4
30;08/11/2021;11:06;Chapecoense;Flamengo;2;2;F. Paiva Endres;Renato Gaúcho;Arena Condá;14;21;3;10;40%;60%;302;452;69%;84%;14;11;2;3;1;1;3;5;7;6
30;23/nov;19:01;Atlético-GO;Juventude;1;1;M. Ribeiro Cabo;J. Ribeiro Ventura;Estádio Antônio Accioly;15;12;8;5;51%;49%;434;431;87%;87%;19;16;1;2;0;0;2;1;6;2
32;13/11/2021;17:10;Atlético-GO;Santos;0;0;M. Ribeiro Cabo;F. Carille;Estádio Antônio Accioly;9;6;3;0;66%;34%;423;233;75%;57%;13;13;2;3;0;0;2;5;14;2
32;13/11/2021;09:50;América-MG;Grêmio;3;1;M. dos Santos Gonçalves;V. Carmo Mancini;Estádio Raimundo Sampaio;12;26;6;8;40%;60%;362;515;74%;83%;14;16;3;1;0;0;1;3;3;9
32;13/11/2021;18:58;Bragantino;Fortaleza;3;0;M. Nogueira Barbieri;J. Vojvoda;Nabizão;11;13;5;2;44%;56%;356;437;79%;84%;25;12;3;4;0;0;1;2;2;5
32;13/11/2021;19:00;Internacional;Athletico-PR;2;1;D. Aguirre Camblor;A. Valentim do Carmo Neto;Estádio José Pinheiro Borda;16;10;4;1;47%;53%;380;423;81%;85%;17;13;7;3;0;0;4;1;5;5
32;13/11/2021;21:00;Corinthians;Cuiabá;3;2;S. Campos Junior;J. de Amorim Campos;Neo Química Arena;12;9;4;6;55%;45%;536;444;88%;85%;15;9;1;1;0;0;1;3;4;5
32;14/11/2021;16:01;São Paulo;Flamengo;0;4;R. Ceni;Renato Gaúcho;Morumbi;6;15;3;7;40%;60%;375;549;78%;88%;6;9;1;1;1;0;0;2;1;3
32;14/11/2021;18:15;Fluminense;Palmeiras;2;1;M. de Oliveira;A. Moreira Ferreira;Maracanã;9;11;3;4;53%;47%;480;443;83%;84%;12;20;3;4;1;2;0;0;5;2
32;14/11/2021;19:01;Ceará SC;Sport Recife;2;1;T. Retzalff Nunes;G. Florentín;Arena Castelão;12;21;3;8;38%;62%;291;472;75%;84%;12;17;1;2;0;0;0;1;2;6
32;14/11/2021;19:03;Chapecoense;Juventude;0;2;F. Paiva Endres;J. Ribeiro Ventura;Arena Condá;12;10;4;3;55%;45%;473;408;89%;83%;15;17;3;3;0;0;2;0;6;3
32;02/dez;18:00;Bahia;Atlético-MG;2;3;A. Ferreira;A. Stival;Itaipava Arena Fonte Nova;13;19;3;9;47%;53%;387;425;77%;80%;13;12;2;3;0;0;1;1;4;6
33;16/11/2021;16:00;Athletico-PR;Atlético-MG;0;1;A. Valentim do Carmo Neto;A. Stival;Estádio Joaquim Américo Guimarães;8;9;1;2;44%;56%;408;520;80%;85%;15;14;1;2;0;0;0;1;3;6
33;16/11/2021;18:00;Grêmio;Bragantino;3;0;V. Carmo Mancini;M. Nogueira Barbieri;Arena do Grêmio;25;7;10;2;53%;47%;451;417;82%;80%;15;17;0;2;0;0;2;0;11;1
33;17/11/2021;18:59;América-MG;Atlético-GO;0;0;M. dos Santos Gonçalves;M. Ribeiro Cabo;Estádio Raimundo Sampaio;23;14;4;1;59%;41%;498;353;82%;73%;7;14;1;1;0;0;2;1;2;5
33;17/11/2021;18:59;Santos;Chapecoense;2;0;F. Carille;F. Paiva Endres;Estádio Urbano Caldeira;9;15;3;5;43%;57%;395;523;83%;83%;14;14;1;2;0;0;1;0;2;5
33;17/11/2021;18:59;Cuiabá;Internacional;1;0;J. de Amorim Campos;D. Aguirre Camblor;Arena Pantanal;21;11;5;4;48%;52%;408;429;84%;82%;14;17;4;1;0;0;1;1;6;4
33;17/11/2021;20:00;Fortaleza;Ceará SC;0;4;J. Vojvoda;T. Retzalff Nunes;Arena Castelão;17;13;8;5;63%;37%;402;239;80%;61%;14;14;1;4;0;0;1;2;5;1
33;17/11/2021;20:29;Palmeiras;São Paulo;0;2;A. Moreira Ferreira;R. Ceni;Allianz Parque;16;16;4;6;57%;43%;422;342;83%;78%;12;19;1;2;0;0;1;3;7;3
33;17/11/2021;20:31;Juventude;Fluminense;1;0;J. Ribeiro Ventura;M. de Oliveira;Alfredo Jaconi;15;7;7;1;33%;67%;309;619;77%;86%;20;19;2;1;0;0;1;1;2;5
33;17/11/2021;21:30;Flamengo;Corinthians;1;0;Renato Gaúcho;S. Campos Junior;Maracanã;22;6;6;1;57%;43%;493;390;83%;73%;15;8;1;2;0;0;2;0;8;1
33;18/11/2021;20:59;Sport Recife;Bahia;1;0;G. Florentín;A. Ferreira;Arena de Pernambuco;16;14;4;4;42%;58%;369;498;83%;83%;19;14;1;3;0;0;0;0;3;5
35;23/nov;21:29;Palmeiras;Atlético-MG;2;2;J. M. Barreto Martins;A. Stival;Allianz Parque;11;15;7;5;43%;57%;314;410;77%;82%;16;22;4;3;0;0;0;0;2;6
35;24/nov;21:30;Fluminense;Internacional;1;0;M. de Oliveira;D. Aguirre Camblor;Maracanã;9;14;1;4;30%;70%;262;583;69%;87%;20;18;5;5;0;1;1;0;1;7
35;25/nov;19:00;Santos;Fortaleza;2;0;F. Carille;J. Vojvoda;Estádio Urbano Caldeira;15;11;6;2;56%;44%;424;331;86%;75%;15;15;3;2;0;0;3;5;6;4
35;25/nov;20:03;Ceará SC;Corinthians;2;1;T. Retzalff Nunes;S. Campos Junior;Arena Castelão;15;15;5;6;37%;63%;337;565;79%;86%;16;13;3;4;0;0;0;0;2;5
35;29/nov;19:00;Atlético-GO;Bahia;2;1;M. Ribeiro Cabo;A. Ferreira;Estádio Antônio Accioly;12;14;3;2;48%;52%;358;364;79%;81%;16;20;5;2;0;1;6;0;4;5
35;30/nov;19:03;Juventude;Bragantino;1;0;J. Ribeiro Ventura;M. Nogueira Barbieri;Alfredo Jaconi;9;13;2;0;46%;54%;334;376;76%;81%;15;25;3;3;0;0;2;2;0;4
35;30/nov;21:01;América-MG;Chapecoense;3;0;M. dos Santos Gonçalves;F. Paiva Endres;Estádio Raimundo Sampaio;24;10;7;3;53%;47%;409;369;79%;76%;10;11;2;2;0;0;0;0;8;9
35;02/dez;20:00;Grêmio;São Paulo;3;0;V. Carmo Mancini;R. Ceni;Arena do Grêmio;17;5;8;1;45%;55%;398;488;76%;82%;17;13;3;2;0;0;0;1;6;0
35;03/dez;19:01;Athletico-PR;Cuiabá;1;0;A. Valentim do Carmo Neto;J. de Amorim Campos;Estádio Joaquim Américo Guimarães;19;8;3;1;65%;35%;502;273;89%;76%;15;14;4;5;0;1;1;2;8;2
35;03/dez;20:00;Sport Recife;Flamengo;1;1;G. Florentín;M. Souza;Arena de Pernambuco;15;22;9;7;47%;53%;397;426;85%;87%;13;11;2;3;0;0;0;0;6;6
36;26/nov;19:00;Bahia;Grêmio;3;1;A. Ferreira;V. Carmo Mancini;Itaipava Arena Fonte Nova;13;11;6;3;34%;66%;236;442;66%;81%;15;15;3;3;0;0;1;0;3;9
36;27/nov;19:29;Bragantino;América-MG;1;1;M. Nogueira Barbieri;M. dos Santos Gonçalves;Nabizão;11;13;5;3;51%;49%;357;353;78%;72%;21;14;3;2;0;0;0;0;6;5
36;27/nov;21:30;São Paulo;Sport Recife;2;0;R. Ceni;G. Florentín;Morumbi;20;7;9;4;49%;51%;395;402;84%;84%;16;14;0;1;0;0;2;0;7;5
36;28/nov;16:01;Corinthians;Athletico-PR;1;0;S. Campos Junior;A. Valentim do Carmo Neto;Neo Química Arena;16;11;5;2;66%;34%;660;334;87%;79%;14;19;5;3;0;0;1;1;10;3
36;28/nov;16:01;Atlético-MG;Fluminense;2;1;A. Stival;M. de Oliveira;Mineirão;9;6;4;4;48%;52%;305;334;81%;80%;22;18;6;3;0;0;0;0;7;3
36;28/nov;19:00;Internacional;Santos;1;1;D. Aguirre Camblor;F. Carille;Estádio José Pinheiro Borda;17;13;6;5;54%;46%;478;412;84%;82%;16;17;1;2;0;0;1;1;3;5
36;30/nov;20:00;Flamengo;Ceará SC;2;1;M. Souza;T. Retzalff Nunes;Maracanã;15;12;5;4;52%;48%;427;410;84%;83%;20;19;6;1;0;0;3;3;8;6
36;30/nov;22:00;Cuiabá;Palmeiras;1;3;J. de Amorim Campos;J. M. Barreto Martins;Arena Pantanal;21;13;6;5;59%;41%;455;337;84%;78%;15;10;4;1;0;1;3;0;12;4
36;03/dez;20:00;Chapecoense;Atlético-GO;0;1;F. Paiva Endres;M. Ribeiro Cabo;Arena Condá;8;9;0;1;43%;57%;354;477;77%;84%;17;17;2;3;0;0;3;0;3;4
36;03/dez;21:03;Fortaleza;Juventude;1;0;J. Vojvoda;E. Rodrigues de Ávila;Arena Castelão;15;11;4;3;53%;47%;411;363;84%;79%;20;14;2;0;0;0;2;0;5;4
37;05/dez;16:00;Bahia;Fluminense;2;0;A. Ferreira;M. de Oliveira;Itaipava Arena Fonte Nova;14;9;6;1;37%;63%;285;512;74%;87%;14;20;2;5;1;1;0;1;11;3
37;05/dez;16:01;Corinthians;Grêmio;1;1;S. Campos Junior;V. Carmo Mancini;Neo Química Arena;11;12;3;3;72%;28%;633;249;90%;74%;7;22;1;3;0;0;3;0;2;5
37;05/dez;16:00;Atlético-MG;Bragantino;4;3;A. Stival;M. Nogueira Barbieri;Mineirão;13;18;6;11;62%;38%;580;361;87%;85%;5;10;1;2;0;0;1;0;5;3
37;05/dez;19:02;Ceará SC;América-MG;0;0;T. Retzalff Nunes;M. dos Santos Gonçalves;Arena Castelão;15;18;3;1;53%;47%;357;329;73%;71%;14;13;0;2;0;0;3;2;7;3
37;06/dez;19:02;São Paulo;Juventude;3;1;R. Ceni;J. Ribeiro Ventura;Morumbi;13;9;6;3;54%;46%;356;291;78%;79%;25;13;5;3;0;0;0;1;7;6
37;06/dez;19:01;Athletico-PR;Palmeiras;0;0;A. Valentim do Carmo Neto;P. V. Rodrigues Gomes;Estádio Joaquim Américo Guimarães;23;4;4;0;72%;28%;600;249;83%;62%;11;10;1;1;0;0;4;0;8;1
37;06/dez;19:59;Cuiabá;Fortaleza;1;0;J. de Amorim Campos;J. Vojvoda;Arena Pantanal;8;13;1;3;36%;64%;279;489;71%;82%;22;23;1;3;0;0;4;1;1;2
37;06/dez;19:59;Internacional;Atlético-GO;1;2;D. Aguirre Camblor;M. Ribeiro Cabo;Estádio José Pinheiro Borda;23;11;6;4;61%;39%;535;365;86%;81%;14;9;3;2;0;0;3;0;11;3
37;06/dez;20:00;Flamengo;Santos;0;1;M. Souza;F. Carille;Maracanã;9;9;4;4;64%;36%;482;280;87%;75%;23;14;3;3;0;0;3;4;5;1
37;06/dez;21:00;Chapecoense;Sport Recife;0;1;F. Paiva Endres;G. Florentín;Arena Condá;14;25;6;4;29%;71%;213;526;73%;88%;16;27;3;4;1;0;0;0;6;3
38;09/dez;21:33;Fortaleza;Bahia;2;1;J. Vojvoda;A. Ferreira;Arena Castelão;14;9;6;6;52%;48%;338;312;80%;72%;15;17;4;2;0;0;3;1;6;3
38;09/dez;21:33;Atlético-GO;Flamengo;2;0;M. Ribeiro Cabo;M. Souza;Estádio Antônio Accioly;13;12;3;6;52%;48%;466;439;88%;88%;15;7;4;2;0;0;1;0;4;6
38;09/dez;21:33;Palmeiras;Ceará SC;1;0;P. V. Rodrigues Gomes;T. Retzalff Nunes;Arena Barueri;12;31;2;9;31%;69%;289;620;69%;85%;18;4;2;0;0;0;2;0;5;8
38;09/dez;21:33;Fluminense;Chapecoense;3;0;M. de Oliveira;F. Paiva Endres;Maracanã;22;3;8;0;68%;32%;541;260;88%;72%;12;10;3;2;0;0;1;2;9;3
38;09/dez;21:33;América-MG;São Paulo;2;0;M. dos Santos Gonçalves;R. Ceni;Estádio Raimundo Sampaio;19;11;4;2;45%;55%;383;463;75%;80%;18;18;2;2;0;0;2;0;5;5
38;09/dez;21:33;Bragantino;Internacional;1;0;M. Nogueira Barbieri;D. Aguirre Camblor;Nabizão;23;4;4;1;44%;56%;370;474;80%;78%;23;26;4;5;0;0;3;0;4;2
38;09/dez;21:30;Sport Recife;Athletico-PR;1;1;G. Florentín;J. Freitas;Arena de Pernambuco;18;7;6;4;63%;37%;569;338;89%;81%;17;14;1;1;0;0;1;0;6;4
38;09/dez;21:33;Juventude;Corinthians;1;0;J. Ribeiro Ventura;S. Campos Junior;Alfredo Jaconi;17;1;6;1;44%;56%;404;519;78%;85%;10;22;1;2;0;1;0;0;11;4
38;09/dez;21:33;Grêmio;Atlético-MG;4;3;V. Carmo Mancini;A. Stival;Arena do Grêmio;7;13;4;7;37%;63%;328;548;83%;88%;15;11;3;1;0;0;1;0;3;9
38;09/dez;21:33;Santos;Cuiabá;1;1;F. Carille;J. de Amorim Campos;Estádio Urbano Caldeira;13;8;5;3;62%;38%;513;321;84%;72%;17;15;1;2;0;0;0;1;6;4
