rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_precisão_de_passe_casa;stat_precisão_de_passe_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
27;19/10/2019;17:00;Fortaleza;Grêmio;2;1;R. Ceni;Renato Gaúcho;Arena Castelão;10;13;5;4;40%;60%;341;504;80%;88%;13;17;4;1;0;1;1;0;1;8
27;19/10/2019;19:01;Corinthians;Cruzeiro;1;2;F. Carille;A. da Silva Braga;Neo Química Arena;13;14;4;5;55%;45%;463;394;85%;75%;15;18;3;1;0;0;0;0;4;4
27;20/10/2019;16:00;Internacional;Vasco da Gama;0;1;R. Colbachini;V. Luxemburgo da Silva;Estádio José Pinheiro Borda;19;9;7;3;71%;29%;605;250;88%;73%;14;12;3;1;0;0;2;0;12;3
27;20/10/2019;16:00;São Paulo;Avaí;1;0;F. Diniz Silva;E. Spinassé Camillato;Morumbi;22;6;7;1;78%;22%;682;206;89%;62%;23;11;4;1;0;1;2;1;12;0
27;20/10/2019;16:00;Atlético-MG;Santos;2;0;V. Carmo Mancini;J. Sampaoli Moya;Estádio Raimundo Sampaio;9;11;4;1;30%;70%;224;504;68%;83%;24;14;3;4;0;0;1;1;3;7
27;20/10/2019;18:00;Flamengo;Fluminense;2;0;J. Pinheiro de Jesus;M. de Oliveira;Maracanã;16;10;7;4;47%;53%;364;408;81%;86%;23;13;3;5;0;0;0;1;10;7
27;20/10/2019;19:00;Chapecoense;Goiás;2;2;M. dos Santos Gonçalves;N. da Silveira Júnior;Arena Condá;12;21;4;8;49%;51%;311;314;81%;82%;23;14;2;5;0;0;1;2;6;9
27;20/10/2019;19:00;Athletico-PR;Palmeiras;1;1;T. Retzalff Nunes;L. Venker de Menezes;Estádio Joaquim Américo Guimarães;14;8;6;2;53%;47%;432;407;79%;80%;23;11;1;2;0;0;0;4;2;1
27;21/10/2019;19:31;Bahia;Ceará SC;1;2;R. Machado Marques;A. Batista;Estádio de Pituaçu;12;13;4;6;48%;52%;384;405;77%;77%;14;11;2;3;0;0;4;1;6;17
27;21/10/2019;20:00;Botafogo;CSA;2;1;A. Valentim do Carmo Neto;A. Fucks;Estádio Nilton Santos;17;8;5;3;43%;57%;389;511;88%;87%;18;16;2;1;0;1;2;2;4;3
28;26/10/2019;17:01;Corinthians;Santos;0;0;F. Carille;J. Sampaoli Moya;Neo Química Arena;14;19;5;3;36%;64%;285;502;72%;82%;20;12;3;1;0;0;0;5;4;3
28;26/10/2019;17:03;Ceará SC;Vasco da Gama;1;1;A. Batista;V. Luxemburgo da Silva;Arena Castelão;17;8;4;3;64%;36%;544;321;84%;75%;11;14;3;3;0;0;3;0;11;3
28;26/10/2019;19:02;Bahia;Internacional;2;3;R. Machado Marques;J. Mannarino;Itaipava Arena Fonte Nova;13;17;5;6;56%;44%;470;388;78%;79%;16;11;1;5;0;0;1;2;6;4
28;26/10/2019;19:30;Fluminense;Chapecoense;1;1;M. de Oliveira;M. dos Santos Gonçalves;Maracanã;26;13;8;5;68%;32%;563;258;86%;70%;11;14;1;4;0;0;0;0;5;5
28;26/10/2019;11:04;Cruzeiro;Fortaleza;1;1;A. da Silva Braga;R. Ceni;Mineirão;;;;;;;;;;;;;;;;;;;;
28;27/10/2019;11:06;Athletico-PR;Goiás;4;1;T. Retzalff Nunes;N. da Silveira Júnior;Estádio Joaquim Américo Guimarães;;;;;;;;;;;;;;;;;;;;
28;27/10/2019;16:00;Grêmio;Botafogo;3;0;Renato Gaúcho;A. Valentim do Carmo Neto;Arena do Grêmio;21;9;10;2;53%;47%;497;441;86%;86%;13;9;3;2;0;0;1;0;5;7
28;27/10/2019;16:01;São Paulo;Atlético-MG;2;0;F. Diniz Silva;V. Carmo Mancini;Morumbi;16;9;6;3;61%;39%;543;353;85%;79%;9;11;0;0;0;0;3;4;6;6
28;27/10/2019;18:00;Avaí;Palmeiras;1;2;E. Spinassé Camillato;L. Venker de Menezes;Ressacada;11;16;6;4;37%;63%;266;463;65%;82%;18;17;3;2;0;0;0;2;6;5
28;27/10/2019;19:00;Flamengo;CSA;1;0;J. Pinheiro de Jesus;A. Fucks;Maracanã;18;7;7;4;64%;36%;605;351;90%;82%;20;13;1;2;0;0;1;5;6;2
29;30/10/2019;19:30;Palmeiras;São Paulo;3;0;L. Venker de Menezes;F. Diniz Silva;Allianz Parque;19;14;8;4;31%;69%;267;581;75%;87%;12;14;0;0;0;0;1;0;6;3
29;30/10/2019;19:31;Avaí;Fortaleza;1;3;E. Spinassé Camillato;R. Ceni;Ressacada;11;11;3;6;51%;49%;431;448;83%;81%;20;10;4;1;1;0;0;0;3;4
29;30/10/2019;19:30;Atlético-MG;Chapecoense;0;2;V. Carmo Mancini;M. dos Santos Gonçalves;Estádio Raimundo Sampaio;20;10;1;3;71%;29%;475;207;81%;62%;15;10;3;3;0;0;2;0;18;2
29;30/10/2019;21:31;Ceará SC;Fluminense;2;0;A. Batista;M. de Oliveira;Arena Castelão;10;21;5;4;28%;72%;275;686;78%;87%;12;8;1;1;0;0;1;2;4;10
29;30/10/2019;21:30;Vasco da Gama;Grêmio;1;3;V. Luxemburgo da Silva;Renato Gaúcho;Estádio Vasco da Gama;16;9;1;4;43%;57%;363;496;80%;83%;9;13;2;2;0;0;0;0;10;4
29;30/10/2019;21:32;CSA;Corinthians;2;1;A. Fucks;F. Carille;Estádio Rei Pelé;10;12;5;2;44%;56%;371;469;81%;85%;17;10;6;2;0;0;1;2;5;3
29;31/10/2019;19:15;Santos;Bahia;1;0;J. Sampaoli Moya;R. Machado Marques;Estádio Urbano Caldeira;19;3;5;1;62%;38%;450;290;84%;70%;17;26;5;3;0;0;3;1;4;0
29;31/10/2019;20:03;Goiás;Flamengo;2;2;N. da Silveira Júnior;J. Pinheiro de Jesus;Estádio do Governo do Estado de Goiás (Serra Dourada);18;12;4;6;37%;63%;227;386;70%;80%;18;15;5;3;0;1;4;0;3;9
29;31/10/2019;21:30;Internacional;Athletico-PR;1;1;J. Mannarino;T. Retzalff Nunes;Estádio José Pinheiro Borda;14;10;4;3;55%;45%;484;405;81%;78%;14;22;3;2;0;0;1;0;3;5
29;31/10/2019;21:30;Botafogo;Cruzeiro;0;2;A. Valentim do Carmo Neto;A. da Silva Braga;Estádio Nilton Santos;20;6;4;3;57%;43%;406;328;80%;69%;15;15;1;3;0;0;1;1;12;4
30;02/11/2019;17:01;Fortaleza;Atlético-MG;2;2;R. Ceni;V. Carmo Mancini;Arena Castelão;18;16;6;6;59%;41%;433;290;85%;78%;18;19;3;2;0;1;1;2;7;7
30;02/11/2019;19:01;Fluminense;Vasco da Gama;0;0;M. de Oliveira;V. Luxemburgo da Silva;Maracanã;20;12;4;1;67%;33%;610;308;87%;76%;7;12;2;3;0;0;2;1;8;3
30;02/11/2019;19:00;Palmeiras;Ceará SC;1;0;L. Venker de Menezes;A. Batista;Allianz Parque;9;13;2;5;56%;44%;493;395;88%;86%;14;19;2;2;0;0;2;2;7;5
30;02/11/2019;21:01;Chapecoense;São Paulo;0;3;M. dos Santos Gonçalves;F. Diniz Silva;Arena Condá;27;12;8;6;38%;62%;313;528;85%;89%;19;11;2;2;0;0;0;2;6;2
30;03/11/2019;16:00;Flamengo;Corinthians;4;1;J. Pinheiro de Jesus;F. Carille;Maracanã;16;7;5;4;69%;31%;636;293;88%;72%;12;10;0;1;0;0;1;2;8;2
30;03/11/2019;13:25;Athletico-PR;CSA;1;0;T. Retzalff Nunes;A. Fucks;Estádio Joaquim Américo Guimarães;;;;;;;;;;;;;;;;;;;;
30;03/11/2019;18:00;Grêmio;Internacional;2;0;Renato Gaúcho;J. Mannarino;Arena do Grêmio;21;5;9;0;59%;41%;518;359;87%;81%;16;16;2;2;0;1;1;0;5;3
30;03/11/2019;19:00;Santos;Botafogo;4;1;J. Sampaoli Moya;A. Valentim do Carmo Neto;Estádio Urbano Caldeira;23;13;12;6;63%;37%;480;278;83%;70%;16;8;1;0;0;0;1;0;9;8
30;03/11/2019;19:00;Cruzeiro;Bahia;1;1;A. da Silva Braga;R. Machado Marques;Mineirão;17;13;5;3;64%;36%;489;270;89%;77%;16;11;2;0;1;0;4;3;3;5
30;03/11/2019;19:31;Goiás;Avaí;2;0;N. da Silveira Júnior;E. Spinassé Camillato;Estádio do Governo do Estado de Goiás (Serra Dourada);23;12;6;4;48%;52%;354;401;80%;81%;19;19;1;3;0;0;0;0;4;3
31;06/11/2019;19:30;Corinthians;Fortaleza;3;2;Coelho;R. Ceni;Neo Química Arena;15;15;6;8;59%;41%;559;388;88%;85%;18;9;2;3;0;0;1;1;2;6
31;06/11/2019;20:00;Atlético-MG;Goiás;2;0;V. Carmo Mancini;N. da Silveira Júnior;Mineirão;26;7;11;3;53%;47%;380;350;80%;77%;15;16;0;2;0;0;4;1;10;8
31;06/11/2019;21:00;Avaí;Santos;1;2;E. Spinassé Camillato;J. Sampaoli Moya;Ressacada;13;9;4;3;47%;53%;359;412;76%;78%;19;11;4;2;1;1;0;2;8;6
31;06/11/2019;13:23;Athletico-PR;Cruzeiro;0;0;E. de Barros;A. da Silva Braga;Estádio Joaquim Américo Guimarães;;;;;;;;;;;;;;;;;;;;
31;06/11/2019;21:30;Vasco da Gama;Palmeiras;1;2;V. Luxemburgo da Silva;L. Venker de Menezes;Estádio Vasco da Gama;8;20;3;6;45%;55%;309;374;72%;78%;17;27;7;4;1;0;1;1;3;6
31;06/11/2019;21:30;Bahia;Chapecoense;1;1;R. Machado Marques;M. dos Santos Gonçalves;Itaipava Arena Fonte Nova;23;7;7;2;67%;33%;483;247;84%;68%;20;16;1;3;0;0;3;1;6;4
31;07/11/2019;19:30;Ceará SC;Internacional;2;0;A. Batista;J. Mannarino;Arena Castelão;9;16;4;3;40%;60%;413;593;80%;87%;8;11;2;2;0;0;3;1;6;4
31;07/11/2019;19:35;São Paulo;Fluminense;0;2;F. Diniz Silva;M. de Oliveira;Morumbi;21;5;4;4;57%;43%;612;475;89%;86%;6;16;2;1;0;0;0;1;2;2
31;07/11/2019;20:00;Botafogo;Flamengo;0;1;A. Valentim do Carmo Neto;J. Pinheiro de Jesus;Estádio Nilton Santos;6;18;2;3;29%;71%;207;497;57%;86%;16;14;4;2;1;0;0;0;1;10
31;07/11/2019;21:00;Grêmio;CSA;2;1;Renato Gaúcho;A. Fucks;Arena do Grêmio;19;9;3;3;65%;35%;646;354;92%;86%;15;16;3;2;0;0;0;1;11;3
32;09/11/2019;17:02;Goiás;Santos;0;3;N. da Silveira Júnior;J. Sampaoli Moya;Estádio do Governo do Estado de Goiás (Serra Dourada);9;17;2;11;43%;57%;344;444;78%;82%;19;16;4;2;0;0;2;3;5;4
32;09/11/2019;19:00;Palmeiras;Corinthians;1;1;L. Venker de Menezes;Coelho;Estádio Municipal Paulo Machado de Carvalho;21;7;7;2;46%;54%;323;394;78%;79%;12;18;2;1;0;0;3;0;9;2
32;10/11/2019;16:00;Internacional;Fluminense;2;1;J. Mannarino;M. de Oliveira;Estádio José Pinheiro Borda;15;14;5;5;39%;61%;408;621;81%;86%;16;9;3;2;0;0;1;0;4;3
32;10/11/2019;16:00;Cruzeiro;Atlético-MG;0;0;A. da Silva Braga;V. Carmo Mancini;Mineirão;16;17;2;0;59%;41%;426;302;79%;76%;9;12;1;1;0;0;1;0;4;8
32;10/11/2019;12:01;São Paulo;Athletico-PR;0;1;F. Diniz Silva;E. de Barros;Morumbi;;;;;;;;;;;;;;;;;;;;
32;10/11/2019;18:00;Flamengo;Bahia;3;1;J. Pires de Deus;R. Machado Marques;Maracanã;21;9;8;2;67%;33%;526;278;85%;68%;10;11;1;0;0;0;3;0;11;2
32;10/11/2019;19:00;Chapecoense;Grêmio;0;1;M. dos Santos Gonçalves;Renato Gaúcho;Arena Condá;17;7;2;2;48%;52%;425;477;89%;87%;10;13;2;2;0;0;0;0;5;2
32;10/11/2019;19:01;Fortaleza;Ceará SC;1;0;R. Ceni;A. Batista;Arena Castelão;9;15;2;3;36%;64%;283;483;74%;84%;13;17;4;4;0;0;0;0;3;8
32;10/11/2019;19:01;CSA;Vasco da Gama;0;3;A. Fucks;V. Luxemburgo da Silva;Estádio Rei Pelé;20;8;5;6;59%;41%;472;337;86%;82%;17;18;1;2;1;0;4;0;5;3
32;11/11/2019;20:00;Botafogo;Avaí;2;0;A. Valentim do Carmo Neto;E. Spinassé Camillato;Estádio Nilton Santos;17;17;4;5;37%;63%;295;502;78%;85%;19;16;4;2;0;1;1;1;4;4
34;13/11/2019;21:30;Flamengo;Vasco da Gama;4;4;J. Pinheiro de Jesus;V. Luxemburgo da Silva;Maracanã;11;9;4;6;68%;32%;513;245;84%;71%;23;25;6;5;0;0;0;1;5;4
34;23/11/2019;21:01;Santos;Cruzeiro;4;1;J. Sampaoli Moya;A. da Silva Braga;Estádio Urbano Caldeira;25;9;11;2;57%;43%;456;356;83%;78%;16;19;2;2;0;0;4;1;10;4
34;24/11/2019;16:00;Palmeiras;Grêmio;1;2;L. Venker de Menezes;Renato Gaúcho;Allianz Parque;17;7;6;3;39%;61%;376;609;78%;85%;14;14;2;3;0;0;1;1;4;4
34;24/11/2019;14:12;Atlético-MG;Athletico-PR;0;1;V. Carmo Mancini;E. de Barros;Mineirão;;;;;;;;;;;;;;;;;;;;
34;24/11/2019;16:02;Goiás;Bahia;4;3;N. da Silveira Júnior;R. Machado Marques;Estádio do Governo do Estado de Goiás (Serra Dourada);13;10;5;3;47%;53%;367;415;82%;78%;14;23;2;2;0;0;2;0;4;5
34;24/11/2019;18:00;Botafogo;Corinthians;1;0;A. Valentim do Carmo Neto;Coelho;Estádio Nilton Santos;8;25;5;5;28%;72%;239;597;64%;88%;11;19;4;2;0;0;2;2;2;8
34;24/11/2019;19:02;Ceará SC;São Paulo;1;1;A. Batista;F. Diniz Silva;Arena Castelão;18;6;6;2;49%;51%;434;479;82%;83%;12;16;3;1;0;0;0;0;13;5
34;24/11/2019;19:00;Internacional;Fortaleza;2;2;J. Mannarino;R. Ceni;Estádio José Pinheiro Borda;23;6;6;3;61%;39%;539;366;86%;79%;16;12;4;2;0;0;0;3;9;3
34;24/11/2019;19:00;Avaí;Chapecoense;0;1;E. Spinassé Camillato;M. dos Santos Gonçalves;Ressacada;13;15;2;2;58%;42%;490;360;83%;75%;11;15;0;1;1;1;0;0;4;4
34;25/11/2019;20:00;CSA;Fluminense;0;1;A. Fucks;M. de Oliveira;Estádio Rei Pelé;18;19;4;7;39%;61%;372;604;84%;91%;15;14;2;2;0;0;1;2;5;3
33;16/11/2019;17:00;Santos;São Paulo;1;1;J. Sampaoli Moya;F. Diniz Silva;Estádio Urbano Caldeira;16;15;3;4;41%;59%;320;463;77%;81%;14;25;0;3;0;0;0;4;3;4
33;16/11/2019;19:00;Fluminense;Atlético-MG;1;1;M. de Oliveira;V. Carmo Mancini;Maracanã;15;13;4;5;54%;46%;504;423;82%;82%;15;15;2;3;0;0;0;3;1;2
33;17/11/2019;16:00;Grêmio;Flamengo;0;1;Renato Gaúcho;J. Pinheiro de Jesus;Arena do Grêmio;22;9;6;5;69%;31%;559;270;84%;68%;9;15;1;2;0;1;3;0;10;0
33;17/11/2019;16:01;Bahia;Palmeiras;1;1;R. Machado Marques;L. Venker de Menezes;Itaipava Arena Fonte Nova;15;22;5;5;45%;55%;404;481;84%;87%;17;16;2;0;0;0;1;0;2;4
33;17/11/2019;18:00;Chapecoense;Ceará SC;1;0;M. dos Santos Gonçalves;A. Batista;Arena Condá;12;15;5;6;40%;60%;325;508;80%;85%;13;15;2;1;0;0;0;2;6;5
33;17/11/2019;12:06;Athletico-PR;Botafogo;1;0;E. de Barros;A. Valentim do Carmo Neto;Estádio Joaquim Américo Guimarães;;;;;;;;;;;;;;;;;;;;
33;17/11/2019;18:00;Corinthians;Internacional;0;0;Coelho;J. Mannarino;Neo Química Arena;14;13;3;2;49%;51%;411;421;77%;75%;9;19;0;2;0;0;2;0;5;3
33;17/11/2019;19:02;Fortaleza;CSA;3;0;R. Ceni;A. Fucks;Arena Castelão;15;8;6;2;64%;36%;516;294;88%;81%;10;20;0;1;0;0;0;1;4;3
33;18/11/2019;19:33;Vasco da Gama;Goiás;1;1;V. Luxemburgo da Silva;N. da Silveira Júnior;Estádio Vasco da Gama;9;21;3;6;47%;53%;360;384;78%;78%;22;16;2;2;0;0;3;1;3;16
33;18/11/2019;20:00;Cruzeiro;Avaí;0;0;A. da Silva Braga;E. Spinassé Camillato;Mineirão;16;10;3;4;73%;27%;573;223;86%;65%;14;20;3;2;0;0;0;0;17;2
35;27/11/2019;19:30;Internacional;Goiás;1;2;J. Mannarino;N. da Silveira Júnior;Estádio José Pinheiro Borda;24;13;9;7;69%;31%;562;259;83%;61%;22;24;2;4;0;0;3;2;11;3
35;27/11/2019;19:30;Chapecoense;Botafogo;0;1;M. dos Santos Gonçalves;A. Valentim do Carmo Neto;Arena Condá;25;9;3;2;59%;41%;396;290;85%;74%;12;18;2;3;0;0;0;0;5;2
35;27/11/2019;21:02;Bahia;Atlético-MG;1;1;R. Machado Marques;V. Carmo Mancini;Itaipava Arena Fonte Nova;16;10;4;3;58%;42%;463;346;82%;77%;12;20;1;1;0;0;0;2;10;4
35;27/11/2019;19:51;Athletico-PR;Grêmio;2;0;E. de Barros;Renato Gaúcho;Estádio Joaquim Américo Guimarães;;;;;;;;;;;;;;;;;;;;
35;27/11/2019;21:31;Flamengo;Ceará SC;4;1;J. Pinheiro de Jesus;A. Batista;Maracanã;27;5;7;1;66%;34%;553;287;90%;78%;13;10;2;1;0;1;0;1;13;3
35;27/11/2019;21:30;Corinthians;Avaí;3;0;Coelho;E. Spinassé Camillato;Neo Química Arena;32;9;9;1;65%;35%;503;277;86%;75%;15;13;0;1;0;0;2;3;7;3
35;28/11/2019;19:30;Fluminense;Palmeiras;1;0;M. de Oliveira;L. Venker de Menezes;Maracanã;13;10;4;3;45%;55%;468;551;86%;88%;15;20;3;4;0;0;0;2;2;6
35;28/11/2019;20:01;Fortaleza;Santos;2;1;R. Ceni;J. Sampaoli Moya;Arena Castelão;11;14;3;4;37%;63%;246;419;76%;85%;16;17;2;6;0;2;1;3;5;8
35;28/11/2019;20:31;São Paulo;Vasco da Gama;1;0;F. Diniz Silva;V. Luxemburgo da Silva;Morumbi;15;10;6;5;56%;44%;486;376;85%;82%;29;16;4;2;0;0;2;0;5;5
35;28/11/2019;21:30;Cruzeiro;CSA;0;1;A. da Silva Braga;A. Fucks;Mineirão;21;5;9;3;73%;27%;525;215;84%;60%;9;16;0;4;0;0;1;2;9;1
36;30/11/2019;19:00;Botafogo;Internacional;0;1;A. Valentim do Carmo Neto;J. Mannarino;Estádio Nilton Santos;8;17;1;7;44%;56%;374;475;80%;84%;8;14;2;3;0;0;3;1;5;9
36;30/11/2019;19:00;Ceará SC;Athletico-PR;1;1;A. Fucks;E. de Barros;Arena Castelão;16;10;8;3;52%;48%;382;373;80%;77%;17;16;7;1;0;1;1;2;6;4
36;01/12/2019;16:01;Avaí;Fluminense;1;1;E. Spinassé Camillato;M. de Oliveira;Ressacada;5;7;1;2;43%;57%;377;488;78%;84%;26;20;4;5;0;0;0;0;3;4
36;01/12/2019;15:59;Palmeiras;Flamengo;1;3;L. Venker de Menezes;J. Pinheiro de Jesus;Allianz Parque;14;9;5;8;44%;56%;420;545;86%;87%;18;21;1;2;0;0;4;1;3;6
36;01/12/2019;16:02;Goiás;Fortaleza;1;2;N. da Silveira Júnior;R. Ceni;Estádio do Governo do Estado de Goiás (Serra Dourada);19;11;4;6;58%;42%;421;334;83%;79%;11;15;1;4;0;0;2;1;14;6
36;01/12/2019;17:58;CSA;Bahia;1;2;G. Santos Vasconcelo;R. Machado Marques;Estádio Rei Pelé;13;17;4;8;52%;48%;414;372;83%;82%;9;12;3;3;0;1;4;0;6;8
36;01/12/2019;18:00;Atlético-MG;Corinthians;2;1;V. Carmo Mancini;Coelho;Estádio Raimundo Sampaio;14;13;9;4;41%;59%;273;394;73%;81%;15;8;3;1;0;0;2;3;7;5
36;01/12/2019;19:00;Santos;Chapecoense;2;0;J. Sampaoli Moya;M. dos Santos Gonçalves;Estádio Urbano Caldeira;11;4;5;0;68%;32%;499;243;88%;78%;18;19;3;4;0;0;2;0;3;2
36;01/12/2019;19:00;Grêmio;São Paulo;3;0;Renato Gaúcho;F. Diniz Silva;Arena do Grêmio;13;10;4;1;42%;58%;375;521;80%;84%;15;16;0;0;0;0;0;1;1;5
36;02/12/2019;20:01;Vasco da Gama;Cruzeiro;1;0;V. Luxemburgo da Silva;A. Batista;Estádio Vasco da Gama;6;14;1;1;41%;59%;295;400;71%;80%;16;19;3;3;0;0;1;0;2;17
37;04/12/2019;19:01;Athletico-PR;Santos;1;0;E. de Barros;J. Sampaoli Moya;Estádio Joaquim Américo Guimarães;9;9;3;3;51%;49%;366;364;79%;83%;16;9;2;3;0;1;3;5;6;3
37;04/12/2019;19:31;Ceará SC;Corinthians;0;1;A. Fucks;Coelho;Arena Castelão;9;19;2;3;36%;64%;261;479;74%;86%;15;14;2;4;1;0;2;0;9;6
37;04/12/2019;19:30;Atlético-MG;Botafogo;2;0;V. Carmo Mancini;A. Valentim do Carmo Neto;Mineirão;27;13;8;6;48%;52%;419;446;81%;83%;11;10;1;3;0;0;2;1;11;8
37;04/12/2019;21:00;Chapecoense;CSA;3;0;M. dos Santos Gonçalves;G. Santos Vasconcelo;Arena Condá;19;10;6;3;56%;44%;468;369;87%;84%;21;13;1;1;0;1;1;1;2;5
37;04/12/2019;21:30;Fluminense;Fortaleza;0;0;M. de Oliveira;R. Ceni;Maracanã;13;13;3;4;59%;41%;560;411;87%;87%;16;9;1;0;1;1;0;1;6;1
37;04/12/2019;21:30;São Paulo;Internacional;2;1;M. Longo de Araújo;J. Mannarino;Morumbi;19;11;8;3;42%;58%;368;515;79%;83%;20;19;3;4;0;0;3;1;8;2
37;05/12/2019;19:15;Grêmio;Cruzeiro;2;0;Renato Gaúcho;A. Batista;Arena do Grêmio;14;13;7;2;63%;37%;580;342;86%;79%;11;21;0;3;0;1;1;1;5;6
37;05/12/2019;19:17;Palmeiras;Goiás;5;1;A. Lopes dos Santos;N. da Silveira Júnior;Estádio Brinco de Ouro;10;10;6;3;44%;56%;382;475;85%;87%;21;13;5;1;0;0;1;1;1;3
37;05/12/2019;19:19;Bahia;Vasco da Gama;1;1;R. Machado Marques;V. Luxemburgo da Silva;Itaipava Arena Fonte Nova;15;10;4;4;46%;54%;436;510;86%;89%;21;11;2;2;1;1;1;2;2;6
37;05/12/2019;20:03;Flamengo;Avaí;6;1;J. Pinheiro de Jesus;E. Spinassé Camillato;Maracanã;21;8;13;3;68%;32%;608;283;88%;71%;18;13;0;1;0;0;0;2;8;3
38;08/12/2019;16:00;Corinthians;Fluminense;1;2;Coelho;M. de Oliveira;Neo Química Arena;16;10;3;3;60%;40%;538;360;83%;76%;21;14;1;3;0;0;0;2;3;5
38;08/12/2019;16:02;Santos;Flamengo;4;0;J. Sampaoli Moya;J. Pinheiro de Jesus;Estádio Urbano Caldeira;21;5;8;1;51%;49%;391;386;82%;81%;12;15;2;3;0;0;4;0;3;5
38;08/12/2019;16:00;Botafogo;Ceará SC;1;1;A. Valentim do Carmo Neto;A. Fucks;Estádio Nilton Santos;15;14;2;2;51%;49%;394;382;84%;78%;12;19;0;2;0;0;0;2;3;6
38;08/12/2019;16:01;CSA;São Paulo;1;2;G. Santos Vasconcelo;F. Diniz Silva;Estádio Rei Pelé;24;13;6;4;42%;58%;349;493;88%;89%;17;24;1;2;0;1;1;1;6;4
38;08/12/2019;16:00;Internacional;Atlético-MG;2;1;J. Mannarino;V. Carmo Mancini;Estádio José Pinheiro Borda;20;10;7;4;65%;35%;470;272;83%;71%;11;16;4;1;0;0;2;1;18;3
38;08/12/2019;16:01;Cruzeiro;Palmeiras;0;2;A. Batista;A. Lopes dos Santos;Mineirão;9;8;3;5;57%;43%;505;384;86%;81%;11;11;0;1;0;0;1;2;4;3
38;08/12/2019;16:01;Goiás;Grêmio;3;2;N. da Silveira Júnior;Renato Gaúcho;Estádio do Governo do Estado de Goiás (Serra Dourada);18;15;6;6;45%;55%;309;392;79%;80%;21;8;1;1;0;0;1;2;7;4
38;08/12/2019;16:01;Vasco da Gama;Chapecoense;1;1;V. Luxemburgo da Silva;M. dos Santos Gonçalves;Maracanã;24;9;7;2;52%;48%;378;363;83%;84%;18;16;2;3;0;0;1;0;7;2
38;08/12/2019;16:08;Avaí;Athletico-PR;0;0;E. Spinassé Camillato;E. de Barros;Ressacada;;;;;;;;;;;;;;;;;;;;
38;08/12/2019;16:01;Fortaleza;Bahia;2;1;R. Ceni;R. Machado Marques;Arena Castelão;8;11;4;4;57%;43%;417;308;84%;75%;9;15;2;1;0;0;4;3;2;3
