rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_precisão_de_passe_casa;stat_precisão_de_passe_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
1;08/08/2020;19:00;Fortaleza;Athletico-PR;0;2;R. Ceni;D. Silvestre Júnior;Arena Castelão;11;13;3;5;43%;57%;414;549;86%;89%;14;10;3;2;1;0;1;1;4;4
1;08/08/2020;10:57;Coritiba;Internacional;0;1;E. de Souza Barroca;E. Coudet;Couto Pereira;2;11;0;4;42%;58%;382;504;74%;81%;11;21;3;4;0;0;3;2;2;6
1;08/08/2020;10:40;Sport Recife;Ceará SC;3;2;D. Pollo Barioni;A. Ferreira;Adelmar da Costa Carvalho;9;11;3;5;40%;60%;324;487;77%;82%;15;18;3;3;0;0;3;0;2;4
1;09/08/2020;16:02;Santos;Bragantino;1;1;A. Stival;F. de Oliveira Conceição;Estádio Urbano Caldeira;10;18;4;6;54%;46%;444;377;81%;80%;10;19;0;1;0;0;4;2;4;2
1;09/08/2020;16:00;Flamengo;Atlético-MG;0;1;D. Torrent Font;J. Sampaoli Moya;Maracanã;17;10;2;4;63%;37%;525;321;80%;71%;12;24;3;2;0;0;2;3;9;2
1;09/08/2020;19:00;Grêmio;Fluminense;1;0;Renato Gaúcho;O. Hellmann;Arena do Grêmio;15;10;4;4;53%;47%;496;447;80%;80%;24;16;2;3;0;0;2;1;6;3
1;30/09/2020;21:30;Corinthians;Atlético-GO;0;0;Coelho;V. Carmo Mancini;Neo Química Arena;12;18;4;6;54%;46%;461;397;83%;81%;18;12;2;0;0;0;4;2;4;7
1;30/09/2020;21:30;Botafogo;Bahia;1;2;P. Autuori de Mello;L. Venker de Menezes;Estádio Nilton Santos;15;12;2;4;62%;38%;502;322;86%;74%;18;14;2;3;1;0;0;1;8;5
1;03/12/2020;19:00;Goiás;São Paulo;0;3;G. Ramos da Silva;F. Diniz Silva;Estádio da Serrinha;9;15;3;6;41%;59%;324;466;75%;84%;16;19;3;0;0;0;0;1;2;9
1;26/01/2021;20:00;Palmeiras;Vasco da Gama;1;1;A. Moreira Ferreira;V. Luxemburgo da Silva;Allianz Parque;14;12;3;3;55%;45%;477;390;84%;78%;19;11;1;1;0;0;0;2;6;3
2;12/08/2020;09:43;Athletico-PR;Goiás;2;1;D. Silvestre Júnior;N. da Silveira Júnior;Estádio Joaquim Américo Guimarães;19;13;4;3;79%;21%;728;196;92%;72%;16;18;3;3;0;0;1;1;3;3
2;12/08/2020;19:16;Atlético-MG;Corinthians;3;2;J. Sampaoli Moya;T. Retzalff Nunes;Mineirão;25;8;13;5;56%;44%;515;426;81%;74%;19;11;0;1;0;0;3;1;8;4
2;12/08/2020;19:15;Bragantino;Botafogo;1;1;F. de Oliveira Conceição;P. Autuori de Mello;Nabizão;23;9;8;3;55%;45%;558;472;88%;82%;13;8;3;1;0;0;1;1;12;3
2;12/08/2020;20:30;Bahia;Coritiba;1;0;R. Machado Marques;E. de Souza Barroca;Estádio de Pituaçu;12;15;5;3;45%;55%;420;486;80%;85%;16;18;0;5;0;0;1;5;3;8
2;12/08/2020;20:31;Atlético-GO;Flamengo;3;0;V. Carmo Mancini;D. Torrent Font;Estádio Olímpico Pedro Ludovico Teixeira;13;9;7;3;34%;66%;284;555;72%;88%;15;19;1;1;0;1;2;1;11;5
2;12/08/2020;21:30;Ceará SC;Grêmio;1;1;A. Ferreira;Renato Gaúcho;Arena Castelão;11;14;5;8;42%;58%;421;571;80%;87%;17;7;3;1;0;0;1;0;1;7
2;12/08/2020;21:30;Fluminense;Palmeiras;1;1;O. Hellmann;V. Luxemburgo da Silva;Maracanã;10;9;1;1;52%;48%;430;400;82%;82%;20;31;3;3;0;0;3;0;3;3
2;13/08/2020;19:16;São Paulo;Fortaleza;1;0;F. Diniz Silva;R. Ceni;Morumbi;13;12;3;3;52%;48%;474;443;87%;85%;16;18;1;2;0;0;4;3;5;7
2;13/08/2020;19:32;Internacional;Santos;2;0;E. Coudet;A. Stival;Estádio José Pinheiro Borda;25;6;7;1;59%;41%;515;379;83%;79%;28;14;2;3;0;0;2;2;9;4
2;13/08/2020;20:00;Vasco da Gama;Sport Recife;2;0;R. Menezes Hubner;D. Pollo Barioni;Estádio Vasco da Gama;9;13;6;1;46%;54%;371;416;81%;84%;29;17;2;3;0;1;1;4;5;8
3;15/08/2020;19:00;Grêmio;Corinthians;0;0;Renato Gaúcho;T. Retzalff Nunes;Arena do Grêmio;24;5;8;2;47%;53%;491;571;86%;88%;16;14;2;3;0;0;0;0;7;5
3;15/08/2020;12:57;Coritiba;Flamengo;0;1;E. de Souza Barroca;D. Torrent Font;Couto Pereira;9;18;2;7;35%;65%;286;541;74%;88%;25;16;4;3;1;0;3;1;5;5
3;15/08/2020;21:30;Palmeiras;Goiás;1;1;V. Luxemburgo da Silva;N. da Silveira Júnior;Allianz Parque;12;11;3;5;65%;35%;668;369;86%;75%;11;16;1;3;0;0;0;0;6;2
3;16/08/2020;11:01;Atlético-MG;Ceará SC;2;0;J. Sampaoli Moya;A. Ferreira;Mineirão;11;13;6;1;61%;39%;475;309;82%;77%;14;16;2;4;0;0;2;0;4;0
3;16/08/2020;16:00;Bahia;Bragantino;2;1;R. Machado Marques;F. de Oliveira Conceição;Estádio de Pituaçu;10;16;4;3;42%;58%;381;505;76%;82%;16;16;1;1;0;0;2;1;3;7
3;16/08/2020;16:00;Vasco da Gama;São Paulo;2;1;R. Menezes Hubner;F. Diniz Silva;Estádio Vasco da Gama;8;11;3;5;40%;60%;379;559;82%;86%;16;15;2;5;0;0;1;1;3;4
3;16/08/2020;18:00;Fluminense;Internacional;2;1;O. Hellmann;E. Coudet;Maracanã;10;9;5;3;43%;57%;339;433;76%;78%;13;24;2;2;0;0;1;1;1;4
3;16/08/2020;19:00;Atlético-GO;Sport Recife;1;1;V. Carmo Mancini;D. Pollo Barioni;Estádio Olímpico Pedro Ludovico Teixeira;11;15;4;4;31%;69%;237;509;68%;82%;13;15;0;2;1;0;0;2;4;9
3;16/08/2020;19:30;Fortaleza;Botafogo;0;0;R. Ceni;P. Autuori de Mello;Arena Castelão;12;15;1;6;59%;41%;561;392;90%;87%;9;8;2;1;0;0;2;1;4;7
3;16/08/2020;19:46;Santos;Athletico-PR;3;1;A. Stival;L. Silvestre;Estádio Urbano Caldeira;11;12;6;2;32%;68%;290;587;77%;88%;9;22;1;1;0;0;0;0;2;6
4;19/08/2020;19:15;Flamengo;Grêmio;1;1;D. Torrent Font;Renato Gaúcho;Maracanã;8;10;2;2;61%;39%;596;390;87%;80%;17;20;3;3;0;0;1;3;1;2
4;19/08/2020;19:15;Bragantino;Fluminense;2;1;F. de Oliveira Conceição;O. Hellmann;Nabizão;13;9;3;4;52%;48%;438;406;82%;81%;19;14;5;5;0;0;2;0;6;4
4;19/08/2020;19:31;Athletico-PR;Palmeiras;0;1;D. Silvestre Júnior;V. Luxemburgo da Silva;Estádio Joaquim Américo Guimarães;6;10;0;3;56%;44%;459;362;80%;78%;23;20;5;0;0;0;0;3;5;8
4;19/08/2020;20:31;Goiás;Fortaleza;1;3;N. da Silveira Júnior;R. Ceni;Estádio da Serrinha;13;13;4;3;48%;52%;379;410;82%;79%;16;15;4;2;0;0;3;2;2;6
4;19/08/2020;20:29;Internacional;Atlético-GO;3;0;E. Coudet;V. Carmo Mancini;Estádio José Pinheiro Borda;11;7;5;1;58%;42%;452;337;84%;72%;19;17;3;3;1;0;1;2;4;3
4;19/08/2020;21:30;Corinthians;Coritiba;3;1;T. Retzalff Nunes;E. de Souza Barroca;Neo Química Arena;23;9;13;4;64%;36%;591;352;91%;82%;15;7;2;1;0;1;0;3;10;0
4;19/08/2020;21:30;Botafogo;Atlético-MG;2;1;P. Autuori de Mello;J. Sampaoli Moya;Estádio Nilton Santos;10;31;5;9;26%;74%;210;609;63%;87%;9;10;2;0;0;0;1;2;7;16
4;20/08/2020;19:15;Sport Recife;Santos;0;1;D. Pollo Barioni;A. Stival;Adelmar da Costa Carvalho;11;16;5;5;41%;59%;354;513;76%;85%;23;17;5;2;0;0;1;1;4;5
4;20/08/2020;20:00;Ceará SC;Vasco da Gama;0;3;A. Ferreira;R. Menezes Hubner;Arena Castelão;22;5;2;4;58%;42%;484;375;86%;81%;18;14;3;3;0;0;1;2;13;2
4;20/08/2020;20:00;São Paulo;Bahia;1;1;F. Diniz Silva;R. Machado Marques;Morumbi;25;8;5;5;68%;32%;634;304;90%;68%;14;16;2;2;0;0;4;1;5;6
5;22/08/2020;16:00;Athletico-PR;Fluminense;0;1;L. Porto Siqueira;O. Hellmann;Estádio Joaquim Américo Guimarães;14;9;5;2;66%;34%;610;326;87%;73%;21;12;4;3;0;0;1;2;7;2
5;22/08/2020;18:59;Internacional;Atlético-MG;1;0;E. Coudet;J. Sampaoli Moya;Estádio José Pinheiro Borda;6;11;3;1;33%;67%;306;620;62%;81%;20;21;1;2;0;0;3;1;2;5
5;22/08/2020;21:00;Goiás;Atlético-GO;2;0;G. Ramos da Silva;V. Carmo Mancini;Estádio da Serrinha;6;16;2;4;33%;67%;275;541;67%;82%;26;19;5;2;0;0;5;2;3;11
5;23/08/2020;11:03;Flamengo;Botafogo;1;1;D. Torrent Font;P. Autuori de Mello;Maracanã;15;7;5;1;67%;33%;637;314;88%;78%;15;17;3;3;0;0;0;2;5;4
5;23/08/2020;16:00;Vasco da Gama;Grêmio;0;0;R. Menezes Hubner;Renato Gaúcho;Estádio Vasco da Gama;10;14;3;4;46%;54%;414;474;80%;82%;23;17;5;2;0;0;1;0;6;4
5;23/08/2020;16:02;Palmeiras;Santos;2;1;V. Luxemburgo da Silva;A. Stival;Morumbi;17;8;5;1;48%;52%;369;383;79%;76%;21;15;5;2;0;1;4;0;5;6
5;23/08/2020;16:01;Bragantino;Coritiba;1;2;F. de Oliveira Conceição;M. Santos Batista Júnior;Nabizão;15;7;2;4;46%;54%;319;397;82%;75%;17;18;2;0;1;0;1;2;10;3
5;23/08/2020;18:59;Sport Recife;São Paulo;0;1;D. Pollo Barioni;F. Diniz Silva;Adelmar da Costa Carvalho;10;11;2;4;55%;45%;516;425;86%;84%;21;25;2;3;0;0;1;0;0;3
5;23/08/2020;20:00;Ceará SC;Bahia;2;0;A. Ferreira;R. Machado Marques;Arena Castelão;11;16;4;7;38%;62%;339;538;77%;84%;21;7;1;2;0;0;1;1;6;11
5;26/08/2020;21:30;Corinthians;Fortaleza;1;1;T. Retzalff Nunes;R. Ceni;Neo Química Arena;21;10;7;3;60%;40%;584;405;85%;81%;14;12;0;2;0;0;0;5;5;1
11;26/08/2020;19:00;São Paulo;Athletico-PR;1;0;F. Diniz Silva;D. Silvestre Júnior;Morumbi;15;5;5;3;57%;43%;605;464;87%;80%;13;16;2;1;0;0;3;1;4;1
11;16/09/2020;21:32;Corinthians;Bahia;3;2;Coelho;L. Venker de Menezes;Neo Química Arena;11;25;5;7;33%;67%;277;533;72%;88%;15;13;3;2;0;0;1;5;4;11
11;19/09/2020;19:01;Fortaleza;Internacional;1;0;R. Ceni;E. Coudet;Arena Castelão;12;11;3;1;42%;58%;318;420;76%;84%;9;20;1;3;0;0;2;2;3;7
11;19/09/2020;19:01;Bragantino;Ceará SC;4;2;M. Nogueira Barbieri;A. Ferreira;Nabizão;18;13;9;6;42%;58%;308;417;76%;82%;24;11;4;3;0;0;2;1;5;9
11;19/09/2020;21:00;Atlético-GO;Atlético-MG;3;4;V. Carmo Mancini;J. Sampaoli Moya;Estádio Olímpico Pedro Ludovico Teixeira;15;14;9;8;44%;56%;359;468;76%;84%;16;14;2;0;0;0;1;4;6;4
11;20/09/2020;16:00;Grêmio;Palmeiras;1;1;Renato Gaúcho;V. Luxemburgo da Silva;Arena do Grêmio;13;9;3;2;64%;36%;590;336;85%;76%;21;21;2;3;0;0;0;2;6;3
11;20/09/2020;16:00;Coritiba;Vasco da Gama;1;0;J. de Amorim Campos;T. Kosloski;Couto Pereira;11;11;2;3;55%;45%;497;415;86%;86%;14;15;1;2;0;0;3;0;6;6
11;20/09/2020;18:15;Botafogo;Santos;0;0;P. Autuori de Mello;A. Stival;Estádio Nilton Santos;7;21;1;6;44%;56%;321;416;76%;83%;15;13;4;2;0;0;0;1;8;10
11;20/09/2020;20:29;Sport Recife;Fluminense;1;0;J. Ribeiro Ventura;O. Hellmann;Adelmar da Costa Carvalho;8;18;3;4;26%;74%;251;700;69%;87%;10;9;0;1;0;0;3;3;5;8
11;13/10/2020;17:59;Flamengo;Goiás;2;1;D. Torrent Font;E. Alves Moreira;Maracanã;31;7;12;4;66%;34%;562;299;85%;67%;12;12;1;4;0;0;1;4;9;4
6;29/08/2020;17:00;Botafogo;Internacional;0;2;P. Autuori de Mello;E. Coudet;Estádio Nilton Santos;7;7;2;4;47%;53%;471;542;85%;87%;14;24;3;1;0;0;2;2;5;3
6;29/08/2020;19:00;Fluminense;Vasco da Gama;2;1;O. Hellmann;R. Menezes Hubner;Maracanã;12;9;3;4;46%;54%;452;527;85%;84%;19;16;4;1;0;1;1;1;2;4
6;29/08/2020;19:00;Bahia;Palmeiras;1;1;R. Machado Marques;V. Luxemburgo da Silva;Estádio de Pituaçu;9;11;1;5;49%;51%;429;456;82%;82%;15;16;2;2;0;0;1;4;8;2
6;29/08/2020;21:00;Fortaleza;Bragantino;3;0;R. Ceni;F. de Oliveira Conceição;Arena Castelão;13;5;6;2;59%;41%;571;395;87%;83%;22;10;2;2;0;1;0;1;3;4
6;30/08/2020;11:00;São Paulo;Corinthians;2;1;F. Diniz Silva;T. Retzalff Nunes;Morumbi;14;7;5;5;54%;46%;442;388;85%;80%;16;22;3;0;0;0;2;1;7;4
6;30/08/2020;16:01;Coritiba;Sport Recife;1;0;J. de Amorim Campos;J. Ribeiro Ventura;Couto Pereira;13;6;3;2;59%;41%;562;387;85%;79%;14;19;1;4;0;0;0;1;5;2
6;30/08/2020;16:00;Santos;Flamengo;0;1;A. Stival;D. Torrent Font;Estádio Urbano Caldeira;22;10;6;6;53%;47%;429;399;85%;80%;14;26;6;7;0;0;5;1;9;2
6;30/08/2020;18:01;Atlético-GO;Ceará SC;0;2;V. Carmo Mancini;A. Ferreira;Estádio Olímpico Pedro Ludovico Teixeira;14;13;4;5;55%;45%;361;308;79%;73%;16;11;1;2;1;0;1;2;4;4
6;18/11/2020;19:00;Atlético-MG;Athletico-PR;0;2;L. Calixto Zago;P. Autuori de Mello;Mineirão;21;10;6;6;65%;35%;550;317;87%;76%;8;24;1;2;0;0;1;1;9;1
6;30/11/2020;18:00;Grêmio;Goiás;2;1;Renato Gaúcho;A. César;Arena do Grêmio;26;5;10;2;66%;34%;680;353;90%;81%;15;17;2;2;0;0;2;1;8;1
7;02/09/2020;19:02;Ceará SC;Fortaleza;1;0;A. Ferreira;R. Ceni;Arena Castelão;9;5;4;0;27%;73%;231;620;70%;85%;22;18;2;2;0;0;4;2;2;6
7;02/09/2020;19:15;Fluminense;Atlético-GO;1;1;O. Hellmann;V. Carmo Mancini;Maracanã;11;15;4;3;43%;57%;368;468;78%;84%;14;16;2;1;1;0;0;1;2;9
7;02/09/2020;19:16;Goiás;Corinthians;1;2;T. Mendes Larghi;T. Retzalff Nunes;Estádio da Serrinha;11;11;3;4;46%;54%;446;511;84%;87%;16;12;1;3;0;0;1;0;3;6
7;02/09/2020;20:30;Botafogo;Coritiba;0;0;P. Autuori de Mello;J. de Amorim Campos;Estádio Nilton Santos;17;7;6;3;55%;45%;519;433;84%;80%;23;21;1;1;0;0;1;0;6;6
7;02/09/2020;20:31;Athletico-PR;Bragantino;1;1;E. de Barros;M. Freitas Rocha da Silva;Estádio Joaquim Américo Guimarães;11;18;5;3;58%;42%;503;354;83%;77%;15;12;2;2;0;0;1;0;2;8
7;02/09/2020;20:30;Bahia;Flamengo;3;5;R. Machado Marques;D. Torrent Font;Estádio de Pituaçu;14;20;6;9;41%;59%;459;647;83%;86%;8;17;1;2;0;0;2;2;5;6
7;02/09/2020;21:29;Palmeiras;Internacional;1;1;V. Luxemburgo da Silva;E. Coudet;Allianz Parque;11;8;1;2;48%;52%;372;403;73%;75%;21;23;3;5;0;0;1;0;5;4
7;02/09/2020;21:29;Santos;Vasco da Gama;2;2;A. Stival;R. Menezes Hubner;Estádio Urbano Caldeira;13;9;5;3;63%;37%;423;267;85%;76%;17;21;2;3;0;0;2;1;9;2
7;03/09/2020;19:01;Grêmio;Sport Recife;1;2;Renato Gaúcho;J. Ribeiro Ventura;Arena do Grêmio;29;5;7;3;73%;27%;680;277;86%;60%;10;11;1;5;0;0;1;1;11;1
7;03/09/2020;20:00;Atlético-MG;São Paulo;3;0;J. Sampaoli Moya;F. Diniz Silva;Mineirão;14;13;8;4;52%;48%;496;468;82%;78%;18;11;0;0;0;0;3;1;5;3
8;05/09/2020;16:59;Flamengo;Fortaleza;2;1;D. Torrent Font;R. Ceni;Maracanã;18;4;8;2;62%;38%;517;329;88%;80%;12;21;1;1;0;0;3;4;11;3
8;05/09/2020;19:00;Corinthians;Botafogo;2;2;T. Retzalff Nunes;P. Autuori de Mello;Neo Química Arena;15;13;6;3;61%;39%;545;339;87%;81%;18;10;3;1;0;0;1;2;12;6
8;05/09/2020;13:00;Ceará SC;Santos;0;1;A. Ferreira;A. Stival;Arena Castelão;16;7;8;4;61%;39%;425;269;83%;75%;21;16;2;4;2;2;0;3;7;5
8;06/09/2020;11:01;Bragantino;Palmeiras;1;2;M. Nogueira Barbieri;V. Luxemburgo da Silva;Nabizão;20;14;4;4;38%;62%;350;581;78%;85%;23;12;1;3;1;0;1;2;5;3
8;06/09/2020;16:00;Internacional;Bahia;2;2;E. Coudet;C. Prates;Estádio José Pinheiro Borda;9;9;5;4;62%;38%;528;326;84%;69%;11;12;2;3;0;0;1;2;8;5
8;06/09/2020;16:01;São Paulo;Fluminense;3;1;F. Diniz Silva;O. Hellmann;Morumbi;15;10;3;4;51%;49%;463;451;80%;80%;21;13;3;0;0;0;0;2;3;2
8;06/09/2020;18:00;Vasco da Gama;Athletico-PR;1;0;R. Menezes Hubner;E. de Barros;Estádio Vasco da Gama;8;14;2;4;32%;68%;293;603;75%;86%;7;16;1;1;0;0;2;1;3;2
8;06/09/2020;18:59;Atlético-GO;Grêmio;1;1;V. Carmo Mancini;Renato Gaúcho;Estádio Olímpico Pedro Ludovico Teixeira;8;6;2;2;49%;51%;459;471;85%;83%;16;13;1;2;0;1;0;1;3;3
8;06/09/2020;20:32;Sport Recife;Goiás;2;1;J. Ribeiro Ventura;T. Mendes Larghi;Adelmar da Costa Carvalho;17;10;6;4;53%;47%;486;453;83%;84%;18;17;1;0;0;0;1;0;9;4
8;06/09/2020;20:32;Coritiba;Atlético-MG;0;1;J. de Amorim Campos;J. Sampaoli Moya;Couto Pereira;13;21;3;2;47%;53%;440;476;80%;85%;14;19;1;3;0;0;0;2;4;4
9;09/09/2020;17:30;Athletico-PR;Botafogo;1;1;E. de Barros;P. Autuori de Mello;Estádio Joaquim Américo Guimarães;17;11;3;5;62%;38%;509;310;89%;81%;19;10;1;0;0;0;3;2;7;3
9;09/09/2020;18:00;Fortaleza;Sport Recife;1;0;R. Ceni;J. Ribeiro Ventura;Arena Castelão;12;4;4;1;53%;47%;410;383;87%;82%;27;14;5;1;0;0;0;2;6;1
9;09/09/2020;18:03;Goiás;Coritiba;3;3;T. Mendes Larghi;J. de Amorim Campos;Estádio da Serrinha;18;13;6;3;55%;45%;459;396;86%;82%;27;13;4;2;1;1;0;2;9;2
9;09/09/2020;19:15;São Paulo;Bragantino;1;1;F. Diniz Silva;M. Nogueira Barbieri;Morumbi;14;10;5;2;60%;40%;491;341;85%;74%;18;18;4;2;0;0;5;2;5;1
9;09/09/2020;21:30;Fluminense;Flamengo;1;2;O. Hellmann;D. Torrent Font;Maracanã;17;13;3;6;47%;53%;445;508;83%;87%;15;16;1;1;0;0;1;2;7;6
9;09/09/2020;21:30;Santos;Atlético-MG;3;1;A. Stival;J. Sampaoli Moya;Estádio Urbano Caldeira;8;16;4;4;41%;59%;300;424;76%;79%;11;15;1;2;0;1;4;1;4;5
9;10/09/2020;19:15;Internacional;Ceará SC;2;0;E. Coudet;A. Ferreira;Estádio José Pinheiro Borda;17;6;9;1;62%;38%;517;317;81%;68%;15;16;0;2;0;0;1;1;10;3
9;10/09/2020;19:14;Corinthians;Palmeiras;0;2;T. Retzalff Nunes;V. Luxemburgo da Silva;Neo Química Arena;10;21;4;8;55%;45%;517;437;90%;88%;13;16;2;2;2;0;1;2;5;6
9;10/09/2020;19:16;Bahia;Grêmio;0;2;C. Prates;Renato Gaúcho;Estádio de Pituaçu;17;18;6;6;51%;49%;474;479;90%;87%;12;9;1;2;1;1;1;2;8;4
9;10/09/2020;21:00;Vasco da Gama;Atlético-GO;1;2;R. Menezes Hubner;V. Carmo Mancini;Estádio Vasco da Gama;9;13;5;7;55%;45%;471;380;83%;81%;15;23;2;1;1;0;0;1;1;4
10;12/09/2020;16:29;Athletico-PR;Coritiba;1;0;E. de Barros;J. de Amorim Campos;Estádio Joaquim Américo Guimarães;10;5;2;1;43%;57%;349;463;86%;85%;21;12;4;0;0;1;3;3;9;6
10;12/09/2020;18:59;Santos;São Paulo;2;2;A. Stival;F. Diniz Silva;Estádio Urbano Caldeira;10;12;5;6;55%;45%;412;338;81%;81%;18;20;3;2;0;0;1;3;5;2
10;13/09/2020;16:00;Fluminense;Corinthians;2;1;O. Hellmann;Coelho;Maracanã;15;9;3;3;48%;52%;352;378;82%;84%;14;15;2;4;1;0;0;2;5;8
10;13/09/2020;16:00;Grêmio;Fortaleza;1;1;Renato Gaúcho;R. Ceni;Arena do Grêmio;14;3;3;2;57%;43%;532;424;89%;87%;11;13;1;2;1;1;2;0;6;2
10;13/09/2020;18:00;Atlético-MG;Bragantino;2;1;J. Desio;M. Nogueira Barbieri;Mineirão;14;12;7;4;64%;36%;556;306;85%;75%;13;18;1;1;0;0;5;0;8;3
10;13/09/2020;18:00;Bahia;Atlético-GO;0;1;L. Venker de Menezes;V. Carmo Mancini;Estádio de Pituaçu;9;12;2;4;53%;47%;429;380;79%;79%;16;20;2;2;1;0;5;1;5;5
10;13/09/2020;18:00;Ceará SC;Flamengo;2;0;A. Ferreira;D. Torrent Font;Arena Castelão;8;11;3;2;37%;63%;342;570;73%;84%;8;6;1;0;0;0;2;2;5;8
10;13/09/2020;18:01;Goiás;Internacional;1;0;T. Mendes Larghi;E. Coudet;Estádio da Serrinha;6;15;1;4;21%;79%;170;572;62%;90%;10;14;4;3;1;0;1;5;0;12
10;13/09/2020;19:46;Palmeiras;Sport Recife;2;2;V. Luxemburgo da Silva;J. Ribeiro Ventura;Allianz Parque;20;9;7;4;64%;36%;567;327;87%;76%;15;12;1;3;1;1;3;1;6;2
10;13/09/2020;20:29;Botafogo;Vasco da Gama;2;3;P. Autuori de Mello;R. Menezes Hubner;Estádio Nilton Santos;25;14;9;6;49%;51%;426;443;83%;81%;18;8;2;2;0;0;0;2;5;4
12;23/09/2020;21:30;Sport Recife;Corinthians;1;0;J. Ribeiro Ventura;Coelho;Adelmar da Costa Carvalho;9;16;2;2;47%;53%;451;486;82%;86%;11;15;3;4;0;0;1;2;3;8
12;26/09/2020;18:59;Athletico-PR;Bahia;1;0;E. de Barros;L. Venker de Menezes;Estádio Joaquim Américo Guimarães;13;14;3;4;56%;44%;528;410;84%;81%;20;11;4;1;0;0;2;4;1;6
12;26/09/2020;19:00;Internacional;São Paulo;1;1;E. Coudet;F. Diniz Silva;Estádio José Pinheiro Borda;4;19;1;6;42%;58%;401;536;75%;82%;16;16;2;0;1;0;3;0;1;4
12;26/09/2020;21:00;Atlético-MG;Grêmio;3;1;J. Sampaoli Moya;Renato Gaúcho;Mineirão;20;9;6;4;54%;46%;478;408;83%;80%;20;11;1;1;0;0;0;0;9;4
12;27/09/2020;11:01;Vasco da Gama;Bragantino;1;1;R. Menezes Hubner;M. Nogueira Barbieri;Estádio Vasco da Gama;11;12;1;3;58%;42%;511;363;89%;83%;9;16;2;1;0;0;4;1;2;5
12;27/09/2020;16:22;Palmeiras;Flamengo;1;1;V. Luxemburgo da Silva;J. Guerrero;Allianz Parque;17;10;7;4;60%;40%;493;335;87%;81%;14;16;4;2;0;0;1;0;5;4
12;27/09/2020;18:18;Ceará SC;Goiás;2;2;A. Ferreira;T. Mendes Larghi;Arena Castelão;19;10;5;7;60%;40%;411;286;79%;71%;13;14;3;4;0;0;9;3;11;7
12;27/09/2020;18:14;Atlético-GO;Botafogo;1;1;V. Carmo Mancini;P. Autuori de Mello;Estádio Olímpico Pedro Ludovico Teixeira;10;16;2;5;54%;46%;406;359;84%;81%;16;12;2;3;0;0;2;0;7;5
12;27/09/2020;20:30;Santos;Fortaleza;1;1;A. Stival;R. Ceni;Estádio Urbano Caldeira;15;12;6;3;55%;45%;416;369;86%;85%;12;20;1;1;0;0;1;1;9;5
12;28/09/2020;20:00;Fluminense;Coritiba;4;0;O. Hellmann;J. de Amorim Campos;Estádio Nilton Santos;15;10;7;1;43%;57%;409;532;84%;86%;16;19;1;1;0;1;0;3;5;4
13;03/10/2020;17:00;Grêmio;Internacional;1;1;Renato Gaúcho;E. Coudet;Arena do Grêmio;14;8;5;2;46%;54%;388;453;77%;79%;15;16;0;1;1;1;1;1;5;5
13;03/10/2020;19:00;Palmeiras;Ceará SC;2;1;V. Luxemburgo da Silva;A. Ferreira;Allianz Parque;28;10;11;5;64%;36%;560;319;85%;74%;10;20;1;4;0;0;1;0;9;4
13;03/10/2020;21:01;Bragantino;Corinthians;0;0;M. Nogueira Barbieri;Coelho;Nabizão;10;12;2;4;40%;60%;377;555;80%;86%;18;13;1;2;0;0;1;1;3;8
13;04/10/2020;11:00;Botafogo;Fluminense;1;1;B. Lazaroni;O. Hellmann;Estádio Nilton Santos;17;8;7;5;52%;48%;385;365;80%;78%;20;21;0;1;0;0;0;2;7;4
13;04/10/2020;16:00;Coritiba;São Paulo;1;1;J. de Amorim Campos;F. Diniz Silva;Couto Pereira;3;19;1;5;25%;75%;234;671;64%;88%;13;12;2;3;0;0;0;2;2;11
13;04/10/2020;16:00;Flamengo;Athletico-PR;3;1;J. Gris Vila;E. de Barros;Maracanã;13;10;7;3;55%;45%;446;376;84%;80%;18;22;3;4;0;0;2;2;4;5
13;04/10/2020;18:16;Fortaleza;Atlético-GO;0;0;R. Ceni;V. Carmo Mancini;Arena Castelão;16;7;5;2;60%;40%;517;350;85%;78%;8;14;5;5;0;0;1;0;8;1
13;04/10/2020;18:14;Goiás;Santos;2;3;E. Alves Moreira;A. Stival;Estádio da Serrinha;14;10;4;4;55%;45%;384;317;83%;77%;16;15;3;3;1;1;4;0;2;4
13;04/10/2020;18:15;Bahia;Sport Recife;1;2;L. Venker de Menezes;J. Ribeiro Ventura;Estádio de Pituaçu;24;5;11;2;60%;40%;488;361;82%;72%;15;13;2;3;0;0;2;0;11;0
13;04/10/2020;09:02;Atlético-MG;Vasco da Gama;4;1;J. Sampaoli Moya;R. Menezes Hubner;Mineirão;;;;;;;;;;;;;;;;;;;;
14;07/10/2020;18:59;Corinthians;Santos;1;1;Coelho;A. Stival;Neo Química Arena;13;6;4;2;62%;38%;558;337;85%;76%;19;16;2;2;0;0;0;0;6;3
