rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
28;27/09/2015;18:30;Cruzeiro;Coritiba;2;0;L. Venker de Menezes;N. da Silveira Júnior;Mineirão;7;16;0;0;49%;51%;458;446;13;13;0;1;1;1;0;3;3;6
29;03/10/2015;18:30;Internacional;Sport Recife;2;1;A. Fucks;Falcao;Estádio José Pinheiro Borda;21;9;0;0;51%;49%;376;382;16;11;2;2;0;1;3;1;8;4
29;03/10/2015;18:31;Coritiba;Atlético-MG;0;3;N. da Silveira Júnior;L. Culpi;Couto Pereira;14;10;0;0;49%;51%;412;443;6;11;1;2;0;0;4;0;9;1
29;03/10/2015;21:00;São Paulo;Athletico-PR;1;0;J. Osorio;S. de Oliveira Vieira;Morumbi;11;8;0;0;58%;42%;464;342;12;16;1;3;0;0;4;1;4;0
29;04/10/2015;11:04;Avaí;Vasco da Gama;1;1;G. Kleina;J. de Amorim Campos;Ressacada;14;8;0;0;41%;59%;289;444;18;18;4;6;1;2;2;5;6;3
29;04/10/2015;11:01;Flamengo;Joinville;2;0;O. de Oliveira Filho;P. Lopes de Gusmão;Maracanã;21;4;0;0;70%;30%;478;217;17;27;2;3;0;0;8;0;9;2
29;04/10/2015;16:03;Santos;Fluminense;3;1;D. Silvestre Júnior;E. Baptista;Estádio Urbano Caldeira;19;11;0;0;54%;46%;442;386;24;12;3;2;0;0;9;0;6;4
29;04/10/2015;16:01;Cruzeiro;Grêmio;0;0;L. Venker de Menezes;R. Machado Marques;Mineirão;18;3;0;0;46%;54%;436;526;9;15;3;3;0;0;4;0;3;5
29;04/10/2015;16:00;Goiás;Figueirense;2;3;A. Alves da Silva Neto;H. Coutinho;Estádio do Governo do Estado de Goiás (Serra Dourada);19;13;0;0;62%;38%;423;267;15;11;1;5;0;1;0;3;4;5
29;04/10/2015;16:02;Ponte Preta;Corinthians;2;2;D. Ghidoni Junior;A. Bacchi;Moisés Lucarelli;10;13;0;0;42%;58%;320;445;17;15;1;4;1;0;6;1;8;7
29;04/10/2015;18:32;Chapecoense;Palmeiras;5;1;A. Ferreira;M. de Oliveira Santos;Arena Condá;13;10;0;0;48%;52%;314;336;17;17;0;5;0;0;0;2;2;7
30;14/10/2015;19:30;Atlético-MG;Internacional;2;1;L. Culpi;A. Fucks;Estádio Raimundo Sampaio;20;6;0;0;59%;41%;488;352;14;11;2;3;0;0;3;2;5;3
30;14/10/2015;19:30;Sport Recife;Avaí;3;0;Falcao;G. Kleina;Adelmar da Costa Carvalho;13;7;0;0;59%;41%;517;375;8;16;2;5;0;0;2;1;9;0
30;14/10/2015;21:00;Joinville;Coritiba;3;1;P. Lopes de Gusmão;N. da Silveira Júnior;Arena Joinville;13;13;0;0;42%;58%;293;407;23;16;6;1;0;0;0;4;4;4
30;14/10/2015;21:00;Figueirense;Flamengo;3;0;H. Coutinho;O. de Oliveira Filho;Orlando Scarpelli;15;11;0;0;33%;67%;228;479;14;10;1;1;0;0;1;2;4;3
30;14/10/2015;21:00;Palmeiras;Ponte Preta;0;1;M. de Oliveira Santos;F. Moreira;Allianz Parque;16;9;0;0;59%;41%;404;306;18;17;2;3;0;0;1;0;8;6
30;14/10/2015;22:00;Fluminense;São Paulo;2;0;E. Baptista;D. Ghidoni Junior;Maracanã;7;10;3;1;42%;58%;340;462;16;21;0;4;0;0;1;2;3;5
30;14/10/2015;22:01;Athletico-PR;Cruzeiro;2;2;C. Borges dos Santos;L. Venker de Menezes;Estádio Joaquim Américo Guimarães;5;19;0;0;51%;49%;384;365;20;7;5;2;0;0;3;5;0;11
30;15/10/2015;19:31;Vasco da Gama;Chapecoense;1;1;J. de Amorim Campos;A. Ferreira;Maracanã;12;10;0;0;57%;43%;388;306;16;19;4;5;0;0;2;1;8;0
30;15/10/2015;19:30;Corinthians;Goiás;3;0;A. Bacchi;A. Alves da Silva Neto;Neo Química Arena;17;13;0;0;63%;37%;620;367;9;10;1;5;0;0;3;6;6;4
30;15/10/2015;21:01;Grêmio;Santos;1;0;R. Machado Marques;D. Silvestre Júnior;Arena do Grêmio;14;12;0;0;49%;51%;462;474;14;4;3;3;0;1;0;1;9;11
31;17/10/2015;18:34;Avaí;Palmeiras;1;3;G. Kleina;M. de Oliveira Santos;Ressacada;11;17;0;0;54%;46%;379;330;14;29;3;4;0;0;2;1;1;5
31;17/10/2015;21:01;Joinville;Figueirense;1;0;P. Lopes de Gusmão;H. Coutinho;Arena Joinville;14;14;0;0;45%;55%;280;348;24;16;1;3;1;0;4;2;5;3
31;18/10/2015;11:04;Ponte Preta;Coritiba;3;0;F. Moreira;N. da Silveira Júnior;Moisés Lucarelli;17;9;10;3;46%;54%;369;428;30;27;3;3;0;0;2;2;6;2
31;18/10/2015;11:00;Cruzeiro;Fluminense;2;0;L. Venker de Menezes;E. Baptista;Mineirão;21;6;8;0;49%;51%;426;430;13;14;2;1;0;0;1;0;7;3
31;18/10/2015;16:00;Athletico-PR;Corinthians;1;4;C. Borges dos Santos;A. Bacchi;Estádio Joaquim Américo Guimarães;11;12;0;0;56%;44%;470;389;11;12;2;1;0;0;5;1;7;5
31;18/10/2015;16:01;Flamengo;Internacional;0;1;O. de Oliveira Filho;A. Fucks;Maracanã;17;8;0;0;63%;37%;459;286;19;24;0;2;0;0;0;0;5;1
31;18/10/2015;16:00;São Paulo;Vasco da Gama;2;2;D. Ghidoni Junior;J. de Amorim Campos;Morumbi;17;16;0;0;48%;52%;401;427;11;16;1;1;1;0;3;2;4;7
31;18/10/2015;16:59;Grêmio;Chapecoense;2;3;R. Machado Marques;A. Ferreira;Arena do Grêmio;15;21;0;0;57%;43%;489;369;17;13;3;2;0;1;2;1;5;3
31;18/10/2015;16:59;Santos;Goiás;3;1;D. Silvestre Júnior;A. Alves da Silva Neto;Estádio Urbano Caldeira;16;10;0;0;61%;39%;559;374;9;8;0;1;0;0;4;1;3;1
31;18/10/2015;18:29;Sport Recife;Atlético-MG;4;1;Falcao;L. Culpi;Arena de Pernambuco;11;7;0;0;44%;56%;429;545;13;8;0;0;0;1;1;1;4;7
32;24/10/2015;17:00;Fluminense;Athletico-PR;0;1;E. Baptista;C. Borges dos Santos;Maracanã;20;12;9;4;54%;46%;478;427;4;21;1;3;0;0;2;1;7;5
32;24/10/2015;18:31;Internacional;Joinville;1;0;A. Fucks;P. Lopes de Gusmão;Estádio José Pinheiro Borda;15;9;0;0;62%;38%;461;279;11;18;1;2;0;0;5;1;4;4
32;24/10/2015;18:31;Figueirense;Santos;0;0;H. Coutinho;D. Silvestre Júnior;Orlando Scarpelli;16;8;0;0;38%;62%;281;485;24;20;5;2;0;0;3;1;4;4
32;24/10/2015;21:01;Palmeiras;Sport Recife;0;2;M. de Oliveira Santos;Falcao;Estádio Municipal Paulo Machado de Carvalho;14;9;0;0;53%;47%;452;433;15;9;2;1;0;0;1;1;11;1
32;25/10/2015;17:01;Corinthians;Flamengo;1;0;A. Bacchi;O. de Oliveira Filho;Neo Química Arena;8;8;0;0;56%;44%;509;397;19;20;3;1;0;1;1;6;1;6
32;25/10/2015;17:07;Coritiba;São Paulo;1;2;N. da Silveira Júnior;D. Ghidoni Junior;Couto Pereira;12;15;0;0;40%;60%;344;525;17;21;4;3;1;0;2;1;3;3
32;25/10/2015;16:59;Chapecoense;Avaí;0;0;A. Ferreira;G. Kleina;Arena Condá;10;12;0;0;53%;47%;397;367;17;16;1;2;0;0;1;1;2;4
32;25/10/2015;17:01;Vasco da Gama;Grêmio;0;0;J. de Amorim Campos;R. Machado Marques;Maracanã;20;11;0;0;53%;47%;454;416;12;16;1;2;0;0;4;4;3;9
32;25/10/2015;17:59;Goiás;Cruzeiro;0;1;D. Sérgio;L. Venker de Menezes;Estádio do Governo do Estado de Goiás (Serra Dourada);17;15;0;0;44%;56%;363;485;14;11;4;4;0;0;0;0;8;5
32;25/10/2015;19:30;Atlético-MG;Ponte Preta;2;1;L. Culpi;F. Moreira;Estádio Raimundo Sampaio;17;7;0;0;59%;41%;552;409;15;12;2;1;0;0;0;2;6;5
33;31/10/2015;17:00;São Paulo;Sport Recife;3;0;D. Ghidoni Junior;Falcao;Morumbi;16;9;0;0;57%;43%;541;415;10;15;1;2;0;0;3;2;4;2
33;31/10/2015;19:31;Avaí;Cruzeiro;1;1;G. Kleina;L. Venker de Menezes;Ressacada;10;15;0;0;51%;49%;315;325;16;16;3;3;0;0;1;0;4;3
33;31/10/2015;19:31;Ponte Preta;Joinville;1;0;F. Moreira;P. Lopes de Gusmão;Moisés Lucarelli;2;11;0;0;51%;49%;354;330;20;17;3;5;0;0;2;0;7;4
33;31/10/2015;21:02;Coritiba;Figueirense;1;1;N. da Silveira Júnior;H. Coutinho;Couto Pereira;11;6;0;0;64%;36%;424;247;13;29;2;5;0;0;3;2;7;6
33;01/11/2015;17:01;Chapecoense;Athletico-PR;0;0;A. Ferreira;C. Borges dos Santos;Arena Condá;17;5;0;0;56%;44%;402;341;13;12;3;4;0;1;2;1;7;4
33;01/11/2015;17:01;Santos;Palmeiras;2;1;D. Silvestre Júnior;M. de Oliveira Santos;Estádio Urbano Caldeira;13;8;0;0;46%;54%;281;325;15;18;3;3;0;1;6;3;6;4
33;01/11/2015;17:00;Grêmio;Flamengo;2;0;R. Machado Marques;O. de Oliveira Filho;Arena do Grêmio;11;6;0;0;52%;48%;506;474;12;12;0;0;0;1;0;1;6;1
33;01/11/2015;17:00;Atlético-MG;Corinthians;0;3;L. Culpi;A. Bacchi;Estádio Raimundo Sampaio;16;9;0;0;59%;41%;497;363;11;15;1;0;0;0;5;1;11;2
33;01/11/2015;18:03;Vasco da Gama;Fluminense;0;1;J. de Amorim Campos;E. Baptista;Estádio Nilton Santos;13;14;3;5;48%;52%;444;472;18;22;2;4;0;1;0;2;13;5
33;01/11/2015;19:30;Goiás;Internacional;2;1;D. Sérgio;A. Fucks;Estádio do Governo do Estado de Goiás (Serra Dourada);14;14;0;0;34%;66%;267;520;16;12;3;3;0;0;3;2;4;5
34;07/11/2015;16:59;Internacional;Ponte Preta;1;0;A. Fucks;F. Moreira;Estádio José Pinheiro Borda;11;13;0;0;55%;45%;439;360;20;20;2;4;0;0;0;4;4;6
34;07/11/2015;19:29;Corinthians;Coritiba;2;1;A. Bacchi;E. Pacheco;Neo Química Arena;10;10;0;0;67%;33%;698;331;5;17;0;3;0;0;1;2;6;7
34;07/11/2015;19:34;Athletico-PR;Avaí;2;1;C. Borges dos Santos;G. Kleina;Estádio Joaquim Américo Guimarães;18;21;0;0;59%;41%;467;322;21;10;1;2;0;0;1;1;7;4
34;07/11/2015;21:00;Fluminense;Chapecoense;2;3;E. Baptista;A. Ferreira;Maracanã;13;18;5;3;60%;40%;522;351;12;14;3;3;0;0;3;2;6;5
34;08/11/2015;17:02;Palmeiras;Vasco da Gama;0;2;M. de Oliveira Santos;J. de Amorim Campos;Allianz Parque;15;9;0;0;57%;43%;422;333;29;13;1;4;0;0;1;3;8;2
34;08/11/2015;16:59;Flamengo;Goiás;4;1;O. de Oliveira Filho;D. Sérgio;Maracanã;13;11;0;0;65%;35%;581;323;16;14;1;0;0;0;4;1;5;2
34;08/11/2015;17:00;Cruzeiro;São Paulo;2;1;L. Venker de Menezes;D. Ghidoni Junior;Mineirão;18;13;0;0;44%;56%;446;577;5;12;1;2;0;0;4;0;6;2
34;08/11/2015;17:00;Figueirense;Atlético-MG;0;1;H. Coutinho;L. Culpi;Orlando Scarpelli;13;13;0;0;31%;69%;243;562;14;13;2;4;0;0;4;2;10;6
34;08/11/2015;18:01;Joinville;Santos;0;0;P. Lopes de Gusmão;D. Silvestre Júnior;Arena Joinville;9;11;0;0;55%;45%;237;203;22;19;3;2;1;0;3;8;11;7
34;08/11/2015;19:31;Sport Recife;Grêmio;1;0;Falcao;R. Machado Marques;Adelmar da Costa Carvalho;13;8;0;0;48%;52%;426;460;8;16;2;3;0;1;1;2;8;4
35;15/11/2015;17:02;Cruzeiro;Sport Recife;3;0;L. Venker de Menezes;Falcao;Mineirão;21;15;0;0;47%;53%;369;410;13;15;2;4;0;0;3;3;13;13
35;18/11/2015;19:30;Goiás;Coritiba;1;3;D. Sérgio;E. Pacheco;Estádio do Governo do Estado de Goiás (Serra Dourada);12;11;0;0;62%;38%;484;316;20;18;1;1;0;0;4;0;5;3
35;18/11/2015;21:01;Ponte Preta;Figueirense;0;1;F. Moreira;H. Coutinho;Moisés Lucarelli;13;7;0;0;68%;32%;534;262;18;24;4;4;0;0;3;2;5;1
35;18/11/2015;21:04;Avaí;Joinville;2;1;R. Maia Cabral;P. Lopes de Gusmão;Ressacada;11;14;0;0;40%;60%;265;392;12;13;4;1;0;0;1;0;6;8
35;18/11/2015;21:03;Athletico-PR;Palmeiras;3;3;C. Borges dos Santos;M. de Oliveira Santos;Estádio Joaquim Américo Guimarães;14;12;0;0;47%;53%;363;395;13;15;2;4;0;2;5;4;1;4
35;19/11/2015;19:31;Grêmio;Fluminense;1;0;R. Machado Marques;E. Baptista;Arena do Grêmio;21;8;0;0;63%;37%;499;293;20;21;3;4;0;1;3;2;9;4
35;19/11/2015;20:21;Chapecoense;Internacional;1;0;A. Ferreira;A. Fucks;Arena Condá;18;11;0;0;43%;57%;318;433;16;14;4;2;0;1;4;7;9;3
35;19/11/2015;21:59;São Paulo;Atlético-MG;4;2;M. Cruz;L. Culpi;Morumbi;18;10;0;0;45%;55%;418;516;7;9;0;0;0;0;3;4;5;5
35;19/11/2015;22:00;Santos;Flamengo;0;0;D. Silvestre Júnior;O. de Oliveira Filho;Estádio Urbano Caldeira;13;11;0;0;59%;41%;471;327;20;11;2;1;0;1;2;1;6;3
35;19/11/2015;22:01;Vasco da Gama;Corinthians;1;1;J. de Amorim Campos;A. Bacchi;Estádio Vasco da Gama;14;14;0;0;40%;60%;305;442;12;15;1;3;1;0;6;0;8;6
36;21/11/2015;19:31;Palmeiras;Cruzeiro;1;1;M. de Oliveira Santos;L. Venker de Menezes;Allianz Parque;10;15;0;0;51%;49%;438;433;20;13;2;1;0;0;1;2;1;2
36;22/11/2015;17:03;Joinville;Vasco da Gama;1;2;P. Lopes de Gusmão;J. de Amorim Campos;Arena Joinville;21;8;0;0;54%;46%;338;306;21;10;4;4;1;0;3;1;7;9
36;22/11/2015;16:59;Atlético-MG;Goiás;2;2;L. Culpi;D. Sérgio;Estádio Raimundo Sampaio;18;12;0;0;73%;27%;629;242;16;12;3;3;0;0;3;1;6;2
36;22/11/2015;17:00;Internacional;Grêmio;1;0;A. Fucks;R. Machado Marques;Estádio José Pinheiro Borda;13;11;0;0;43%;57%;322;419;21;13;4;2;0;0;2;0;6;4
36;22/11/2015;17:01;Figueirense;Chapecoense;0;0;H. Coutinho;A. Ferreira;Orlando Scarpelli;14;6;0;0;51%;49%;400;397;13;15;1;3;0;0;3;1;4;5
36;22/11/2015;17:00;Corinthians;São Paulo;6;1;A. Bacchi;M. Cruz;Neo Química Arena;13;19;0;0;51%;49%;459;441;10;10;2;2;0;0;0;3;3;9
36;22/11/2015;18:01;Flamengo;Ponte Preta;1;1;O. de Oliveira Filho;F. Moreira;Estádio Nacional de Brasília;15;12;0;0;59%;41%;501;360;19;23;3;3;0;0;0;2;8;3
36;22/11/2015;19:29;Fluminense;Avaí;3;1;E. Baptista;R. Maia Cabral;Kléber Andrade;9;13;0;0;56%;44%;515;400;11;6;2;3;0;0;2;2;5;5
36;22/11/2015;19:32;Coritiba;Santos;1;0;E. Pacheco;D. Silvestre Júnior;Couto Pereira;10;8;0;0;37%;63%;282;480;13;21;3;3;0;1;2;1;3;5
36;22/11/2015;19:34;Sport Recife;Athletico-PR;0;0;Falcao;C. Borges dos Santos;Adelmar da Costa Carvalho;20;7;0;0;54%;46%;461;411;10;20;3;2;0;0;3;2;10;5
37;28/11/2015;17:02;São Paulo;Figueirense;3;2;M. Cruz;H. Coutinho;Morumbi;19;12;0;0;65%;35%;526;289;16;26;1;4;0;0;0;6;4;2
37;28/11/2015;19:29;Fluminense;Internacional;1;1;E. Baptista;A. Fucks;Maracanã;8;14;0;0;43%;57%;369;486;13;20;3;4;1;0;0;1;3;3
37;28/11/2015;21:02;Avaí;Ponte Preta;1;0;R. Maia Cabral;F. Moreira;Ressacada;10;4;0;0;48%;52%;333;371;19;27;1;1;0;1;0;1;8;2
37;29/11/2015;17:01;Sport Recife;Corinthians;2;0;Falcao;A. Bacchi;Arena de Pernambuco;13;8;0;0;45%;55%;399;484;14;17;6;3;0;0;4;2;8;4
37;29/11/2015;17:00;Cruzeiro;Joinville;3;0;S. Lobo;P. Lopes de Gusmão;Mineirão;21;4;0;0;57%;43%;504;387;12;13;2;3;0;0;2;1;3;2
37;29/11/2015;17:00;Grêmio;Atlético-MG;2;1;R. Machado Marques;D. Giacomini;Arena do Grêmio;4;15;0;0;43%;57%;397;522;10;11;3;5;0;0;3;0;3;3
37;29/11/2015;17:59;Chapecoense;Goiás;1;3;A. Ferreira;D. Sérgio;Arena Condá;11;14;0;0;66%;34%;438;234;17;17;5;3;0;0;0;2;4;3
37;29/11/2015;18:14;Vasco da Gama;Santos;1;0;J. de Amorim Campos;D. Silvestre Júnior;Estádio Vasco da Gama;16;9;0;0;47%;53%;307;349;14;12;3;2;0;0;1;3;10;2
37;29/11/2015;17:57;Palmeiras;Coritiba;0;2;M. de Oliveira Santos;E. Pacheco;Allianz Parque;6;7;0;0;70%;30%;495;225;22;27;3;3;0;0;4;4;6;2
37;29/11/2015;19:32;Athletico-PR;Flamengo;3;0;C. Borges dos Santos;J. de Almeida Filho;Estádio Joaquim Américo Guimarães;17;10;0;0;40%;60%;372;546;16;14;1;3;0;0;2;1;2;4
38;06/12/2015;17:02;Internacional;Cruzeiro;2;0;A. Fucks;L. Venker de Menezes;Estádio José Pinheiro Borda;13;6;0;0;51%;49%;381;399;11;13;2;1;0;0;4;2;9;3
38;06/12/2015;17:00;Flamengo;Palmeiras;1;2;J. de Almeida Filho;M. de Oliveira Santos;Maracanã;15;14;0;0;65%;35%;559;304;16;20;0;1;0;0;1;4;1;5
38;06/12/2015;17:02;Figueirense;Fluminense;1;0;H. Coutinho;E. Baptista;Orlando Scarpelli;17;8;0;0;39%;61%;262;421;16;18;4;4;0;0;0;1;7;5
38;06/12/2015;17:00;Santos;Athletico-PR;5;1;D. Silvestre Júnior;C. Borges dos Santos;Estádio Urbano Caldeira;12;15;0;0;49%;51%;440;442;10;10;0;1;0;0;4;3;7;5
38;06/12/2015;17:01;Ponte Preta;Sport Recife;0;1;F. Moreira;Falcao;Moisés Lucarelli;14;4;0;0;48%;52%;358;402;21;12;4;2;0;0;4;2;9;5
38;06/12/2015;17:02;Goiás;São Paulo;0;1;D. Sérgio;M. Cruz;Estádio do Governo do Estado de Goiás (Serra Dourada);6;6;0;0;36%;64%;309;540;12;21;4;1;0;0;1;0;2;3
38;06/12/2015;17:02;Corinthians;Avaí;1;1;A. Bacchi;R. Maia Cabral;Neo Química Arena;14;11;0;0;78%;22%;761;216;11;14;2;2;0;0;2;1;4;2
38;06/12/2015;17:00;Atlético-MG;Chapecoense;3;0;D. Giacomini;A. Ferreira;Mineirão;14;10;0;0;60%;40%;553;364;7;11;0;0;0;0;2;0;5;4
38;06/12/2015;16:59;Joinville;Grêmio;0;2;P. Lopes de Gusmão;R. Machado Marques;Arena Joinville;13;7;0;0;54%;46%;341;314;12;13;3;1;0;0;3;3;7;4
38;06/12/2015;17:03;Coritiba;Vasco da Gama;0;0;E. Pacheco;J. de Amorim Campos;Couto Pereira;6;7;0;0;47%;53%;295;327;20;15;1;0;0;1;1;3;4;3
